wavelength  flux  uncertainty 
 0.890747969391  9.302282622068e-24  1.698305414635e-26 
 0.890901948826  9.303828838065e-24  1.681748221246e-26 
 0.891055928261  9.263821300182e-24  1.690188405711e-26 
 0.891209907695  9.192649906808e-24  1.693344652704e-26 
 0.891363827541  9.189105174300e-24  1.684578680488e-26 
 0.891517806975  9.164112204852e-24  1.693011381595e-26 
 0.891671786410  9.232830835781e-24  1.693308845894e-26 
 0.891825706256  9.390659633902e-24  1.699499784759e-26 
 0.891979685690  9.385638684864e-24  1.700888723836e-26 
 0.892133665125  9.406060914505e-24  1.706572595893e-26 
 0.892287584971  9.310250732005e-24  1.692046639142e-26 
 0.892441564405  9.310965685584e-24  1.696563840813e-26 
 0.892595484251  9.320414704948e-24  1.749409653881e-26 
 0.892749404096  9.253169318054e-24  1.720739245870e-26 
 0.892903383531  9.222452193134e-24  1.684268568221e-26 
 0.893057303376  9.261921814454e-24  1.688256585629e-26 
 0.893211282811  9.312880930607e-24  1.697712991140e-26 
 0.893365202656  9.421775180161e-24  1.719558489974e-26 
 0.893519122501  9.494789072930e-24  1.743121958465e-26 
 0.893673042347  9.453040843813e-24  1.724922495146e-26 
 0.893827021782  9.460500137572e-24  1.718767166034e-26 
 0.893980941627  9.433024561395e-24  1.705961984591e-26 
 0.894134861472  9.405528399259e-24  1.707783975894e-26 
 0.894288781317  9.408021471985e-24  1.711912801300e-26 
 0.894442701163  9.423984582030e-24  1.724964087555e-26 
 0.894596621008  9.456801502257e-24  1.751043073911e-26 
 0.894750540853  9.447754701177e-24  1.751079795258e-26 
 0.894904460698  9.449519802516e-24  1.738474437630e-26 
 0.895058380544  9.493124484308e-24  1.739896671099e-26 
 0.895212300389  9.517720518770e-24  1.811170969999e-26 
 0.895366220234  9.509896103440e-24  1.789741057512e-26 
 0.895520140080  9.549097744521e-24  1.803861518772e-26 
 0.895674000335  9.500650708209e-24  1.855963977702e-26 
 0.895827920181  9.464584951894e-24  1.762396657891e-26 
 0.895981840026  9.477330439546e-24  1.747090172220e-26 
 0.896135759871  9.448585451672e-24  1.767463417308e-26 
 0.896289620127  9.452356817964e-24  1.807625861810e-26 
 0.896443539972  9.451650217255e-24  1.843462282344e-26 
 0.896597459817  9.421259949616e-24  1.821980880817e-26 
 0.896751320073  9.428267165395e-24  1.793794449160e-26 
 0.896905239918  9.414129536470e-24  1.769516243089e-26 
 0.897059100174  9.373860014468e-24  1.782129214978e-26 
 0.897213020019  9.336841512052e-24  1.785944081536e-26 
 0.897366880275  9.251375078716e-24  1.789165998481e-26 
 0.897520740531  9.233188191503e-24  1.794931114299e-26 
 0.897674660376  9.194369298324e-24  1.758011956681e-26 
 0.897828520632  9.222392922776e-24  1.769746371478e-26 
 0.897982440477  9.194725432000e-24  1.761381467189e-26 
 0.898136300733  9.138620544268e-24  1.752055413138e-26 
 0.898290160988  9.097642471933e-24  1.725082493670e-26 
 0.898444021244  9.100787276928e-24  1.721585193758e-26 
 0.898597881500  9.060337020565e-24  1.783765081007e-26 
 0.898751801345  9.033612544214e-24  1.869421793288e-26 
 0.898905661601  9.045138893367e-24  1.908914621280e-26 
 0.899059521857  8.978467400966e-24  1.910035831931e-26 
 0.899213382112  8.898632257977e-24  1.875208605411e-26 
 0.899367242368  8.828156075634e-24  1.780853017041e-26 
 0.899521102624  8.757467146952e-24  1.743663118963e-26 
 0.899674962879  8.653758749519e-24  1.682221591236e-26 
 0.899828823135  8.569002907869e-24  1.705575444484e-26 
 0.899982683391  8.379513933686e-24  1.726846035599e-26 
 0.900136543647  8.281169460265e-24  1.750628969761e-26 
 0.900290344313  8.064778268452e-24  1.718945552330e-26 
 0.900444204568  8.067977095438e-24  1.705530052678e-26 
 0.900598064824  7.768461785803e-24  1.667938991857e-26 
 0.900751925080  7.603014294779e-24  1.644706231374e-26 
 0.900905725746  7.338731478984e-24  1.609701854952e-26 
 0.901059586002  7.008317259347e-24  1.560287706000e-26 
 0.901213446257  6.652222646458e-24  1.514837442843e-26 
 0.901367246924  6.237428158970e-24  1.448983383574e-26 
 0.901521107179  5.784908007602e-24  1.448645268676e-26 
 0.901674907845  5.523607492344e-24  1.411446874242e-26 
 0.901828768101  5.525047497838e-24  1.406758498589e-26 
 0.901982568767  5.912273038864e-24  1.424200896090e-26 
 0.902136429023  6.321142980387e-24  1.459628598881e-26 
 0.902290229689  6.739414499715e-24  1.519072404940e-26 
 0.902444089945  7.045195364728e-24  1.610401720939e-26 
 0.902597890611  7.330575083580e-24  1.644937715182e-26 
 0.902751691277  7.578101309806e-24  1.628608411910e-26 
 0.902905551533  7.774144406112e-24  1.640192898984e-26 
 0.903059352199  7.948583852828e-24  1.635137781061e-26 
 0.903213152865  8.056825966994e-24  1.628789795749e-26 
 0.903366953531  8.125745840219e-24  1.632901089983e-26 
 0.903520813787  8.314177559595e-24  1.624658481947e-26 
 0.903674614453  8.368965840227e-24  1.625894795680e-26 
 0.903828415119  8.512306300616e-24  1.655756304224e-26 
 0.903982215785  8.596759504011e-24  1.676564233299e-26 
 0.904136016452  8.685753820292e-24  1.700428331776e-26 
 0.904289817118  8.721040930096e-24  1.706187881163e-26 
 0.904443617784  8.841943686194e-24  1.704409306468e-26 
 0.904597418450  8.909236402465e-24  1.714281299053e-26 
 0.904751219116  8.928625802858e-24  1.699550057273e-26 
 0.904905019782  8.983206228454e-24  1.745178850669e-26 
 0.905058820448  9.045944021668e-24  1.807720353416e-26 
 0.905212621115  9.091722610961e-24  1.746939005870e-26 
 0.905366362191  9.145784647463e-24  1.751858354014e-26 
 0.905520162857  9.221773896206e-24  1.739290622986e-26 
 0.905673963524  9.249846850166e-24  1.725148424135e-26 
 0.905827764190  9.224136353359e-24  1.732610879115e-26 
 0.905981505266  9.200370954248e-24  1.763099238206e-26 
 0.906135305932  9.114382098470e-24  1.805282505995e-26 
 0.906289106599  9.000680921305e-24  1.776115307453e-26 
 0.906442847675  9.031382334675e-24  1.752503170876e-26 
 0.906596648341  9.092266772104e-24  1.735872719581e-26 
 0.906750389418  9.193798746268e-24  1.763001105238e-26 
 0.906904190084  9.291525681839e-24  1.816706974568e-26 
 0.907057931161  9.298218753400e-24  1.854314074807e-26 
 0.907211731827  9.297028052366e-24  1.868327523530e-26 
 0.907365472903  9.302287030268e-24  1.837716918718e-26 
 0.907519273569  9.249743966635e-24  1.794692421261e-26 
 0.907673014646  9.291242930703e-24  1.763089344878e-26 
 0.907826755723  9.277684071005e-24  1.799219659842e-26 
 0.907980556389  9.267609299855e-24  1.856367993311e-26 
 0.908134297465  9.224444078096e-24  1.876239529732e-26 
 0.908288038542  9.344904494334e-24  1.860719533616e-26 
 0.908441779619  9.356353873150e-24  1.797486383458e-26 
 0.908595580285  9.386829104912e-24  1.841245283298e-26 
 0.908749321361  9.366677285923e-24  1.881701714365e-26 
 0.908903062438  9.266147188950e-24  1.844247262239e-26 
 0.909056803514  9.315779211130e-24  1.826849271342e-26 
 0.909210544591  9.193094297811e-24  1.811833876145e-26 
 0.909364285668  9.221376551673e-24  1.812147587796e-26 
 0.909518026744  9.147331781215e-24  1.857416240796e-26 
 0.909671767821  9.150604126403e-24  1.776739789723e-26 
 0.909825508897  9.238838546837e-24  1.811748806027e-26 
 0.909979249974  9.330688043580e-24  1.866958097491e-26 
 0.910132991050  9.331125078231e-24  1.867511900028e-26 
 0.910286732127  9.385650594693e-24  1.930008004782e-26 
 0.910440413614  9.439508650131e-24  1.906769118224e-26 
 0.910594154691  9.447448158973e-24  1.866748929319e-26 
 0.910747895767  9.429698701216e-24  1.877329070385e-26 
 0.910901636844  9.488376985549e-24  1.856725344226e-26 
 0.911055318331  9.403552480045e-24  1.877749322424e-26 
 0.911209059407  9.320806825231e-24  1.886751574097e-26 
 0.911362800484  9.289761270859e-24  1.869234169164e-26 
 0.911516481971  9.393753795209e-24  1.804660918262e-26 
 0.911670223048  9.530124967772e-24  1.909021766899e-26 
 0.911823964124  9.530749905706e-24  1.912891700707e-26 
 0.911977645611  9.500560611988e-24  1.893878318217e-26 
 0.912131386688  9.429453249781e-24  1.852802830885e-26 
 0.912285068175  9.438552290026e-24  1.818698963737e-26 
 0.912438809251  9.364177946206e-24  1.793834976234e-26 
 0.912592490738  9.331501960235e-24  1.810248841226e-26 
 0.912746172225  9.371193246714e-24  1.823995289790e-26 
 0.912899913302  9.420713872371e-24  1.877948442183e-26 
 0.913053594789  9.417567466598e-24  1.941775809785e-26 
 0.913207276276  9.497701307422e-24  1.921892857978e-26 
 0.913361017353  9.501589268800e-24  1.927543330297e-26 
 0.913514698840  9.485590572030e-24  1.975682637159e-26 
 0.913668380327  9.399596334474e-24  1.949867814713e-26 
 0.913822061814  9.336959000471e-24  1.891127614249e-26 
 0.913975802890  9.347481935516e-24  1.841082588934e-26 
 0.914129484377  9.421660170582e-24  1.816466158364e-26 
 0.914283165864  9.360750893095e-24  1.856117884227e-26 
 0.914436847351  9.343147834757e-24  1.874911796226e-26 
 0.914590528838  9.276047568385e-24  1.800343763286e-26 
 0.914750765177  9.353756325074e-24  1.652160108104e-26 
 0.914932394170  9.312139775302e-24  1.718872162816e-26 
 0.915113963573  9.338169421350e-24  1.910705749309e-26 
 0.915295592566  9.344648813921e-24  1.980136703459e-26 
 0.915477161970  9.269708796769e-24  1.886413133786e-26 
 0.915658731373  9.299404283623e-24  1.774473387338e-26 
 0.915840300776  9.282064099599e-24  1.723549627468e-26 
 0.916021929769  9.274869112267e-24  1.794157328238e-26 
 0.916203499172  9.250263843491e-24  1.919535286912e-26 
 0.916385068575  9.217007530205e-24  1.743444018868e-26 
 0.916566578389  9.211127045140e-24  1.668585146813e-26 
 0.916748147792  9.208632304797e-24  1.660982737919e-26 
 0.916929717195  9.163939380205e-24  1.693958673954e-26 
 0.917111286599  9.141391577920e-24  1.844166187743e-26 
 0.917292796412  9.120644902849e-24  1.901595879451e-26 
 0.917474365816  9.099929014300e-24  1.803337790801e-26 
 0.917655875629  9.106913129042e-24  1.738377543953e-26 
 0.917837445032  9.080357924664e-24  1.681901251744e-26 
 0.918018954846  9.076749209747e-24  1.744283995967e-26 
 0.918200524249  9.025710487330e-24  1.869730293438e-26 
 0.918382034063  8.937732351214e-24  1.779715125080e-26 
 0.918563543877  8.914791161656e-24  1.655347191236e-26 
 0.918745053690  8.930117502426e-24  1.606970619480e-26 
 0.918926563504  8.955618642813e-24  1.639035651702e-26 
 0.919108073318  8.878914933199e-24  1.756064150619e-26 
 0.919289583131  8.851230673522e-24  1.787551989068e-26 
 0.919471092945  8.865073845307e-24  1.675995399007e-26 
 0.919652602759  8.841663064654e-24  1.649922366673e-26 
 0.919834052983  8.743991342829e-24  1.630559749544e-26 
 0.920015562796  8.771354658653e-24  1.694066347692e-26 
 0.920197072610  8.687428220340e-24  1.843547748977e-26 
 0.920378522834  8.667341256139e-24  1.742501463679e-26 
 0.920560032648  8.660218559004e-24  1.669503696062e-26 
 0.920741482872  8.556698267132e-24  1.634006337526e-26 
 0.920922933096  8.491617604692e-24  1.654293917383e-26 
 0.921104442910  8.374361280910e-24  1.748537348639e-26 
 0.921285893134  8.229589961650e-24  1.777068353078e-26 
 0.921467343358  8.031123545285e-24  1.638672633322e-26 
 0.921648793582  7.876511422962e-24  1.585451884864e-26 
 0.921830243806  7.772217508886e-24  1.608808720572e-26 
 0.922011694030  7.503501604236e-24  1.620508749019e-26 
 0.922193144254  7.273039742487e-24  1.671942277973e-26 
 0.922374594479  7.024666126235e-24  1.524913946691e-26 
 0.922556044703  6.686359251419e-24  1.443114953936e-26 
 0.922737435337  6.229972496544e-24  1.341003139872e-26 
 0.922918885561  5.705243290870e-24  1.321177470713e-26 
 0.923100276196  5.331935058004e-24  1.355524225747e-26 
 0.923281726420  5.445824369030e-24  1.430039494842e-26 
 0.923463117054  5.949142523413e-24  1.368770403838e-26 
 0.923644567279  6.431515129959e-24  1.412583712357e-26 
 0.923825957913  6.794935024481e-24  1.444633351354e-26 
 0.924007348548  7.146111717288e-24  1.529260288857e-26 
 0.924188739182  7.451201042639e-24  1.661091452090e-26 
 0.924370129817  7.664621865788e-24  1.627656171904e-26 
 0.924551520451  7.745412068911e-24  1.530440629368e-26 
 0.924732911086  7.876772640419e-24  1.510747129286e-26 
 0.924914301720  8.044864810031e-24  1.555547895189e-26 
 0.925095692355  8.175792053061e-24  1.663431321611e-26 
 0.925277082989  8.305438268789e-24  1.727310958148e-26 
 0.925458473624  8.427774039940e-24  1.603099029325e-26 
 0.925639804669  8.449559005544e-24  1.555147705039e-26 
 0.925821195304  8.537289103540e-24  1.555401724264e-26 
 0.926002526349  8.591409875030e-24  1.642836155867e-26 
 0.926183916983  8.515376304467e-24  1.775358532183e-26 
 0.926365248028  8.413083280261e-24  1.735117949303e-26 
 0.926546638663  8.433082227850e-24  1.579804620981e-26 
 0.926727969708  8.436818091434e-24  1.555919218685e-26 
 0.926909300753  8.563431343009e-24  1.588621843019e-26 
 0.927090631797  8.757590006416e-24  1.690013128076e-26 
 0.927271962842  8.863685666249e-24  1.764318553031e-26 
 0.927453293887  8.911663483220e-24  1.670259718332e-26 
 0.927634624932  8.916742159514e-24  1.600042711021e-26 
 0.927815955977  8.898004942163e-24  1.639400576522e-26 
 0.927997287022  8.932523199775e-24  1.745973016602e-26 
 0.928178618067  8.954906942138e-24  1.859667196853e-26 
 0.928359889523  8.986916604539e-24  1.762018974017e-26 
 0.928541220568  8.972766591381e-24  1.704453188671e-26 
 0.928722551613  9.001079052284e-24  1.639100436335e-26 
 0.928903823068  9.015854598885e-24  1.688089610206e-26 
 0.929085154113  9.021399138103e-24  1.748518741591e-26 
 0.929266425569  9.047497099438e-24  1.870533479755e-26 
 0.929447697024  9.041214633237e-24  1.772382414651e-26 
 0.929628968479  9.044401661220e-24  1.701724876628e-26 
 0.929810299524  9.102398739086e-24  1.711301839151e-26 
 0.929991570980  9.079783932742e-24  1.843223855300e-26 
 0.930172842435  9.055072791463e-24  1.907697280794e-26 
 0.930354113891  9.036291983340e-24  1.829511818116e-26 
 0.930535385346  9.129871423796e-24  1.735578352434e-26 
 0.930716656801  9.137688232997e-24  1.775398774910e-26 
 0.930897868667  9.086490181971e-24  1.886755980754e-26 
 0.931079140123  9.088564550017e-24  1.955358501793e-26 
 0.931260411578  9.227701201688e-24  1.942056103948e-26 
 0.931441683033  9.257965093013e-24  1.940934663773e-26 
 0.931622894899  9.145193828538e-24  2.000775262932e-26 
 0.931804166355  9.056143012590e-24  1.995994977720e-26 
 0.931985378221  9.256207427979e-24  1.959963863546e-26 
 0.932166590086  9.311149320800e-24  2.045970964151e-26 
 0.932347861542  9.296718542841e-24  2.176366159123e-26 
 0.932529073408  9.218950914376e-24  2.158879486973e-26 
 0.932710285274  9.183649618293e-24  1.989425888685e-26 
 0.932891497139  9.371822613858e-24  1.878467290790e-26 
 0.933072709005  9.359991676479e-24  1.949842176645e-26 
 0.933253920871  9.384453398728e-24  2.175874537366e-26 
 0.933435132737  9.256275849931e-24  2.188644179662e-26 
 0.933616344603  9.306635082634e-24  2.178519031226e-26 
 0.933797556469  9.375616802719e-24  2.051987392620e-26 
 0.933978768334  9.376904832368e-24  2.094496035189e-26 
 0.934159920611  9.518598019145e-24  2.389215696150e-26 
 0.934341132477  9.548183167945e-24  2.802187431390e-26 
 0.934522344342  9.188607201954e-24  2.526412051936e-26 
 0.934703496619  9.547243249548e-24  2.091730301044e-26 
 0.934884708485  9.426251216786e-24  1.821213598170e-26 
 0.935065860761  9.381777690592e-24  1.849022068631e-26 
 0.935247013037  9.340275065549e-24  2.190013923900e-26 
 0.935428165313  9.248984251622e-24  2.274969381216e-26 
 0.935609377179  9.313958459809e-24  2.270888421697e-26 
 0.935790529456  9.320495726166e-24  2.243431648645e-26 
 0.935971681732  9.244477993022e-24  2.178744644559e-26 
 0.936152834008  9.372194236987e-24  2.048068107764e-26 
 0.936333986284  9.407065129851e-24  1.975992879210e-26 
 0.936515138561  9.269861805439e-24  1.965337773875e-26 
 0.936696290837  9.248344305981e-24  2.016409312072e-26 
 0.936877383524  9.305536818436e-24  2.109972759251e-26 
 0.937058535800  9.295062359965e-24  2.279740066861e-26 
 0.937239688076  9.162226025126e-24  2.302697904215e-26 
 0.937420780763  9.363021911475e-24  1.996093906117e-26 
 0.937601933039  9.401181921406e-24  1.912669105579e-26 
 0.937783025726  9.315447679906e-24  1.980657159793e-26 
 0.937964178002  9.283855725355e-24  2.153383739800e-26 
 0.938145270689  9.183573992734e-24  2.262629232773e-26 
 0.938326363376  9.212704757370e-24  2.069256016316e-26 
 0.938507456062  9.294226328980e-24  1.889996738662e-26 
 0.938688608339  9.025904233473e-24  1.861480197154e-26 
 0.938869701025  8.930711950243e-24  1.780388984153e-26 
 0.939050793712  9.085472670230e-24  1.746834359111e-26 
 0.939231886399  9.091181659289e-24  1.833598874953e-26 
 0.939412979086  9.023605254634e-24  1.736200996783e-26 
 0.939594012183  9.051636098796e-24  1.653608414053e-26 
 0.939775104869  9.077190564756e-24  1.675946828612e-26 
 0.939956197556  9.095076712571e-24  1.745324641181e-26 
 0.940137290243  9.019450831948e-24  1.853290389854e-26 
 0.940318323340  9.039504620974e-24  1.876344688453e-26 
 0.940499416027  9.013273892654e-24  1.742042352426e-26 
 0.940680449124  8.936512802232e-24  1.701741069174e-26 
 0.940861541811  8.954317195146e-24  1.716211278346e-26 
 0.941042574908  8.897341146323e-24  1.839686397668e-26 
 0.941223608005  9.005531002579e-24  1.921506773745e-26 
 0.941404700692  9.136391535453e-24  1.800876218756e-26 
 0.941585733789  9.097510489931e-24  1.726220532698e-26 
 0.941766766886  9.023495786141e-24  1.712180798483e-26 
 0.941947799983  9.043712824467e-24  1.756833350475e-26 
 0.942128833080  9.024227816396e-24  1.813315505152e-26 
 0.942309866177  8.991279872970e-24  1.844464936520e-26 
 0.942490899275  9.132982839114e-24  1.851299845826e-26 
 0.942671932372  9.102564618599e-24  1.996818814732e-26 
 0.942852905879  8.917791741624e-24  2.139422727037e-26 
 0.943033938976  8.995793582864e-24  2.037085986325e-26 
 0.943214972074  9.158976127767e-24  1.934414765815e-26 
 0.943395945581  9.048744879498e-24  1.782327097054e-26 
 0.943576978678  9.116149180394e-24  1.707603330187e-26 
 0.943757952186  9.013364086652e-24  1.794125690574e-26 
 0.943938985283  8.985578891175e-24  2.051884755783e-26 
 0.944119958791  8.912179163327e-24  2.228027069152e-26 
 0.944300932298  8.957295444087e-24  2.252074898844e-26 
 0.944481905806  9.077484490120e-24  1.967438687318e-26 
 0.944662938903  9.060267468530e-24  1.726419239265e-26 
 0.944843912411  8.978646697254e-24  1.668137141745e-26 
 0.945024885918  8.966877926778e-24  1.689594070021e-26 
 0.945205859426  9.004616128570e-24  1.780367461623e-26 
 0.945386832933  9.046788362216e-24  1.944734647463e-26 
 0.945567806441  8.898133456009e-24  1.903624547688e-26 
 0.945748720359  9.016853322412e-24  1.844853843710e-26 
 0.945929693867  9.025097682069e-24  1.918501013155e-26 
 0.946110667374  8.884045390812e-24  2.058354162004e-26 
 0.946291581292  8.903613726820e-24  1.999976832977e-26 
 0.946472554800  8.982360113682e-24  1.787387072980e-26 
 0.946653468718  8.981377457314e-24  1.761344222656e-26 
 0.946834442225  8.887017919034e-24  1.746197405386e-26 
 0.947015356143  8.832835658307e-24  1.799873847225e-26 
 0.947196329651  8.887812391112e-24  1.787911897795e-26 
 0.947377243569  8.945974442279e-24  1.835647769528e-26 
 0.947558157487  8.818441353739e-24  1.772348055160e-26 
 0.947739071405  8.873423721050e-24  1.698280984371e-26 
 0.947919985323  8.982802471898e-24  1.772112055754e-26 
 0.948100899241  8.809199124715e-24  2.032313779590e-26 
 0.948281813159  8.677681250721e-24  2.083164459226e-26 
 0.948462727077  8.904781777206e-24  1.827959894085e-26 
 0.948643640995  8.848211977925e-24  1.646884560370e-26 
 0.948824554913  8.763250864491e-24  1.569559805321e-26 
 0.949005468831  8.765583445130e-24  1.579520458264e-26 
 0.949186323160  8.833660036430e-24  1.724182760520e-26 
 0.949367237078  8.673126634448e-24  1.953298934798e-26 
 0.949548150996  8.687922158103e-24  1.946102591893e-26 
 0.949729005324  8.772392882602e-24  1.981541121682e-26 
 0.949909919242  8.836427777130e-24  1.926769371543e-26 
 0.950090773571  8.557609267331e-24  2.037529547122e-26 
 0.950271627899  8.585484176722e-24  2.030431440392e-26 
 0.950452541817  8.653580085809e-24  1.741608577661e-26 
 0.950633396146  8.567322082353e-24  1.574208969818e-26 
 0.950814250474  8.462191337990e-24  1.544350611951e-26 
 0.950995104803  8.477756791008e-24  1.523393832567e-26 
 0.951175959131  8.460370187201e-24  1.606298502548e-26 
 0.951356813459  8.460765903216e-24  1.700646049822e-26 
 0.951537667788  8.441450625370e-24  1.719914319000e-26 
 0.951718522116  8.396419921706e-24  1.796914049229e-26 
 0.951899376445  8.311960694625e-24  1.804499364437e-26 
 0.952080230773  8.384916301344e-24  1.847500277635e-26 
 0.952261025512  8.253412111150e-24  1.907715341329e-26 
 0.952441879841  8.178474554476e-24  1.832888189468e-26 
 0.952622734169  8.219509994816e-24  1.702873039340e-26 
 0.952803528908  8.037664617338e-24  1.648242545384e-26 
 0.952984383237  7.905439400415e-24  1.636445026809e-26 
 0.953165177975  7.792895501958e-24  1.604999833251e-26 
 0.953345972714  7.685318033055e-24  1.650304814042e-26 
 0.953526827043  7.481193871675e-24  1.603204548514e-26 
 0.953707621782  7.307655312771e-24  1.546611769162e-26 
 0.953888416521  7.112095786940e-24  1.481265431726e-26 
 0.954069211259  6.854579685574e-24  1.467246566696e-26 
 0.954250005998  6.519628607897e-24  1.546902949087e-26 
 0.954430800737  6.023692091097e-24  1.587623395886e-26 
 0.954611595476  5.475351572094e-24  1.418816688011e-26 
 0.954792390215  5.185176631683e-24  1.289859157390e-26 
 0.954973184954  5.299993816522e-24  1.256450374090e-26 
 0.955153979693  5.791368720589e-24  1.365291458106e-26 
 0.955334714842  6.226636981953e-24  1.553006000455e-26 
 0.955515509581  6.591938698064e-24  1.651912526691e-26 
 0.955696304320  6.872562863863e-24  1.599106910475e-26 
 0.955877039469  7.151564620681e-24  1.531370938518e-26 
 0.956057834208  7.398640104799e-24  1.502308032701e-26 
 0.956238569357  7.522353004042e-24  1.587623245879e-26 
 0.956419364096  7.619862036413e-24  1.757596033237e-26 
 0.956600099246  7.715141269849e-24  1.734135589824e-26 
 0.956780834395  7.851881602476e-24  1.645515960630e-26 
 0.956961569544  7.978095950302e-24  1.624846999082e-26 
 0.957142364283  7.994144204351e-24  1.587908498200e-26 
 0.957323099433  8.089087490280e-24  1.605755626581e-26 
 0.957503834582  8.135669407752e-24  1.564257586642e-26 
 0.957684569731  8.203604987290e-24  1.555279643964e-26 
 0.957865304881  8.266746004706e-24  1.595880493519e-26 
 0.958046040030  8.231356684998e-24  1.689370917364e-26 
 0.958226715590  8.249229944863e-24  1.722103228757e-26 
 0.958407450739  8.384252555070e-24  1.722583784066e-26 
 0.958588185888  8.480439801072e-24  1.630114314717e-26 
 0.958768861448  8.479217882104e-24  1.657268283077e-26 
 0.958949596597  8.496417212989e-24  1.733397137043e-26 
 0.959130331747  8.468173864791e-24  1.805577909116e-26 
 0.959311007307  8.549826587139e-24  1.818538123081e-26 
 0.959491742456  8.572618949905e-24  1.752193453242e-26 
 0.959672418016  8.580275903839e-24  1.657874032816e-26 
 0.959853093575  8.535260318944e-24  1.651693556044e-26 
 0.960033769135  8.530738907193e-24  1.621370386441e-26 
 0.960214504285  8.588858350142e-24  1.661105003533e-26 
 0.960395179844  8.564879073158e-24  1.746060488481e-26 
 0.960575855404  8.530632837395e-24  1.722714678957e-26 
 0.960756530964  8.553805635548e-24  1.643552240128e-26 
 0.960937206524  8.661386014949e-24  1.639682441824e-26 
 0.961117882083  8.628092091383e-24  1.569144378283e-26 
 0.961298557643  8.676129074708e-24  1.653173713225e-26 
 0.961479233203  8.647100915877e-24  1.703002441016e-26 
 0.961659849173  8.633449228567e-24  1.670923105061e-26 
 0.961840524733  8.677228212432e-24  1.643093244446e-26 
 0.962021200293  8.693396528241e-24  1.678651254261e-26 
 0.962201816263  8.664346019235e-24  1.740229564645e-26 
 0.962382491823  8.682772849086e-24  1.786421565069e-26 
 0.962563107793  8.690010180314e-24  1.750277602687e-26 
 0.962743783353  8.716642645683e-24  1.655285300181e-26 
 0.962924399323  8.717440576290e-24  1.579821108937e-26 
 0.963105015293  8.731584642332e-24  1.542836719629e-26 
 0.963285690853  8.744680851805e-24  1.571951858279e-26 
 0.963466306823  8.784003503194e-24  1.672972816415e-26 
 0.963646922793  8.734230618457e-24  1.731860561086e-26 
 0.963827538763  8.694579094210e-24  1.667823617304e-26 
 0.964008154734  8.718355992826e-24  1.603025751233e-26 
 0.964188770704  8.805297765629e-24  1.595358641391e-26 
 0.964369386674  8.763457212811e-24  1.690326920210e-26 
 0.964550002644  8.715524883387e-24  1.745779424041e-26 
 0.964730618614  8.755400702932e-24  1.705780457363e-26 
 0.964911234585  8.807994418490e-24  1.589521774174e-26 
 0.965091790965  8.790533615386e-24  1.543856866699e-26 
 0.965272406935  8.740888290980e-24  1.581039321354e-26 
 0.965453022906  8.748583695317e-24  1.643419508360e-26 
 0.965633579286  8.772736361802e-24  1.662017693085e-26 
 0.965814195256  8.813177234938e-24  1.613488105067e-26 
 0.965994751637  8.747827170093e-24  1.601216172039e-26 
 0.966175308018  8.699600995142e-24  1.641677897366e-26 
 0.966355923988  8.731375407971e-24  1.708443229777e-26 
 0.966536480369  8.800389052234e-24  1.696210314072e-26 
 0.966717036749  8.805990212251e-24  1.633799807889e-26 
 0.966897593130  8.798778023267e-24  1.594378849925e-26 
 0.967078209100  8.765220993989e-24  1.602606643361e-26 
 0.967258765481  8.719449680511e-24  1.565447008730e-26 
 0.967439321861  8.753511678895e-24  1.568500606234e-26 
 0.967619878242  8.744698956881e-24  1.559259029815e-26 
 0.967800375033  8.768952930146e-24  1.517881532511e-26 
 0.967980931414  8.770470265950e-24  1.548545744987e-26 
 0.968161487794  8.721737529397e-24  1.559840704333e-26 
 0.968342044175  8.723310936259e-24  1.562497704909e-26 
 0.968522600556  8.744086801510e-24  1.580756425377e-26 
 0.968703097347  8.742943719559e-24  1.524345382947e-26 
 0.968883653727  8.753652036212e-24  1.507006950622e-26 
 0.969064150518  8.722271198025e-24  1.483767919881e-26 
 0.969244706899  8.752585165279e-24  1.509207615402e-26 
 0.969425203690  8.726086160194e-24  1.547142612467e-26 
 0.969605760071  8.748787411785e-24  1.584194734256e-26 
 0.969786256862  8.722339266339e-24  1.516851352216e-26 
 0.969966753653  8.725221564664e-24  1.540813657427e-26 
 0.970147250444  8.666108545338e-24  1.536937890645e-26 
 0.970327747235  8.637428062979e-24  1.547612823930e-26 
 0.970508303616  8.652182134670e-24  1.552641926523e-26 
 0.970688800407  8.649992510334e-24  1.520618758878e-26 
 0.970869297198  8.635042482625e-24  1.482508105956e-26 
 0.971049734399  8.651639191233e-24  1.466534216416e-26 
 0.971230231190  8.654182386787e-24  1.476449114448e-26 
 0.971410727981  8.670529461181e-24  1.547761282468e-26 
 0.971591224772  8.608946697529e-24  1.579273739642e-26 
 0.971771721564  8.623130103093e-24  1.526143530645e-26 
 0.971952158765  8.716700855133e-24  1.476710675719e-26 
 0.972132655556  8.676617528876e-24  1.462521581641e-26 
 0.972313152347  8.654511069359e-24  1.523502765850e-26 
 0.972493589549  8.624055591749e-24  1.554132333229e-26 
 0.972674086340  8.649202312649e-24  1.540488963285e-26 
 0.972854523541  8.671014108370e-24  1.494191402811e-26 
 0.973034960743  8.651025485256e-24  1.465737366056e-26 
 0.973215457534  8.666503879392e-24  1.470591717997e-26 
 0.973395894735  8.673770219181e-24  1.525187282808e-26 
 0.973576331937  8.659794744668e-24  1.609074489751e-26 
