x1,x2,x3,x4,x5,y
0.975137769616391,0.09781815394716523,0.2308899274781093,0.26942098638480694,0.45254838160733435,0.022781837731599808
0.17273883646491095,0.33565787812393516,0.5507153181938561,0.3465639973129539,0.12293324383423615,0.06144171580672264
0.711161110871822,0.1240501333530893,0.227881100645281,0.45983041928993096,0.8701055892989586,0.018396491184830666
0.7750217659519273,0.6565218116814774,0.3547774439639044,0.6819155447702798,0.6249751343390995,0.036888666450977325
0.9000180251697584,0.10000898149654656,0.2197888919030604,0.1704959597677584,0.5486617672035363,0.02100454457104206
0.5807992109701887,0.6354136917211308,0.7625734680649146,0.5538699264270878,0.42641179456096556,0.15632843971252441
0.5999919906902649,0.30411532588370904,0.3388864346310627,0.4116484366714767,0.23832514969124602,0.032779939472675323
0.7797446789505358,0.8790914428793686,0.4000062583781593,0.9525978634626561,0.43092836102835363,0.037896934896707535
0.471074663432099,0.7351094620943126,0.7354667272432169,0.7147608723552215,0.5999920378604305,0.12395887076854706
0.45597235099944283,0.573346644600428,0.4241567146292197,0.947949543316259,0.855538777296172,0.03509647026658058
0.24870632221755,0.19952945288290036,0.9643392119981676,0.28980481050053264,0.3577229571617558,0.480295330286026
0.9534396453665872,0.05042829911361994,0.4188146000770531,0.6000096820914361,0.15427929189587208,0.04478800669312477
0.8462959329093982,0.3316336308965657,0.8973445195985496,0.3224594010915848,0.35550905041254127,0.3028181195259094
0.1000019990995828,0.5059058281983694,0.5452776261970801,0.7232778751854922,0.4753073489498336,0.07507594674825668
0.6999939930176986,0.4466926497753311,0.7315069540110752,0.4291739775258029,0.6724991007033012,0.13665437698364258
0.5999919906902649,0.27240730951990777,0.3686890733275596,0.428849247793706,0.6160045874469069,0.041191935539245605
0.6247003192948538,0.47533087748914377,0.23095878675025464,0.7341070872241883,0.05279890354899641,0.01648660935461521
0.5050644554639412,0.42132853744623894,0.37150474848638926,0.800012917565303,0.12616866655921127,0.03139735013246536
0.9571657135347055,0.4507005651691776,0.6999909547624744,0.5349579362457721,0.5390194634542758,0.13912726938724518
0.43192710540829504,0.4749488973609264,0.4548090895591761,0.8384314012957632,0.22193052721623324,0.04499369114637375
0.36125558133880964,0.63575594496233,0.6227788040528709,0.7679075303060314,0.5997836561415034,0.08804459124803543
0.39998801583822075,0.19716725284133813,0.4460780736025865,0.9563032872008226,0.27619742439979955,0.048836223781108856
0.3621137834357602,0.7012092249088359,0.5099970021751161,0.20000324094635763,0.5417126898810513,0.060749027878046036
0.7079992697525809,0.46545747945391525,0.8659285980110022,0.9001407197447564,0.3605157550019943,0.2104441225528717
0.5311048510544063,0.6195122079720733,0.22099298292804034,0.36068407815465997,0.013463166926746928,0.014944109134376049
0.8124189445633792,0.4610539641363769,0.5411244926716343,0.3694880507527687,1.0,0.04810595139861107
0.24812786432059353,0.29690348026562824,0.4565058797778833,0.358752448854355,0.0,0.039766695350408554
0.1453033558189068,0.16202287565176032,0.8000124674200575,0.9059682713558752,0.02625640503751403,0.13970999419689178
0.899997997672566,0.03346834565762871,0.6999909547624744,0.45335373604382684,0.5599199233608054,0.16766728460788727
0.523431220136126,0.45345778398342124,0.4161828377372709,0.20043053651665294,0.823638134939329,0.0382864885032177
0.6728535156171682,0.22308168537465894,0.12723197170892322,0.40000647642022447,0.06546233615849645,0.009532235562801361
0.5774232663690579,0.4876574182484074,0.6010164129901828,0.6911851838573765,0.425877071334279,0.09004935622215271
0.2999860135107869,0.7490579208170504,0.9073708826248319,0.5849178558711738,0.27755119030376824,0.18764857947826385
0.5943933515346627,0.2276854146659325,0.5442381060012654,0.9436667229344027,0.9000180220972959,0.05932832881808281
0.3008268703646334,0.6235442038795814,0.26310618722788426,0.5999897143123883,0.6462949207309416,0.026693474501371384
0.15741428437963084,0.40001254423986626,0.6082689141269798,0.7263330645904276,0.6288750792726486,0.09211713075637817
0.42361393570690375,0.7854462591950337,0.6999909547624744,0.7517894794533333,0.1251522841290863,0.07094016671180725
0.7667599465149146,0.40061166622766015,0.14665444393863858,0.36317945448252964,0.07178752004505173,0.011393445543944836
0.6142906699952552,0.6005421276776638,0.5656116902842919,0.6271534040865365,0.09823142691266601,0.053841300308704376
0.624996320934905,0.965665181069211,0.992477366665529,0.22980473393803152,0.8257507417081897,0.14309363067150116
0.23930503653960966,0.3257276763027675,0.03923889312161077,0.7202283482850631,0.9279811082892844,0.004803804215043783
0.6586682062516416,0.28291538406372,0.22312019947782705,0.22683333469845873,0.23649420991689069,0.019560556858778
0.09969289911873402,0.44204779287409113,0.6293792208466512,0.5760095441768766,0.5517945860722706,0.10643110424280167
0.08270373269557374,0.269537496422727,0.053669910048699476,0.6000096820914361,0.7000140112246337,0.007799539249390364
0.858370904363928,0.15314121926642568,0.5487352825639957,0.6898342890981544,0.9617909229737125,0.061869896948337555
0.45341470251499383,0.37366470716456207,0.23821088554981995,0.644477389583101,0.6447581651596084,0.023689061403274536
0.5235529348660866,0.9146805943089025,0.6686955555279053,0.17757930586505222,0.7453492542710417,0.0710158422589302
0.8611574087277518,0.5805845079022048,0.09998155924204283,0.9551726936695428,0.56592305735395,0.01233728788793087
0.980454891304019,0.05912111494851894,0.23667887477958344,0.829800909954128,0.6115407124667989,0.022460151463747025
0.14151374803171995,0.4945446239712965,0.9885858417489956,0.8571960471492992,0.5977630806581188,0.4160658121109009
0.7217908242179507,0.62366204342292,0.9882709458089447,0.2885493438435658,0.9088667944323465,0.1814933568239212
0.13488376727777002,0.4437260079790337,0.9789600873945062,0.05218305044430821,0.5448804377221226,0.3967098295688629
0.23420230146069182,0.6126592752574895,0.2928243947112291,0.2800666140668844,0.9977608502136102,0.019378671422600746
0.686220677880129,0.8251666492430816,0.01055145220528131,0.3108739764774274,0.2167276153832795,0.007914594374597073
0.2712399388130239,0.8012280556385658,0.5954527149329738,0.07498721152720211,0.3716671274494642,0.06772862374782562
0.19998399628194158,0.8158157804727385,0.5668148276210188,0.6402885071707352,0.24482268361792664,0.05924403667449951
0.5999510416111841,0.08448583450591045,0.7634698158117414,0.7406202191177186,0.7693014692197205,0.17044079303741455
0.39998801583822075,0.6978647753505496,0.552260412374814,0.5141285028280721,0.5401370117518062,0.07391230016946793
0.9000180251697584,0.46854827894812584,0.12912781454769487,0.3842076418083935,0.5226110720498947,0.015540512278676033
0.27057837574356614,0.700016106983186,0.25698538621710976,0.17647747189613228,0.3481118570251549,0.024662820622324944
0.34517514024863466,0.22233518945115194,0.08010722504762303,0.4484394868042304,0.8361740596631434,0.0077690137550234795
0.3599610957129921,0.4750802970945076,0.49998780553738836,0.6551917421882892,0.3505546796758395,0.0613362118601799
0.44182444417703587,0.14442303022939973,0.6331297191127662,0.3841278899028234,0.03904729710302407,0.08359375596046448
0.12884365890206323,0.3000113566587597,0.7250646110452363,0.2314403185619613,0.9438555513417919,0.1021636426448822
0.8343487559607625,0.3505219626155129,0.5669650931263885,0.778680057694356,0.8276690337162658,0.06683681905269623
0.6478467415410256,0.06218261847128243,0.7662592347408544,0.8172995305321271,0.6741821884027713,0.19006294012069702
0.9945906683773824,0.08081170095968837,0.9508681270019014,0.9858155454228561,0.5010112578218053,0.46933746337890625
0.4005295331358172,0.9738164945488661,0.4409849014872215,0.7000830050170099,0.7343786958808848,0.039577025920152664
0.6539654995671649,8.732664167031471e-05,0.9000140718353584,0.36115501971363523,0.025406864703230947,0.24819408357143402
0.8585832792820718,0.4153793094541281,0.38184818305404983,0.40000647642022447,0.3901338545829224,0.042658884078264236
0.8188159417469405,0.34823136335869304,0.6661121928669649,0.3633662575259201,0.6451671202435785,0.11695891618728638
0.9190884344977637,0.057857871467614626,0.7999924995722595,0.9581731057940452,0.4671490794817487,0.22897695004940033
0.5233307250162859,0.10000898149654656,0.10595132732643144,0.019624154316743192,0.07125015181299416,0.006941067520529032
0.17000049346338297,0.5999948920441827,0.9480642239324454,0.328749251491643,0.33083796025759216,0.29412731528282166
0.4000080135325898,0.22534394234374108,0.7000109226102725,0.27342634404586463,0.35794528662731595,0.13849399983882904
0.24036925065195008,0.6333402045212716,0.21773694221836912,0.8614870930640168,0.33104997792756474,0.020728861913084984
0.8428116252431018,0.5044230884512311,0.999790188584331,0.31836994033728383,0.030082885878220444,0.19681411981582642
0.24548426449402744,0.9164492007479235,0.5236263398158713,0.20000324094635763,0.050017371196422855,0.036236751824617386
0.30280896672738794,0.7446033834210609,0.29579960403313776,0.7163869648334398,0.917733269676585,0.021233463659882545
0.3712084129643545,0.6971964814912107,0.5579283008736678,0.7315580065114767,0.34444175188227594,0.06731810420751572
0.5613728367218482,0.67773501566555,0.3727939263851952,0.5381825239434055,0.5000100003519715,0.04162555932998657
1.0422563330059198e-05,0.14578411569836192,0.4778966006467066,0.8999945675231886,0.9730353102016132,0.04633992165327072
0.4683178426801851,0.8317229863240523,0.3999862309248454,0.851074104909174,0.7764698361142688,0.03340432420372963
0.2658659831415482,0.8230263445783348,0.18407745411416415,0.04111327509740098,0.6294131404216062,0.01823597587645054
0.8624473345216195,0.05534333162946203,0.13147616756115543,0.5609955028869349,0.776710285729301,0.011162933893501759
0.9607748950302218,0.21397543647576842,0.5846522550728013,0.8708438751151968,0.5000100003519715,0.09196921437978745
0.8139660091158413,0.08606801068105821,0.2567295593432315,0.544753830620072,0.0,0.018622739240527153
0.2980514228482177,0.9296744691928018,0.05500118806839457,0.5000080643545027,0.6414943924474866,0.01293864194303751
0.6490426096248649,0.9177813776794456,0.17852879154831944,0.24528189358993335,0.8999979945636689,0.013843411579728127
0.5121676007404717,0.7069926013433645,0.7534939386573544,0.9754508971749022,0.4000079949156405,0.1162552759051323
0.04629188757415009,0.6997350087098501,0.21439760280034634,0.6231822598737577,0.7330426328861042,0.020624687895178795
0.11968669676874016,0.9067328923011972,0.6339609180308072,0.6246638690791048,0.5000100003519715,0.08988367021083832
0.20280696439995427,0.5446010082588477,0.3958011488429228,0.5163837293595729,0.31772126686147606,0.04206467047333717
0.15174179382813174,0.13751633359570048,0.3988068165834129,0.7863433932663504,0.37978802410926327,0.04604903981089592
0.19998399628194158,0.12762101573646445,0.3253060033160338,0.9426530154171908,0.24606924857181217,0.030284695327281952
0.043651782128604544,0.6570366816740719,0.22626151447093323,0.40000647642022447,0.8581630398645952,0.018547886982560158
0.4999899883628313,0.3589867698120064,0.4755736246816043,0.8999945675231886,0.35789834709537804,0.05523856356739998
0.4560304367018651,0.7276569603526963,0.17677348361446077,0.7340738870661895,0.34403056158249945,0.018794357776641846
0.40825722637538775,0.9755536294254781,0.676479261021646,0.5586499147045791,0.14315538279994577,0.061549294739961624
0.1000019990995828,0.48943088251382305,0.34871511596414445,0.6587609677917565,0.29998602155143733,0.035009581595659256
0.6517835752748347,0.5922251116535063,0.8205102082536976,0.6999913320493217,0.7523903628790027,0.14700308442115784
0.8321217697997496,0.052234471750005285,0.05238634624441435,0.6932493753684348,0.6649364417404737,0.00614531897008419
0.5776370718227155,0.9712384490615198,0.5706681454019148,0.6245798255911723,0.11966677396170777,0.04531228542327881
0.14885927966935975,0.819604944665749,0.20000312405445228,0.40122445133683005,0.5543985230782928,0.0228333231061697
0.7453858981646189,0.6590722003412521,0.7540901726320525,0.3237780195751222,0.9800612789478442,0.0793670117855072
0.8650536510163587,0.1810916473087813,0.4000062583781593,0.453405741677317,0.33150181935214373,0.046141911298036575
0.21916257495676167,0.0012734644468781048,0.7623997775918295,0.8856457811047471,0.7849613315547974,0.17301955819129944
0.06415835970393391,0.41998941650520805,0.4795963711412045,0.4751540207604242,0.44906940231735604,0.06255724281072617
0.7295926072760035,0.2702364273712293,0.49998780553738836,0.6476995334630001,0.12668273639184502,0.05339476093649864
0.1368868150252363,0.6714411800255825,0.28169041218731344,0.0970322580010754,0.7973254128874026,0.022780193015933037
0.8744445206075897,0.3128527674106178,0.33029885934828207,0.1999832284633269,0.21732985702876306,0.03033420257270336
0.40626344730593744,0.33139595503462194,0.30000468376561623,0.1341316091521943,0.18647359690538218,0.025459645316004753
0.3433814871369918,0.8291513782017442,0.3554455919934333,0.7285270764679518,0.200003998944417,0.029574135318398476
0.12791539036776278,0.027807905013760625,0.034858044173683086,0.7478590456676877,0.19964116381325575,0.0038301257882267237
0.36668103628878,0.3167187031422324,0.6670247533140933,0.23724222498819858,0.1487483695940235,0.09246211498975754
0.04512771851814007,0.8416845106945495,0.10000156434328825,0.8223692602243988,0.27894730609655216,0.012903271242976189
0.14781798392806228,0.18018369571354007,0.06096525264998863,0.4587777000969375,0.6272474249251815,0.008126265369355679
0.8285691540626723,0.9000184821453991,0.8219296540073173,0.20160978288270232,0.4390424328292234,0.15098224580287933
0.3335473005506178,0.22319123979077246,0.3999862309248454,0.0010129527891594714,0.16496846641885926,0.036769818514585495
0.4000080135325898,0.3497468561807249,0.7611372731613508,0.20093812044031367,0.0651240436968914,0.11000113934278488
0.38429638237955044,0.7729550291802088,0.4868431501484834,0.8999945675231886,0.1081339544861275,0.037422776222229004
0.3730028111465774,0.1007630323831887,0.6476931347918591,0.34791125614823015,0.3289138864912964,0.12041813880205154
0.6966548251004003,0.20001016907765315,0.8707676122069319,0.47529859344126135,0.6491748323818817,0.2979534864425659
0.15091583838588685,0.6588141692926365,0.7706287958942246,0.5281964290230114,0.5999642019729193,0.1561928689479828
0.27711178044892715,0.750437662723577,0.9302917664929015,0.9766930122422968,0.3628942630432046,0.19699858129024506
0.0868905450597029,0.38042575841427145,0.49262262017294295,0.4431631055001416,0.09998200322805578,0.04870998486876488
0.6296702380921679,0.6476790775125314,0.2239792788758905,0.5232448966616408,0.22429121313674572,0.020332034677267075
0.4270377138392751,0.6794780514601134,0.08533278101361329,0.3000048586832911,0.7317639702332362,0.01159655675292015
0.700014020514891,0.09998898394126578,0.9525423863356306,0.9790048042135477,0.9443095087706679,0.26561999320983887
0.7966247595900676,0.723221913867517,0.3122583559041178,0.0016381942198436805,0.7554815173251025,0.025287367403507233
0.6708557727722321,0.9579439193372487,0.6200206780195607,0.30362439116889683,0.7999959891273378,0.058329980820417404
0.4077727814842247,0.09998898394126578,0.5317514657042008,0.7085220441010285,0.14106721439057035,0.0658876970410347
0.8819105450594387,0.7766088894969528,0.576190834864243,0.43578510054994374,0.6999940432967616,0.06774955987930298
0.8288071594087706,0.7321366511565204,0.4988495190018683,0.6912385902156656,0.0067899762375571715,0.036363936960697174
0.9536347346472733,0.11856657868534687,0.47152745325428863,0.9639346147210298,0.00012954580749890976,0.044216688722372055
0.899997997672566,0.12017090565477546,0.07428543510693478,0.07949868533114729,0.2760346410833264,0.007151996251195669
0.9824168111554652,0.6999960796252892,0.2506030660056967,0.6422403426713303,0.027331957355398506,0.017117658630013466
0.4781249385002677,0.056930648755855594,0.9234311120170725,0.7168810928582346,0.44105889551552413,0.4740849733352661
0.6006605872259986,0.7885591424276394,0.5031881448925306,0.6276846066145187,0.04782060110172548,0.037811778485774994
0.29290346198508943,0.3025176076443602,0.6822600423674536,0.1180358730376484,0.07111676903509678,0.0878434106707573
0.3453482052429738,0.6095581342555555,0.3693131728809012,0.6822776470321169,0.14684050859304476,0.03085806407034397
0.3989986217135312,0.2702745151143722,0.6592402729486468,0.24415606848350074,0.849158815720917,0.09329286962747574
0.5250896280360741,7.798820393232568e-06,0.21297866369361101,0.6766142484463643,0.061508455467534806,0.015520415268838406
0.6649082021625703,0.9482783349428144,0.5999893503471735,0.8188755545494495,0.4213706378452139,0.07069439440965652
0.9315706317285377,0.27222071534164693,0.9258583082265774,0.05118680355776739,0.8880137211009163,0.21668149530887604
0.8946860616761756,0.3726999368820737,0.2568759206873154,0.726641700888665,0.6820259481054329,0.02471192367374897
0.758917512406013,0.05203426150159704,0.0034084717799475264,0.8697814104539218,0.3000060192821868,0.0026030568405985832
0.6000120181874574,0.9319774365352276,0.7856657177909524,0.9465836876240786,0.4540976841900618,0.11600329726934433
0.5903961372810445,0.7267309334709009,0.914097722717656,0.7999929497862551,0.7866730300165915,0.15901750326156616
0.8924258155644684,0.5396164611413775,0.841393596774661,0.7751664438456696,0.19105088673551562,0.14744725823402405
0.10841718386479748,0.2639359159452965,0.5364180411428774,0.6987785427947377,0.3000060192821868,0.07176996022462845
0.09998200140521368,0.36866445406850323,0.26467580907860006,0.33862567264055066,0.02339236528148042,0.018968680873513222
0.8453810458427159,0.5555932859034752,0.6439372124238049,0.30625083957475485,0.500268033664682,0.10473454743623734
0.9322951383606001,0.13161271850725176,0.10063152758924812,0.5465661896938856,0.5313524944204752,0.01101633533835411
0.7722056375818398,0.14396752704771335,0.10211889382813914,0.5109194125111925,0.6508423033735832,0.010646317154169083
0.8761981187248478,0.4119363622502338,0.876993289122783,0.6628792775163833,1.0,0.1408993899822235
0.35421230993409375,0.7009939904166781,0.017489438318526944,0.13150171853964965,0.5985675199254645,0.008732818998396397
0.10140216553647785,0.37027823591783177,0.44992146706509933,0.8710836672797024,0.965855081761851,0.03786250948905945
0.7613411972001649,0.8348809311119254,0.6223738441784233,0.3652914196500261,0.0289398877860525,0.0493936613202095
0.8107644706360938,0.5397205914813941,0.0,0.3571724908865336,0.9106703453623519,0.004375922959297895
0.7245896073449343,0.04210807930825126,0.33600188529870884,0.20014219582667164,0.2087195524173961,0.0322662778198719
0.8964926492130885,0.24573124133419377,0.6296470284292082,0.3139098239590761,0.5000100003519715,0.11356068402528763
0.6860757765537167,0.2604721069102597,0.6000093778004874,0.5467466149690429,0.5999920378604305,0.09849477559328079
0.6857274411561212,0.9763897716176655,0.2242151975074865,0.35470748346440983,0.3999879971848909,0.02452988550066948
0.6223608572790733,0.32718344468250027,0.26214475025778733,0.44263789330587383,0.6999940432967616,0.025333773344755173
0.7004203522064392,0.41324091215680003,0.8302735321386882,0.2797779753503501,0.9556431854193213,0.12774203717708588
0.4463240744242084,0.3392965391065612,0.7106758991329974,0.8830605795738176,0.29998602155143733,0.12094631791114807
0.17925185603920124,0.7487263369123498,0.8999470752355823,0.756780172503762,0.17063849365107014,0.1406899094581604
0.4708770111086174,0.04716680513674061,0.8154385537295418,0.5000080643545027,0.8820731731503555,0.19120348989963531
0.8985225791070839,0.76965206486328,0.6427427774923871,0.6754686343768157,0.6521792604546864,0.08687393367290497
0.6706265294561554,0.9762265724929001,0.32846357571357854,0.39998647883852145,0.3939164059823105,0.03375072404742241
0.5055925018854499,0.033105975650685175,0.6864262891063786,0.16280145061832524,0.9872421630509094,0.10442215204238892
0.3639133375063972,0.9812105831632837,0.7404860481244869,0.4691429443979974,1.0,0.05602384731173515
0.5497677365779352,0.47544654144152043,0.4425521391173047,0.05475206913341235,0.2022307507337998,0.041000403463840485
0.6155313019195452,0.7805857505650131,0.03624602939098672,0.05666174132742863,0.3000060192821868,0.008869942277669907
0.6362488536803277,0.7999972672063957,0.9546388911433936,0.6554734368861397,0.12931687861413332,0.14521227777004242
0.659781639726502,0.370086158058242,0.8451442142518076,0.7999929497862551,0.5326964849806497,0.24460013210773468
0.5315626224188028,0.27222071534164693,0.5258520693819213,0.7511981351669652,0.08799769996242568,0.05533798411488533
0.7145963630911264,0.5396090700926299,0.5488965750897912,0.3000048586832911,0.9127635206551341,0.05192935839295387
0.731677791604217,0.3973241694683926,0.9777087291954849,0.09998161817705725,0.8630331876697055,0.23882286250591278
0.761101463290321,0.10070070766265078,0.17123046867123953,0.7488050415520688,0.10000200095880529,0.012554142624139786
0.899997997672566,0.4833091271781646,0.34378824323790347,0.6974637092484227,0.46941102846936555,0.03736712038516998
0.5493821476513362,0.2999913591034789,0.24630538910439947,0.5999897143123883,0.07331097608233594,0.018717706203460693
0.9536966649138887,0.7816668106548125,0.2507791705021723,0.9996699653952605,0.5727104242635493,0.023329243063926697
0.5996682128189886,0.43667384477704,0.24397409816984095,0.27133205185295833,0.2701806406887961,0.022470636293292046
0.7777893157201942,0.17421525993547035,0.13035860884376,0.1456033068337449,0.9568012656301441,0.008801084943115711
0.7578549225475373,0.758829483313688,0.3999545505931897,0.6557274747198762,0.07466119544389155,0.02953329123556614
0.9328747436662499,0.2980397049974912,0.05652258533147125,0.09998161817705725,0.27445929078573306,0.007282564882189035
0.3299243501507816,0.3520706257490612,0.49998780553738836,0.7242137381670731,0.1705734190682215,0.05344873666763306
0.4662657692885501,0.12083992967820437,0.5512724509501794,0.770653248938381,0.42041977704109884,0.08485661447048187
