1405
56573	10779	3564	6013	338202	356	1171	1783	6002	1464	2568	2090	646	363	98	21	0
56574	6750	1974	6013	381000	629	1663	1016	2732	709	492	562	401	300	195	117	108
56575	690	606	6041	131000	22	131	98	410	27	85	93	36	26	5	11	4
56577	2881	149	6013	385100	91	389	267	1329	803	248	577	197	119	66	6	5
56578	1514	126	6013	385200	36	195	193	677	412	106	260	111	96	24	0	3
56579	3611	1907	6013	386000	200	417	785	1603	604	558	493	215	158	58	16	34
56580	6866	1322	6013	379000	718	1694	1075	2628	749	449	414	384	300	222	136	144
56581	5996	2524	6041	126100	426	1022	365	3434	748	721	913	392	364	128	8	0
56582	4804	2600	6041	127000	218	760	320	2926	579	635	840	346	249	83	6	0
56584	3228	1597	6013	338301	157	697	136	1559	678	126	473	197	244	62	42	0
56585	7844	1528	6013	340002	440	1309	651	4451	991	787	1245	530	477	139	28	24
56587	7872	849	6013	382000	551	1912	1242	3400	766	682	781	557	394	194	129	72
56588	6512	5736	6013	380000	474	1067	1268	3320	381	1064	962	374	218	126	85	46
56589	2536	745	6013	387000	123	337	284	1241	550	369	363	196	80	79	8	5
56590	7063	3283	6013	354002	404	1437	217	3551	1452	508	1143	368	476	164	30	9
56591	6157	2196	6013	340001	403	928	1055	2998	770	777	956	439	309	95	32	27
56592	6327	2299	6013	338302	329	1384	326	3218	1068	349	884	374	482	179	20	19
56593	4249	451	6013	355305	208	911	234	2357	538	187	610	297	296	107	30	9
56594	4867	1093	6013	383000	219	570	687	2700	688	747	781	358	198	78	28	10
56595	5834	1139	6041	124100	345	1091	314	3286	796	704	904	342	361	112	49	0
56596	2304	211	6013	390100	94	215	231	1191	571	276	380	183	104	41	7	6
56598	4950	963	6013	348000	310	1054	208	2536	840	228	694	296	354	155	30	11
56599	2495	464	6013	392000	141	303	192	1296	562	251	477	150	112	40	10	13
56600	2666	396	6013	391000	130	351	168	1453	563	320	502	171	158	30	9	0
56601	9232	29072	6013	339000	452	766	2384	4685	943	2570	1661	481	237	94	41	24
56602	2751	573	6013	388000	129	339	427	1410	444	405	473	205	115	36	17	0
56603	4788	2584	6013	343002	218	709	412	2321	1126	785	759	279	237	74	13	7
56606	1826	540	6013	390200	54	240	146	936	448	233	375	130	68	27	10	0
56608	4831	1184	6041	128200	286	738	320	2957	528	525	699	398	266	101	9	9
56609	5151	1344	6013	343001	311	807	584	2627	820	687	834	339	258	73	4	37
56610	2077	613	6013	389100	136	237	300	1130	272	354	352	138	101	17	0	9
56611	17523	3507	6013	355104	1246	4120	912	10080	1163	509	2096	1060	1383	496	144	37
56612	3873	518	6001	421200	180	668	228	2174	621	321	616	269	258	62	27	6
56613	1999	270	6013	354001	125	330	82	1137	323	173	295	170	121	54	0	0
56614	4200	405	6013	343003	211	889	214	2367	516	310	596	275	265	108	16	11
56615	2269	308	6001	421100	113	286	166	1279	424	132	405	184	129	44	0	0
56616	1784	330	6013	389200	60	187	335	966	234	439	309	116	65	18	0	0
56618	4265	1311	6041	125000	212	592	528	2452	479	783	706	253	173	52	15	0
56620	4153	1599	6001	421300	219	577	270	2447	639	501	681	314	266	43	13	0
56621	3991	414	6001	421500	171	475	411	2251	682	444	768	261	201	44	27	0
56622	3919	391	6013	346101	245	846	157	2196	474	170	545	266	282	112	32	0
56623	3003	732	6001	420200	171	538	430	1474	388	423	486	221	112	81	9	0
56624	2433	573	6001	420100	110	517	150	1364	289	276	309	217	183	34	0	0
56625	4801	1206	6001	420300	189	700	873	2426	610	808	770	363	206	69	8	15
56626	5183	3674	6013	349000	273	1082	396	2711	719	516	722	368	341	115	19	0
56627	5110	1170	6013	341000	292	898	513	2804	601	633	776	320	296	104	28	5
56628	6001	4584	6013	350000	314	1067	586	3261	770	819	967	350	351	107	24	0
56629	6181	3005	6013	342000	323	1034	292	2926	1604	686	809	359	399	118	19	18
56630	1810	322	6001	421400	74	321	135	926	352	161	211	149	109	40	9	5
56631	4319	1068	6013	353002	188	994	187	2227	720	146	642	270	334	103	23	9
56632	1824	971	6001	420400	315	284	464	749	10	34	269	159	164	14	8	3
56633	3857	553	6001	421600	143	379	481	2101	750	567	667	292	174	55	6	5
56634	3463	768	6001	420600	160	793	226	1887	394	304	411	257	264	71	7	9
56636	2315	733	6001	420500	149	340	289	1255	279	365	333	189	104	44	16	0
56637	6713	1408	6041	128100	336	1039	516	4213	608	762	1091	511	396	96	22	5
56638	3362	1359	6001	421700	142	263	884	1707	364	669	537	208	142	47	9	11
56639	6547	580	6013	351200	378	1616	235	3405	911	273	780	431	518	208	37	15
56640	2196	609	6001	421800	86	299	329	1205	274	376	340	185	109	10	19	0
56641	2673	1014	6001	400100	136	256	189	1618	471	263	539	244	75	47	9	3
56642	2285	851	6041	123000	110	358	64	1135	616	267	464	106	135	37	16	0
56643	1361	15884	6001	422000	57	201	141	824	136	232	199	69	83	20	0	0
56644	3994	797	6001	421900	184	524	511	2264	511	656	654	292	182	39	34	0
56645	4703	3071	6041	126200	201	852	295	2394	959	1019	672	257	247	68	22	22
56646	8430	7072	6041	130200	251	352	695	6066	1064	2257	2020	450	160	18	5	0
56647	8963	865	6013	351100	19	9	28	889	8015	4195	2179	72	18	0	0	0
56648	6002	987	6013	346102	373	1405	246	3195	782	176	801	348	444	196	49	7
56649	734	17004	6001	422600	0	141	467	125	0	55	0	0	0	0	0	0
56650	4062	2940	6001	422500	57	264	2020	1508	211	908	605	138	62	15	19	6
56651	3882	955	6013	353001	227	839	218	2046	550	253	529	223	308	104	17	6
56652	3942	4283	6001	422400	77	151	1928	1585	200	1137	660	245	82	28	13	18
56653	2853	685	6001	422100	126	440	573	1376	335	385	394	186	97	56	37	31
56654	3513	606	6001	422300	128	380	978	1768	257	691	624	214	134	67	10	0
56655	3536	737	6001	422200	124	429	823	1802	355	705	586	222	130	30	30	0
56656	2777	341	6041	129000	196	506	458	1417	198	349	452	227	99	68	10	9
56658	2606	8800	6001	422900	41	134	1382	898	149	1042	429	90	69	7	0	0
56659	5892	2534	6041	124200	281	788	358	3298	1166	828	1133	341	265	72	28	5
56660	4798	1440	6001	423000	228	482	1253	2336	498	879	746	343	155	87	16	11
56661	4125	453	6001	422700	55	241	3078	649	99	417	434	188	54	26	0	49
56662	4157	1140	6001	423100	200	570	718	2112	555	847	602	213	152	80	40	42
56663	6225	1808	6013	352201	296	1279	514	3090	1045	564	942	413	374	142	34	0
56664	5940	3360	6001	422800	11	1013	4285	567	61	881	543	155	77	23	10	18
56665	3188	832	6001	423200	278	517	715	1446	231	394	347	195	130	71	27	54
56666	1211	801	6013	344000	126	198	109	604	172	85	193	62	78	42	0	0
56667	10887	7996	6013	345201	679	2160	637	5906	1503	770	1612	678	696	272	77	15
56668	3159	719	6001	423700	75	256	1137	1245	444	654	470	179	124	74	0	16
56669	5516	733	6001	423602	104	235	3604	1428	143	1197	999	377	175	60	0	5
56670	7513	1323	6013	346201	482	1705	351	4009	964	347	956	477	546	211	79	0
56671	3219	2155	6001	423500	81	365	911	1387	473	627	481	196	107	46	9	9
56673	5048	596	6001	423400	238	854	1177	2331	445	767	667	337	246	103	54	10
56674	4124	1615	6013	352101	112	819	1461	1388	341	130	375	160	179	59	28	0
56675	3762	250	6001	423300	207	635	549	1766	604	626	463	252	170	79	33	31
56676	2889	1366	6001	423601	61	310	858	1424	234	441	469	174	109	58	23	8
56677	5098	546	6001	404400	323	590	509	3176	498	631	989	340	250	42	21	7
56679	3385	958	6001	423800	108	542	356	1873	503	413	566	208	180	55	29	13
56680	1654	2939	6001	423902	75	218	300	892	167	365	217	136	69	16	0	0
56681	2137	607	6001	423901	93	247	490	1117	188	335	337	107	92	35	0	31
56682	4272	526	6001	424001	278	854	1134	1704	299	464	424	312	186	120	23	55
56683	2099	80	6001	424002	150	387	320	1030	210	299	300	91	74	26	48	32
56684	3970	1022	6001	400400	209	347	933	2142	337	794	691	257	137	58	9	10
56685	3351	603	6001	404300	230	441	311	1908	460	377	554	227	173	64	15	11
56686	3705	570	6001	400500	176	519	945	1708	354	640	520	279	93	87	31	18
56687	2109	1559	6001	400200	64	187	379	1243	234	371	403	84	96	32	4	1
56688	3653	1158	6001	400800	206	615	602	1820	409	518	429	208	157	61	57	33
56689	7466	19315	6001	425100	256	585	1981	3991	652	2389	1252	368	161	85	33	14
56690	5292	2023	6001	400300	360	372	992	3090	477	1139	959	341	198	66	7	0
56691	2462	929	6013	352202	75	405	97	1122	760	279	456	131	117	41	3	2
56692	4829	761	6001	400700	283	821	858	2156	709	666	550	329	188	129	37	47
56693	1846	151	6001	400600	41	298	361	874	271	224	260	128	132	26	5	10
56694	5626	694	6013	352102	292	1387	218	2863	864	274	708	327	481	147	34	7
56695	5929	2189	6001	404502	377	659	464	3697	730	624	1131	412	311	77	0	29
56696	2665	359	6001	400900	149	476	413	1336	289	423	312	217	85	79	0	31
56697	3445	1235	6001	404200	243	476	176	1995	554	411	527	260	190	68	6	0
56699	4347	1559	6001	401100	163	588	1247	2094	253	929	648	261	151	59	24	44
56700	6194	2970	6001	401000	377	1322	929	2850	713	844	720	405	265	137	72	50
56701	2519	1758	6001	401200	123	239	560	1359	235	577	451	147	81	26	0	10
56703	12031	2190	6013	346202	884	2964	592	6631	959	444	1347	789	981	385	103	5
56704	4661	619	6001	404600	275	630	332	2837	585	352	833	321	296	67	14	8
56705	5790	2289	6001	404100	146	333	1143	2993	1173	2167	1073	273	94	43	0	0
56706	1739	198	6001	404501	84	250	126	966	310	177	250	147	88	22	20	2
56707	1918	3755	6001	401700	106	558	304	861	86	183	135	56	82	33	43	52
56708	5236	977	6001	426200	281	1409	317	2674	553	297	486	373	449	154	33	9
56710	2797	521	6001	401500	301	675	542	1039	237	411	175	149	98	80	34	58
56711	3130	3582	6001	404000	124	188	646	1859	310	1108	594	158	49	17	0	0
56713	5170	562	6001	401400	387	1382	764	2155	479	480	337	247	214	117	100	100
56714	6963	2302	6001	403500	321	658	1620	3359	1003	2152	1217	323	241	37	47	7
56715	3168	5559	6001	401300	159	425	647	1411	524	820	328	162	52	43	35	24
56719	2060	340	6001	404700	174	323	131	1185	245	115	288	168	154	32	11	0
56720	4116	1013	6001	403900	166	336	910	2375	328	1239	735	219	156	0	0	19
56722	1918	998	6001	401600	125	419	258	950	163	121	163	79	92	49	46	8
56723	3746	1156	6001	403800	166	309	630	2278	362	959	733	200	103	56	0	0
56725	4774	423	6001	403600	169	363	1101	2829	310	1548	821	236	109	80	0	2
56726	9046	1215	6001	430100	553	1826	748	5097	821	415	1065	651	652	210	130	0
56727	5005	22802	6001	451101	486	1005	509	2724	278	256	581	354	332	147	56	6
56728	1857	221	6001	402200	177	553	273	657	195	149	115	113	53	44	17	75
56729	448	773	6001	402300	27	36	86	193	104	43	87	32	16	6	0	0
56730	4514	385	6001	405100	281	798	249	2550	634	299	658	376	269	91	27	7
56731	11938	1481	6013	345107	783	2631	580	6823	1119	611	1652	757	891	314	82	22
56733	2178	434	6001	402700	257	572	337	915	95	207	135	109	119	71	37	33
56734	6646	1298	6001	426100	345	1663	211	3336	1090	300	819	418	502	208	42	7
56735	3476	711	6001	405000	223	343	378	2030	500	668	598	217	144	42	20	7
56736	5047	1772	6001	403700	187	200	1103	2906	648	2206	887	170	118	0	0	0
56737	2238	179	6001	401800	193	641	398	792	213	176	166	154	92	70	17	44
56738	4726	730	6001	404900	234	618	586	2585	700	789	674	313	203	88	34	14
56739	2021	6372	6001	402800	8	119	247	1140	505	1069	174	65	13	1	0	0
56740	2941	535	6001	404800	174	348	442	1657	317	539	506	210	88	44	10	28
56741	2851	400	6001	402400	180	680	389	1108	492	489	206	159	100	69	47	52
56742	6712	3402	6013	345105	473	1559	493	3479	707	310	757	484	491	164	52	16
56743	3123	8739	6075	10100	107	152	735	1520	607	1117	559	124	59	36	13	4
56744	1384	19191	6001	402900	26	59	435	618	245	651	257	26	19	0	6	0
56745	6884	6904	6013	345202	457	1064	1079	3826	455	895	1162	428	392	105	42	15
56746	2442	1028	6075	60100	150	206	1100	966	18	111	291	259	182	40	7	5
56747	2441	759	6001	408000	100	292	366	1257	423	237	318	194	62	39	23	4
56748	3933	4977	6001	403400	137	224	918	1912	738	1685	672	162	49	17	0	0
56749	5668	1007	6001	406700	321	895	557	3123	770	677	863	361	262	62	77	29
56751	864	3892	6001	401900	67	202	128	391	74	22	86	28	42	33	0	32
56752	4652	3196	6075	10200	97	147	819	2826	761	1701	1043	173	55	17	0	0
56753	1839	425	6001	402500	179	501	341	721	95	196	136	116	98	39	35	18
56755	1364	236	6001	402100	106	412	194	544	107	195	141	86	81	22	0	21
56758	5332	1804	6075	12600	197	111	1074	3250	698	2126	1099	176	70	34	0	0
56759	3917	253	6001	406800	260	671	555	1898	531	378	454	239	219	94	82	13
56760	1151	437	6001	402600	67	150	185	417	329	281	139	68	53	29	3	0
56761	3794	844	6075	12700	100	187	706	2301	498	1349	767	171	55	35	0	0
56762	1818	14801	6001	403100	54	31	383	1227	122	272	166	44	48	8	0	0
56763	2471	35432	6075	10500	43	74	154	1528	670	1116	503	80	15	16	0	0
56764	4439	1082	6075	10300	157	304	761	2389	826	1003	785	258	115	62	19	32
56765	6245	1057	6001	408100	364	885	545	3543	905	596	1015	425	366	91	53	11
56767	5272	1446	6075	10400	190	336	824	3131	788	1373	986	265	128	60	0	47
56768	2823	9806	6001	403000	48	219	278	1094	1181	715	492	124	110	32	28	0
56769	4051	234	6001	405600	240	783	857	1869	300	528	426	227	173	108	53	54
56770	6191	1733	6075	12900	113	150	1619	3483	822	2295	1287	250	103	30	0	0
56772	4076	2167	6001	405700	273	849	824	1840	288	486	363	197	179	92	68	70
56773	4499	154	6001	405500	267	851	980	1993	405	535	443	244	193	118	78	71
56774	6112	2915	6075	10700	189	583	701	2687	1949	1477	851	311	247	87	68	31
56775	4576	3181	6075	10600	108	409	1025	2302	731	1009	586	226	137	78	43	61
56776	5415	776	6001	405200	173	542	1176	2828	694	1257	807	296	185	78	45	34
56777	2611	5454	6001	403300	179	312	379	1218	521	394	215	175	72	72	33	30
56778	4566	2033	6075	12800	148	218	864	2708	627	1417	872	224	115	48	7	0
56779	27	2072	6001	402000	0	4	17	3	2	2	0	2	2	0	0	0
56780	9093	1229	6001	405400	685	1824	2205	3696	680	871	687	525	369	278	182	134
56781	6334	814	6001	405300	283	547	1394	3298	810	1666	960	356	182	100	60	18
56782	8468	706	6001	406600	662	2040	1432	3756	576	659	700	569	422	232	100	145
56783	4889	935	6075	10900	99	154	1267	2533	834	1620	993	218	108	20	19	0
56784	74	5384	6001	403200	5	0	5	64	0	7	23	5	0	0	0	0
56785	2459	385	6001	406400	138	500	262	1066	491	163	196	115	121	44	40	29
56786	4481	3220	6075	13000	170	117	973	2704	515	1475	950	212	66	16	4	3
56787	5566	673	6075	10800	129	467	1192	2773	1003	1189	835	275	171	104	59	47
56788	4009	507	6001	406900	307	631	496	2086	487	402	508	310	228	77	41	9
56789	3965	7997	6001	406000	192	718	903	1755	396	499	369	169	141	107	50	93
56790	5183	61	6001	405800	356	1452	989	1996	387	227	294	276	228	160	121	128
56791	827	15040	6075	11500	15	61	58	420	271	369	98	39	17	0	0	7
56792	624	586	6001	427500	43	69	258	234	19	11	53	22	24	3	0	0
56793	3440	1760	6075	11400	106	464	213	1432	1223	779	504	147	158	64	14	20
56794	3147	307	6001	407900	185	436	418	1732	374	304	509	171	138	66	43	5
56795	3541	1108	6075	11300	95	410	409	1507	1119	756	477	156	135	56	21	44
56796	7016	2346	6075	13100	151	202	1600	4156	904	2504	1483	289	85	39	0	1
56797	5456	1520	6075	11000	125	402	1402	2668	857	1210	774	335	176	83	30	40
56798	4813	1571	6075	13200	190	426	684	2860	651	1321	892	235	121	58	20	0
56800	8553	749	6001	405900	705	2380	1562	3250	654	332	390	354	351	325	248	213
56802	4014	1574	6075	11200	96	182	746	2163	825	1143	747	188	122	43	26	0
56803	1870	101768	6075	11700	50	146	335	985	352	604	294	82	62	22	0	0
56804	6794	538	6001	406500	640	1537	1453	2582	580	387	470	353	338	212	150	133
56805	1682	4075	6075	11800	31	190	220	750	489	377	207	88	77	11	36	0
56806	363	61770	6075	17602	4	0	115	200	43	202	50	10	0	0	0	0
56807	7217	428	6001	407000	595	1610	1320	3029	661	543	464	376	366	253	117	137
56808	4784	257	6001	406300	398	1364	656	1897	467	279	278	196	169	138	122	115
56809	2946	4621	6075	13500	111	170	619	1670	374	1065	588	77	56	35	9	0
56810	6031	3644	6075	11100	119	381	1577	2909	1042	1699	925	258	168	68	66	0
56811	5867	34933	6075	17901	48	83	1615	3916	202	2155	1160	147	41	14	0	3
56812	5688	1813	6075	11900	122	133	1637	3028	767	2467	969	156	79	32	19	8
56813	3976	1206	6075	13400	116	217	795	2468	379	1183	803	170	110	15	0	8
56815	1302	1130	6001	427400	122	351	429	398	0	7	99	117	106	18	17	8
56816	4497	3818	6075	13300	244	526	564	2454	708	808	779	264	189	82	13	0
56817	5221	5206	6001	427300	281	763	685	2729	760	761	792	275	223	96	74	41
56818	2793	535	6075	42800	207	522	197	1395	470	219	375	132	193	105	23	4
56819	2549	4037	6075	15100	17	29	572	1152	777	1166	452	96	13	15	0	0
56820	3821	3668	6075	12100	58	203	1333	1781	443	1661	656	94	39	8	10	33
56821	4184	1584	6075	15200	55	152	926	2163	886	1477	837	179	80	11	0	5
56822	4583	1785	6075	40100	138	369	979	2421	672	730	747	309	164	58	41	13
56823	6295	409	6001	406201	642	1727	1310	2225	389	180	219	285	273	197	182	183
56824	4244	1770	6075	12000	109	244	1172	2231	486	1882	678	152	77	34	0	0
56826	2315	1634	6075	15300	34	111	524	1215	429	563	322	124	77	23	0	0
56827	595	2152	6075	60200	0	28	31	301	234	11	42	0	0	16	0	0
56828	5819	2213	6075	40200	225	656	1049	3120	768	888	851	441	279	126	20	0
56829	6732	7090	6075	12300	99	410	1565	3716	940	2812	797	221	119	68	35	19
56830	7098	22419	6013	345108	452	961	825	4448	410	1004	1255	486	366	108	31	0
56831	1578	933	6075	17902	27	147	905	490	7	81	133	142	92	58	0	0
56832	8615	3307	6013	345109	581	1711	1165	4899	258	793	1131	550	597	202	66	11
56833	9087	398	6001	407100	759	2306	1682	3737	601	470	522	394	410	297	181	257
56834	6217	5699	6075	15400	270	504	1392	3225	824	1299	1203	367	190	55	20	8
56835	7632	1689	6075	12200	264	591	2148	3881	747	2487	1014	305	196	94	96	0
56836	3930	4146	6075	15500	70	237	868	1366	1388	1425	506	185	74	48	39	6
56837	2538	1093	6001	407800	142	531	649	1002	212	221	267	163	101	39	0	23
56838	7812	1661	6075	42600	305	949	1371	4073	1112	1167	1192	551	342	117	47	50
56839	5516	1063	6001	406202	506	1388	1259	2062	298	186	207	206	265	192	117	175
56840	5981	783	6075	42700	238	690	1190	2892	969	834	874	427	265	91	64	19
56841	6245	23223	6075	17601	129	514	1193	3730	678	1550	509	233	156	95	74	28
56842	8383	3301	6075	12500	224	651	1069	4892	1546	3121	706	285	220	148	108	13
56843	4519	1291	6075	15900	159	328	1243	1959	827	1094	754	291	192	27	0	0
56844	2151	2844	6075	16000	21	31	546	1114	437	1066	412	53	7	1	0	15
56845	6324	13883	6075	17800	108	391	905	2787	2130	1969	1027	169	85	50	31	52
56846	7095	752	6075	47901	210	760	1349	3541	1233	883	868	473	311	154	82	57
56847	8883	15932	6075	12400	341	719	2615	4102	1104	2904	1014	341	219	106	58	44
56848	7415	325	6001	407600	534	1884	1151	3290	554	504	653	398	383	206	156	107
56849	7455	1572	6075	15800	251	859	1984	3756	603	1406	1134	487	217	146	75	17
56850	7738	1054	6001	407200	835	1661	1740	2840	660	289	320	290	299	272	248	183
56851	4666	3718	6001	406100	393	1052	1038	1894	287	300	289	212	149	134	98	108
56852	7459	5632	6075	15700	148	735	3075	2759	739	925	1003	396	187	108	0	31
56853	4989	190	6001	407700	270	969	621	2604	524	498	679	326	224	95	42	49
56854	2709	18675	6075	18000	30	172	843	1636	27	240	160	57	15	8	15	8
56855	5703	680	6075	16100	219	807	1061	2064	1551	1462	830	258	169	95	57	44
56856	3060	379	6075	15600	103	240	839	1569	307	513	471	264	97	47	15	7
56857	8623	1074	6075	47800	222	1098	1515	4157	1629	983	1160	521	377	243	116	21
56858	3665	272	6075	47902	181	423	564	1957	539	458	505	291	208	21	53	16
56859	5535	1088	6075	45100	239	564	1252	2770	709	707	745	388	233	136	59	20
56860	7264	1126	6075	45200	244	901	1427	3557	1132	910	1056	475	332	143	58	43
56861	5892	637	6075	47600	244	627	1120	2963	937	654	862	403	248	122	32	59
56862	5206	355	6001	408300	334	1227	670	2580	394	470	586	324	224	150	74	61
56863	5010	534	6075	47701	162	634	899	2456	857	584	706	354	192	97	53	35
56864	4760	154	6001	408200	364	1038	730	2271	355	512	573	375	206	107	36	55
56865	2761	5098	6075	16200	83	159	649	1692	175	868	443	137	77	22	24	0
56866	5477	376	6001	427600	438	1524	923	2237	353	364	483	389	314	163	69	72
56867	4905	488	6075	16300	213	416	1569	2391	313	897	705	291	159	97	30	16
56868	4579	2426	6001	427200	272	756	776	2344	429	570	534	283	213	111	41	58
56871	4113	968	6075	16400	46	142	1529	1957	437	796	766	220	117	40	28	0
56873	8190	451	6001	408700	729	2079	1450	3047	883	520	609	460	333	271	163	156
56874	4281	210	6075	47702	99	583	810	2068	719	499	533	285	224	100	45	20
56875	5556	2378	6075	16500	132	290	1674	2753	705	990	962	364	177	42	37	2
56877	1911	12756	6075	17700	49	192	477	1054	137	233	277	86	79	13	46	22
56878	6619	3711	6075	16800	145	426	1791	3894	362	1671	1112	345	203	70	36	24
56879	5115	610	6001	427800	281	853	690	2683	607	803	696	307	250	117	55	16
56880	6878	5478	6075	20100	411	933	1694	3276	563	1071	522	271	227	179	55	161
56881	5053	948	6001	427900	256	711	700	2831	553	949	694	304	256	83	46	11
56882	79	863	6075	60300	6	0	4	68	0	20	19	0	0	0	0	0
56883	4510	301	6001	407400	454	1104	939	1660	351	214	219	224	176	150	107	129
56884	3526	284	6001	409800	291	726	528	1596	383	295	413	247	152	88	50	30
56885	5676	960	6001	408600	524	1453	1011	2191	495	380	458	300	262	160	93	122
56886	5100	885	6075	16700	131	236	1454	3028	249	1066	926	310	175	54	15	11
56887	3796	505	6001	409900	185	543	318	2061	686	313	601	274	208	83	0	17
56888	5473	1766	6075	16600	52	200	2044	2987	189	1049	1007	352	180	72	18	0
56889	4760	136	6001	407500	484	1275	1032	1685	282	270	279	258	182	155	87	124
56890	6713	1615	6075	20200	182	488	1840	3490	712	1516	1024	354	197	92	59	22
56891	3724	836	6001	451202	185	989	334	2084	131	113	371	276	248	112	21	47
56893	3674	675	6001	428600	104	363	624	1807	774	739	556	197	120	71	39	5
56894	7645	1082	6013	345110	544	1960	525	4329	286	235	750	502	666	233	62	24
56895	3794	923	6001	427100	226	576	278	1986	725	390	585	228	222	64	21	11
56896	3286	2149	6001	428000	187	475	641	1703	278	672	418	238	126	34	72	9
56897	7880	1430	6075	17100	266	464	1984	4751	413	1513	1424	550	250	80	9	4
56898	5566	1125	6001	427700	220	763	1006	3028	546	1003	869	323	202	119	39	26
56899	3249	1527	6075	16900	45	97	785	2087	233	869	640	193	73	29	0	0
56900	3412	1532	6075	20300	46	100	864	2165	234	847	674	201	87	27	13	0
56901	4103	228	6001	408400	415	1025	828	1562	271	265	318	207	184	155	93	77
56902	4095	1163	6075	17000	106	121	428	3007	431	1141	988	197	57	23	0	0
56903	645	10545	6075	60700	0	56	137	326	124	139	101	41	0	0	11	0
56904	3578	761	6001	428500	182	475	541	1788	591	596	576	234	171	50	19	5
56905	1018	6087	6075	22600	78	54	119	723	43	256	200	80	21	9	0	0
56906	4878	1653	6001	428400	228	682	656	2462	847	861	701	233	196	69	43	28
56907	4732	1789	6001	428100	275	784	469	2523	679	670	701	295	259	104	15	0
56909	4855	5385	6075	30101	197	256	1546	2571	284	841	726	340	188	65	23	26
56910	4832	1347	6075	30202	155	350	1358	2498	469	890	779	343	181	107	0	0
56911	5758	227	6001	408500	564	1471	1025	2226	470	316	368	296	263	202	99	143
56912	4318	731	6075	30201	164	341	984	2218	608	729	745	291	168	50	17	24
56913	9464	1817	6075	32600	305	1141	1732	4831	1452	898	1168	608	425	272	77	119
56914	5613	820	6001	408800	499	1707	980	1980	445	364	287	275	214	200	115	148
56915	2918	1451	6075	22701	83	141	353	2060	279	771	656	189	58	0	5	5
56916	7050	626	6075	32700	311	866	1153	3498	1220	594	815	471	367	177	104	44
56917	1971	5648	6075	22802	75	313	226	1106	248	173	206	117	24	73	9	44
56918	8415	621	6075	35100	359	1105	1393	4206	1350	637	803	559	419	214	92	148
56919	5204	5669	6075	30102	249	452	1011	2885	606	941	945	355	185	93	8	0
56920	5013	5387	6075	22801	299	697	1520	2302	194	334	333	233	196	74	99	163
56921	4813	330	6075	35202	139	565	1143	2474	489	565	677	299	198	85	40	52
56923	6061	460	6075	35201	320	838	1027	3013	862	460	611	325	300	181	83	94
56924	7997	2595	6075	20800	369	1146	2327	3448	705	777	631	345	296	182	133	184
56925	5888	879	6075	20700	163	374	1427	3513	409	1309	1118	316	159	52	35	28
56926	5184	1274	6075	20600	119	207	963	3461	432	1278	1164	284	133	35	0	0
56928	5650	176	6001	409700	619	1589	1045	2088	307	320	364	314	282	181	139	90
56929	2830	1358	6075	20500	30	86	396	2088	228	675	706	133	33	17	7	0
56930	6653	656	6001	428200	267	1060	681	3467	1176	978	958	445	354	132	41	26
56931	7315	796	6075	20400	143	210	1142	5241	577	2215	1803	292	94	24	9	0
56932	2024	1196	6075	22702	104	104	314	1279	222	327	416	131	70	24	0	0
56933	2628	5146	6001	407300	121	705	566	1095	139	169	168	133	90	98	49	62
56934	3560	23634	6001	409000	252	882	467	1601	356	197	221	196	203	106	8	119
56935	6386	489	6075	30301	185	710	1286	3213	989	746	913	491	290	103	87	11
56938	3622	973	6001	408900	361	968	690	1288	313	317	192	183	143	98	74	95
56939	5679	180	6001	409600	588	1589	1002	2046	453	307	332	266	239	167	118	163
56940	3621	1831	6075	30500	70	626	180	1386	1358	428	389	126	145	24	7	0
56941	2885	841	6001	410000	126	407	197	1661	491	244	423	297	171	18	9	14
56942	5618	534	6075	22803	377	945	1273	2545	476	301	387	277	197	157	90	186
56943	5576	932	6075	22703	402	955	841	2950	426	715	849	434	199	97	60	40
56944	4177	897	6075	21100	195	321	712	2595	352	903	876	291	112	35	0	0
56946	3638	342	6075	30302	188	553	568	1718	608	289	460	256	239	53	47	19
56947	8716	1954	6075	32800	369	1044	1477	4248	1575	680	916	547	448	212	186	55
56948	3094	620	6075	21200	133	245	399	2048	267	691	557	238	104	20	6	4
56949	9170	1094	6075	32900	449	1185	1200	4513	1821	635	998	579	481	248	144	101
56950	5524	1763	6075	20900	244	704	1358	2781	436	613	483	292	208	116	72	136
56951	3857	1293	6001	409500	394	1122	713	1339	285	132	184	180	154	145	82	115
56952	4946	679	6075	21000	192	341	1331	2799	282	1027	759	266	171	71	47	42
56953	4277	442	6075	22903	200	847	1028	1926	273	214	307	197	168	118	97	131
56954	3181	460	6075	22902	187	605	850	1412	124	133	194	110	117	110	36	111
56955	3223	406	6001	410100	195	838	547	1294	347	230	351	180	118	120	39	58
56956	5379	488	6075	22901	342	878	1364	2536	256	217	271	277	199	112	118	193
56959	5799	746	6013	345103	424	1304	375	2936	759	448	589	351	463	164	44	16
56960	4490	752	6013	345102	302	1058	430	2484	213	187	429	337	360	131	31	30
56961	171	19909	6075	60900	15	20	44	81	9	3	18	4	11	0	4	4
56962	3851	179	6001	410200	423	873	697	1643	213	226	324	219	205	129	27	104
56963	5617	1012	6075	30400	248	845	736	2852	934	402	738	367	338	135	62	37
56964	7678	1020	6001	430200	342	1821	482	3894	1137	385	843	489	629	210	67	23
