trial_number,value,state,duration,lr,batch_size,layer1_size,layer2_size,layer3_size,w_dx,w_dz
479,0.005068540204227228,COMPLETE,0:01:12.169546,0.002404410043594261,4,23,152,25,0.20932338510424375,0.6052711897308336
480,0.3740697306418708,PRUNED,0:00:03.928695,0.00235856116433564,8,143,152,26,0.19933803677919826,1.2007221493511202
481,0.004923479622943151,COMPLETE,0:01:14.188873,0.0023060047151449276,4,33,156,28,0.21596546198730743,1.1681887432372409
482,0.0047139734575027065,COMPLETE,0:01:16.048935,0.0012924719244200463,4,33,157,60,0.20403156880046933,0.2094017915583361
483,0.33498820970018645,PRUNED,0:00:05.854624,0.004554027295343244,9,23,167,20,0.19697624852577142,0.24031424137940527
484,0.2987863823580436,PRUNED,0:00:24.592203,0.005901100640222331,4,32,176,20,0.19958022283763172,0.1470642519658606
485,0.3009077718584483,PRUNED,0:00:22.131235,0.005055301594596583,4,32,176,26,0.20153934620591415,1.2841317969195056
486,0.29869556033860656,PRUNED,0:00:24.902134,0.004336086607368343,4,29,175,26,0.21075445149837502,1.308743376799891
487,0.2644923586805581,PRUNED,0:00:13.038608,0.005821155468557459,12,29,157,20,0.1346534834763955,0.4843998948919206
488,0.3327177174479855,PRUNED,0:00:05.126691,0.004247034951373411,12,156,176,20,0.19139176892696183,1.2882008609076534
489,1.6968029645773082,PRUNED,0:00:00.195518,0.005394108811503056,154,29,158,20,0.13510554206554903,1.2949861184089948
490,0.00454283263115168,COMPLETE,0:00:26.617165,0.004343992745757826,12,20,156,25,0.13468240671266576,1.2163937497745279
491,0.004492092381534855,COMPLETE,0:00:26.024339,0.003969396256046447,13,36,160,53,0.10061089920484373,1.2193979986827563
492,0.004353665296187345,COMPLETE,0:00:26.904591,0.0037839127757806784,12,37,156,27,0.13560760530600033,1.2191132897138564
493,0.004340330164456992,COMPLETE,0:00:25.736461,0.0035462965150155914,13,36,155,28,0.13648624406412566,1.2082382289235623
494,0.004257254675540403,COMPLETE,0:00:25.435949,0.003617508575362468,13,37,159,23,0.10000572947340275,1.2179097035827489
495,1.4679736915508264,PRUNED,0:00:00.952810,0.0035356192782300924,12,37,160,29,0.9624288292103698,1.2093629601885447
496,0.00484108535546415,COMPLETE,0:00:30.301676,0.002032046107863557,11,37,169,53,0.1392398803967328,1.2097656424803978
497,0.004643444519293009,COMPLETE,0:00:24.280483,0.0020461472987328773,14,20,169,53,0.13814199699742408,1.233665254803125
498,2.094628568957834,PRUNED,0:00:00.185676,0.0013986492454330264,175,37,153,55,0.14325763827406218,1.3945054817535154
499,1.070002407437623,PRUNED,0:00:00.785272,0.0019795024701689153,15,45,155,54,0.13200052457131306,1.2468417704051507
500,0.004754631894096105,COMPLETE,0:00:21.400330,0.0020619874996481097,16,36,168,52,0.12490050073629493,1.243746141102418
501,1.2014932840500239,PRUNED,0:00:00.727541,0.0012600346157021786,16,35,160,51,0.10095481508952565,1.2337102127680553
502,2.009727164741475,PRUNED,0:00:00.770225,8.696820963203109e-05,16,43,159,151,0.10007922306697259,1.201485308295655
503,0.2593313494008728,PRUNED,0:00:10.514091,0.007462559255094322,17,39,151,29,0.10168790120696258,1.1870364325842733
504,1.0864155252493735,PRUNED,0:00:00.582072,0.003337620867185367,21,41,152,28,0.17138527083529292,1.1920084312974064
505,1.1263909113069295,PRUNED,0:00:00.546306,0.0032740250668721925,24,42,152,28,0.17096622793534155,1.180986295189753
506,0.005407655079906327,COMPLETE,0:00:35.465001,0.003343372980556505,9,36,149,24,0.1700078697651652,0.19254464112529257
507,0.27127475669107237,PRUNED,0:00:15.852603,0.007042963748966917,9,38,148,23,0.13871586024421642,1.2589871691444146
508,0.2850608145069099,PRUNED,0:00:12.371800,0.0073405159574169284,9,37,165,22,0.13470864170945893,1.2500582079820282
509,0.005208207805086979,COMPLETE,0:00:34.900141,0.004751264268086249,9,36,148,23,0.10032028118921972,0.22119603147302247
510,0.2781341463236961,PRUNED,0:00:13.893207,0.006417383614356145,9,38,165,23,0.13180515310361673,1.278539927043822
511,0.005403459658468311,COMPLETE,0:00:32.247512,0.004833918574328884,10,48,165,23,0.13642186594386105,1.2637533348244712
512,0.34515325060292334,PRUNED,0:00:04.736471,0.004289891701417672,9,46,156,24,0.10016834813808217,1.3166573874972116
513,1.6964542606602544,PRUNED,0:00:00.203637,0.005283410117265415,131,34,156,25,0.17299501336384174,1.3185871280938302
514,1.543260917338458,PRUNED,0:00:00.312709,0.0046314668631166145,54,33,164,23,0.25645946907599076,1.2639990801213918
515,0.004517951650400109,COMPLETE,0:00:17.696978,0.0035459844535511292,20,31,156,24,0.10226215742924438,1.3098427877609233
516,0.00483128896194272,COMPLETE,0:00:16.428265,0.003665452063948844,22,28,154,24,0.10108503406496144,1.1575048082485846
517,2.309240999492074,PRUNED,0:00:00.513151,0.004015763864778213,24,29,148,23,1.5009719141991205,1.305993025646376
518,0.4769893595906418,PRUNED,0:00:02.264831,0.0032587169842665476,9,27,154,28,0.16895266951117432,1.0117726906103508
519,1.033895103690716,PRUNED,0:00:00.649539,0.003384532620176144,19,27,160,28,0.16783702935532896,1.0673207473018174
520,0.0049453207223203914,COMPLETE,0:00:35.524674,0.003007555651482683,9,30,144,32,0.16503725825361718,1.1690611140209288
521,2.2873013248347274,PRUNED,0:00:00.619230,5.379433714771556e-06,20,31,149,31,0.13549897686180068,1.1676949123387956
522,0.34771549034643245,PRUNED,0:00:04.855582,0.0027172219485821505,9,153,145,24,0.23437949220960447,1.1485799607572353
523,0.005208142825879487,COMPLETE,0:00:29.069721,0.0025700140938633874,13,160,143,135,0.23563718464746536,0.20985243929776248
524,0.37145587967111254,PRUNED,0:00:02.264856,0.002554233064968758,14,49,161,31,0.18402001980829427,0.2056123105721941
525,1.7534969083401335,PRUNED,0:00:00.502255,0.0034534057567022092,25,31,152,27,0.7757188531815895,0.29646532072707066
526,1.9455802019904642,PRUNED,0:00:00.217051,0.0027690073009945626,117,27,144,20,0.2620082460962033,1.1090440722656125
527,0.2930322290219442,PRUNED,0:00:07.857733,0.004808969317187452,15,146,159,33,0.17225036635382168,1.3632800336130486
528,1.555194746530973,PRUNED,0:00:00.238508,0.005115365932355402,92,41,158,32,0.16357333764154552,1.267793032756257
529,1.0549969297816169,PRUNED,0:00:00.798100,0.0025061953895006445,14,35,163,27,0.22701473210258508,1.2217111445826487
530,0.004544768564425383,COMPLETE,0:00:35.242828,0.0024053252592175674,9,24,149,31,0.14286606388456718,1.0791314680204287
531,0.004894107617976125,COMPLETE,0:00:37.337603,0.0023281741242190124,9,168,148,31,0.14881607510736788,1.0682822340929585
532,0.004929237056828852,COMPLETE,0:00:35.544356,0.002374879450166852,9,25,159,33,0.1410334266275423,1.3657796998616847
533,0.3699457058218005,PRUNED,0:00:03.780195,0.002364146571735478,8,24,148,30,0.28807017948767477,1.0849088065869106
534,0.3621653045719934,PRUNED,0:00:03.713769,0.0025364386044000316,8,24,153,29,0.27996218324288485,1.095126749466261
535,0.47347350356479484,PRUNED,0:00:01.810256,0.0017188705195992759,13,161,171,29,0.14472827359280382,1.187432472944326
536,1.2900201319623472,PRUNED,0:00:00.694887,0.0014950495388255367,17,25,154,30,0.19420601787335356,1.1855546855479389
537,1.669702786869473,PRUNED,0:00:00.360643,0.0014750826357314917,44,167,143,34,0.21681769043848842,1.2027702134054115
538,1.152987806231908,PRUNED,0:00:00.881179,0.0018520957524804005,14,167,180,34,0.2286376761957591,1.2211300410432404
539,0.5505743081833508,PRUNED,0:00:05.706928,0.0010419724891148285,4,139,142,33,0.22896101667983026,1.225627789986767
540,0.004459109739317541,COMPLETE,0:01:13.473128,0.0010322334966827054,4,33,161,20,0.14687546788130112,1.15233474368886
541,0.0044910116083708,COMPLETE,0:01:14.223394,0.0010544334214566918,4,29,160,28,0.14103620935202818,1.1176287687832398
542,1.0492309202941565,PRUNED,0:00:00.621632,0.0028244995988152602,19,33,161,27,0.15453051317506022,1.0474438460558846
543,2.018235597014427,PRUNED,0:00:00.200842,0.0021939479040076638,149,28,157,94,0.18542801598223763,1.1383592748007243
544,0.004682403628810952,COMPLETE,0:01:11.640641,0.0011794314962768893,4,30,152,20,0.1347319068495612,1.2701589660196764
545,0.005238490024592331,COMPLETE,0:01:14.817528,0.0007300549575556571,4,30,151,21,0.13213351644157847,1.2884776652644547
546,1.583658197859548,PRUNED,0:00:00.452343,0.0007665284876089516,28,22,152,26,0.13778952335942524,1.2885129799204926
547,0.004456083507660991,COMPLETE,0:00:38.570966,0.001284238423090854,8,26,159,20,0.14119439956796623,1.3367039693755371
548,0.36588544716276783,PRUNED,0:00:07.023470,0.0010560987059123276,4,32,160,21,0.19382767961396183,1.333917015191768
549,0.33991972910046736,PRUNED,0:00:09.890498,0.0012711564569173118,4,32,163,20,0.18705432399029423,1.2471260395424
550,0.004618775386262579,COMPLETE,0:01:12.917484,0.001236170168456325,4,32,164,21,0.19605196375892614,1.2405853613992648
551,1.3447640545440442,PRUNED,0:00:00.722571,0.0013160370213992404,18,29,163,28,0.1901379394777596,1.2654534957484769
552,1.2902227526734233,PRUNED,0:00:02.815989,0.00028064274702010024,4,40,155,20,0.10112519840085828,1.1317419210260449
553,1.0604165282371552,PRUNED,0:00:00.736275,0.003778352399476515,16,20,151,114,0.2487351112778286,1.2307507461541103
554,0.45096488457107753,PRUNED,0:00:01.694920,0.0018488366954676808,13,33,166,36,0.10040747906230146,1.1605120726524878
555,1.3308417009290798,PRUNED,0:00:00.534199,0.001965686959133686,23,28,172,27,0.3098500119824538,0.4170407507804773
556,1.5459268830324475,PRUNED,0:00:00.261300,0.003826521238384424,79,34,157,36,0.13320204343179046,1.4037280499517433
557,1.1235040690292393,PRUNED,0:00:01.033004,0.0016255937968342852,13,26,154,26,0.18430554005526098,1.1549685815877946
558,1.3206907820735756,PRUNED,0:00:00.717084,0.0015492872599593226,17,26,153,25,0.26801186074616645,0.9972524286215432
559,1.1346998970286968,PRUNED,0:00:00.666164,0.003095278872709029,19,23,146,26,0.26914607201941665,0.9714869911946056
560,0.0046245301048502135,COMPLETE,0:00:38.538052,0.0032597090914557145,8,30,146,49,0.1351089760683759,1.632410143046664
561,1.02264940994069,PRUNED,0:00:01.355002,0.0009857329690675025,8,29,158,48,0.14174196508556433,1.284946117649296
562,0.5784380418347765,PRUNED,0:00:05.133009,0.006093805721534774,4,43,168,141,0.21056472597946274,1.1925392809228539
563,0.28438375935501414,PRUNED,0:00:09.730762,0.0041095620481811385,12,20,151,77,0.16673372231409156,1.2430090799384046
564,1.3819439254309003,PRUNED,0:00:00.856858,0.0007720835353354192,13,21,151,23,0.13212710244661152,1.338842957562683
565,0.005016975952951151,COMPLETE,0:00:38.511584,0.0011490889853504145,8,26,155,23,0.1352470824571755,1.3769044271971391
566,1.637494152433732,PRUNED,0:00:00.429553,0.00081575485606216,35,26,155,20,0.12599904906088968,1.1250231412651448
567,1.4348267341862206,PRUNED,0:00:00.519766,0.0011800459886611942,25,23,159,22,0.10362984715319694,1.3079872299495825
568,2.2042678457040052,PRUNED,0:00:00.191218,0.001072258994399353,235,29,156,25,0.1649729796911461,1.3711045317938642
569,0.004910049923172748,COMPLETE,0:01:18.122965,0.0013842849161947153,4,141,146,22,0.13407088172986628,1.1967260099779076
570,0.004287902786307872,COMPLETE,0:01:17.972526,0.0013435793222913153,4,138,162,20,0.2148864115339334,1.099446471723102
571,0.344442225932351,PRUNED,0:00:09.809422,0.0014330602768586472,4,26,162,21,0.21339243157899074,1.106292153257661
572,0.00497493780666155,COMPLETE,0:01:20.859505,0.0014659629285703622,4,142,162,86,0.10035278916220873,1.1007769143962498
573,1.3320855944745453,PRUNED,0:00:01.456500,0.0006153260534037048,8,26,162,86,0.21654694480429038,1.1099857088850833
574,1.0717839002609253,PRUNED,0:00:00.896711,0.0015806509352805887,13,144,158,20,0.1864214557337889,1.0241741863478937
575,0.004941240447112243,COMPLETE,0:01:19.114069,0.0019806390927652588,4,141,161,20,0.10196689621518573,1.1537825611563932
576,1.278568301598231,PRUNED,0:00:00.677197,0.0014474506250096576,18,23,162,23,0.17448458429391664,1.1563675420580448
577,0.005763289686003299,COMPLETE,0:00:40.839235,0.001859594377048965,9,139,156,157,0.10084712001279406,1.1869817099926083
578,0.4546536333587488,PRUNED,0:00:01.860282,0.0019449792553259055,12,140,159,26,0.16887925868784556,1.1932571829821235
579,3.6245780185777314,PRUNED,0:00:00.308211,0.0027984507995005617,61,138,156,20,1.6910825405439176,1.4160495813219118
580,0.5110283612601874,PRUNED,0:00:02.075033,0.004296181141781243,10,34,155,24,0.10021133002507626,1.158643119980992
581,0.46869117375943586,PRUNED,0:00:01.302779,0.00592600806807263,17,59,165,24,0.10242243652792735,1.1868788190083992
582,1.3097715020179748,PRUNED,0:00:00.604737,0.002018034009584468,22,32,157,156,0.3186458871464985,1.0497156267538907
583,0.4488965513170228,PRUNED,0:00:01.024326,0.009393760590714284,23,32,158,27,0.31319966669299976,1.0458599743429116
584,0.37624451874248815,PRUNED,0:00:02.534461,0.003064518619921942,13,37,161,27,0.2511052930870149,1.0997740982264332
585,0.36259526334572256,PRUNED,0:00:02.675983,0.0031260255772663083,13,38,149,20,0.2378799861365788,1.1389544267073617
586,0.005220899585352615,COMPLETE,0:00:39.949782,0.0023523638406179313,8,20,148,23,0.20302031061710604,1.1407875906008578
587,0.004459755590799612,COMPLETE,0:00:39.935829,0.0022461498394101775,8,23,165,29,0.1990297288508206,0.2660305131024672
588,1.5030685159680655,PRUNED,0:00:01.261863,0.002147790788178385,8,23,154,30,1.0359003909596147,1.1888244966176775
589,2.095467371325339,PRUNED,0:00:00.187480,0.0016846238212524878,194,141,147,24,0.16535270158608656,1.2074864510883705
590,2.037183903359078,PRUNED,0:00:00.193034,0.0026048256985874937,163,27,151,30,0.20646861003456027,1.1391228083796574
591,1.1480441200186666,PRUNED,0:00:00.670956,0.0017869249958906081,17,20,160,24,0.14999280046109453,1.0823993738121997
592,1.5521296039123123,PRUNED,0:00:01.298507,0.004164071650735727,8,23,168,27,1.3827757908980896,1.171045668811297
593,1.426470696926117,PRUNED,0:00:00.448484,0.0022900480572929116,29,27,154,20,0.18293296553405036,1.211113215634631
594,1.038760106618467,PRUNED,0:00:01.047484,0.001443822828703218,13,34,163,166,0.10217004304630022,1.1344824201725945
595,0.0040716839207186484,COMPLETE,0:01:19.372230,0.0037030655688778413,4,146,158,30,0.16531338705418616,1.2197136315731665
596,1.4715996380799856,PRUNED,0:00:00.638911,0.0009242574389478059,19,29,150,26,0.16272068300530357,1.3369824749048609
597,0.3031277750868868,PRUNED,0:00:20.282756,0.003672629712728329,4,24,159,57,0.21659222696395045,1.2104065800925712
598,1.023588904553668,PRUNED,0:00:00.730946,0.003786263891372689,16,24,159,58,0.23327195598168518,1.2127805079652074
599,0.3580341892927764,PRUNED,0:00:07.373366,0.0037920063982315373,4,23,166,32,0.23010010077568502,1.2239200570032833
600,0.004548977635888494,COMPLETE,0:01:19.718761,0.0034508509302302935,4,147,171,33,0.16223584192148902,0.2580690250795684
601,1.935376006981422,PRUNED,0:00:00.184087,0.0032733657634772726,209,54,172,30,0.17884686637635647,0.3242791889148736
602,0.006265054909118579,COMPLETE,0:00:35.784619,0.002852659303137697,9,23,164,30,0.16328029187266807,0.24810657231390768
603,0.5558645171713937,PRUNED,0:00:02.441128,0.0028827086234803913,9,147,168,29,0.10014154364416862,1.305610887380522
604,0.004494501567545606,COMPLETE,0:00:27.569117,0.0022041797815240015,12,20,161,27,0.1621949245328753,0.3570276407514341
605,0.3439816662717445,PRUNED,0:00:03.646779,0.005035453806259625,12,20,165,27,0.16048834029739367,0.24804956666175512
606,2.1504102018144398,PRUNED,0:00:00.177737,2.65765654590713e-05,222,27,162,36,0.15953999001465105,0.33884781030669164
607,0.00445306317833835,COMPLETE,0:00:36.073047,0.0025044896721155827,9,26,172,29,0.1343293575368704,0.18089179168429342
608,0.32154348461955345,PRUNED,0:00:12.916472,0.0025518402018998017,4,136,168,20,0.26274568138609583,0.2392547874075529
609,0.3605620274956201,PRUNED,0:00:03.653351,0.002471495289369875,9,136,170,20,0.2526936269979973,1.1469162862913926
610,0.36993538510274815,PRUNED,0:00:03.356495,0.002554347283463394,9,39,169,24,0.24960689793278926,0.2611027304514172
611,1.0064905563598139,PRUNED,0:00:00.924457,0.0024163661373537712,13,133,166,24,0.26502522634495534,0.28114074354633156
612,0.9972763181013881,PRUNED,0:00:00.867056,0.0028636416776750082,14,136,165,23,0.2063978680076004,0.18396675888459935
613,0.29431614040766124,PRUNED,0:00:07.258471,0.005884019467433659,14,135,165,23,0.20822453833019403,0.31292878234720445
614,0.3084049062016602,PRUNED,0:00:16.589017,0.005668933479121266,4,35,162,26,0.1947783669313055,0.31507026501359026
615,0.39715289167370166,PRUNED,0:00:03.578124,0.004850776851095868,9,148,162,28,0.20064603969801684,0.3722412351647988
616,1.1963704707166256,PRUNED,0:00:00.857006,0.0019268841123723653,16,139,173,25,0.18472263652725843,0.3142363884683176
617,0.38055541150396255,PRUNED,0:00:03.349151,0.003090940607652363,9,35,158,25,0.2156027363969364,0.14785293379467668
618,0.004712432721373918,COMPLETE,0:00:36.591251,0.0031386263457537167,9,146,158,26,0.1631831650279359,0.13397183030258364
619,1.4603497540218788,PRUNED,0:00:02.607789,0.00020799345437421538,4,143,158,26,0.18997760410022707,1.0594918475927206
620,0.33801365813665224,PRUNED,0:00:09.863467,0.0041942575720687585,4,145,158,20,0.22543758479269274,1.079383695419624
621,0.3349862927206454,PRUNED,0:00:09.958072,0.0017553303323172074,4,145,157,23,0.1825787632873679,1.1169568780783237
622,1.8352447071862141,PRUNED,0:00:00.613351,0.0016984273112015027,20,30,155,20,0.7128143366553497,1.1688518211659407
623,0.2797378710095297,PRUNED,0:00:30.995630,0.0042490888758806595,4,145,157,23,0.14055645019004515,1.1169735324821362
624,0.0049290564984794715,COMPLETE,0:00:20.113643,0.0040784859598178526,17,27,157,23,0.14291610745471126,0.2719308614175813
625,1.0059640488841317,PRUNED,0:00:00.669858,0.0019774439645644046,18,27,153,47,0.1399397217661403,0.2916062218761699
626,0.004385515445097682,COMPLETE,0:00:29.577382,0.003528267412025011,11,31,156,29,0.1470854198739926,1.1091413169727995
627,0.28850885782285257,PRUNED,0:00:08.813458,0.003420907353772093,12,30,167,29,0.14137975664045854,1.2311027831542414
628,1.6720411479473114,PRUNED,0:00:00.967598,0.004435114182360315,13,145,154,38,1.265166828064664,1.2410158491682275
629,0.26059778489183766,PRUNED,0:00:17.522395,0.003447909061405382,9,151,156,33,0.13808232252643757,1.1765524038990978
630,1.1057210505760016,PRUNED,0:00:00.560119,0.0034050163799378254,25,151,153,34,0.13738485941667156,1.2464453278002912
631,0.36715899177301237,PRUNED,0:00:02.117090,0.0038870418718919843,17,139,178,29,0.1441704526305897,0.16857097891025974
632,0.47676187922597413,PRUNED,0:00:01.958045,0.007994497780206227,12,142,156,32,0.13765744029453741,0.12218888566636985
633,0.2659050107982267,PRUNED,0:00:14.929818,0.0033217120307076175,10,138,152,34,0.16212660170399254,0.19886176346639065
634,0.27924288217073834,PRUNED,0:00:14.561025,0.004835689994376221,8,149,150,32,0.1679603268860846,0.15583126278280024
635,1.67099645982186,PRUNED,0:00:00.227735,0.0054578183578364425,124,147,173,34,0.17727006379291863,1.2655960324818358
636,2.075413559873899,PRUNED,0:00:00.195593,0.0031806888424565213,248,148,173,38,0.23802212065741885,0.16686594156663115
637,0.33618509101646915,PRUNED,0:00:02.228462,0.004954923788494604,22,137,151,48,0.17375345952946272,1.183152159959673
638,0.00493248681536232,COMPLETE,0:00:35.735898,0.0027788524767858283,9,26,154,57,0.12790446083331733,0.12787880667211424
639,0.0057485957868604965,COMPLETE,0:00:36.102420,0.0026581472718513223,9,26,152,66,0.22242093188177406,0.14302578974797758
640,0.22042715122106404,PRUNED,0:00:30.523258,0.0027817708733671384,9,28,171,57,0.22893905423793331,0.19201722098555085
641,1.0513459538031782,PRUNED,0:00:00.747285,0.0027359122430287383,16,26,160,59,0.23074252100305803,0.12850476853166923
642,0.35778791805342686,PRUNED,0:00:02.361779,0.002663660165891215,14,27,171,66,0.23144639832530506,0.12631714462555899
643,1.0112650810103667,PRUNED,0:00:00.925607,0.002392193277696101,13,29,169,65,0.21388112451093055,1.236559906453995
644,0.9898978438257247,PRUNED,0:00:00.544323,0.006655738880512832,23,30,169,45,0.2771911138450151,1.2221003258940173
645,1.1689515334978542,PRUNED,0:00:00.595764,0.002158890265841502,21,31,153,46,0.12986568295391518,1.0094859301214065
