trial_number,value,state,duration,lr,batch_size,layer1_size,layer2_size,layer3_size,w_dx,w_dz
234,0.005118510327434324,COMPLETE,0:01:18.654160,0.0016081234342612712,4,53,95,26,0.1910049894396397,0.362914050412566
235,0.29512995202267106,PRUNED,0:00:12.286208,0.00351565652306474,11,54,101,27,0.25189764621340593,0.5494400153085963
236,0.004565663421339849,COMPLETE,0:00:31.528447,0.0033203035128284097,11,34,95,32,0.25681572657131346,0.37975449666505157
237,0.005844873039757388,COMPLETE,0:00:28.120259,0.0033022507024183965,12,53,95,27,0.26843633291009805,0.4701337915725507
238,0.36304877030126975,PRUNED,0:00:02.571576,0.0033594842091713545,18,34,94,33,0.2887320815573656,0.46531828059024277
239,0.004182574193026558,COMPLETE,0:00:30.057612,0.003465424395541415,11,45,87,28,0.28557146833130165,0.371503848825272
240,0.36102635937298827,PRUNED,0:00:03.721667,0.0016522373908446726,11,44,96,20,0.2666530817365734,0.29319769173676796
241,0.004472820502605884,COMPLETE,0:00:31.537197,0.0016615017641117681,10,46,92,20,0.202093534091501,0.371114672019843
242,0.27902681648128147,PRUNED,0:00:15.642936,0.0013701680036792322,10,46,100,20,0.20495517709199615,0.3525825013853259
243,0.004702774187708491,COMPLETE,0:00:39.143714,0.0012914823463532584,8,47,101,20,0.20137406782608944,0.28597716065548767
244,0.004786337253239992,COMPLETE,0:00:41.180174,0.0013305147831179788,8,36,100,20,0.1968213612261766,0.3665112220238061
245,0.0054062871615622775,COMPLETE,0:00:39.855367,0.0016938177512087036,8,33,87,20,0.19375492785123183,0.2918787055181896
246,0.004426761828548825,COMPLETE,0:01:16.416911,0.0022409317356822645,4,39,87,20,0.19660012302061064,0.2935509903803736
247,0.005098830247291497,COMPLETE,0:01:15.608024,0.002243822641737505,4,40,88,25,0.13867263964982826,0.29925628779839164
248,0.005149744841498437,COMPLETE,0:00:39.073648,0.001788353541824473,8,40,87,23,0.13016429981045124,0.2990236738829869
249,0.49092509236882054,PRUNED,0:00:02.338693,0.0007768888618988321,9,46,87,24,0.13508204375666064,0.3113114282723288
250,1.1124274522201787,PRUNED,0:00:01.180070,0.0008116313468181627,9,39,87,25,0.14832089504197757,0.3762939506995396
251,0.004534981968605434,COMPLETE,0:00:26.305089,0.0018828422124733935,13,36,87,24,0.13708714245953574,0.23532058542722945
252,0.005352888483599591,COMPLETE,0:01:17.621281,0.0018683614735632733,4,37,82,26,0.18993894604553146,0.36746258479364513
253,1.1521320137072284,PRUNED,0:00:00.791217,0.0022154914087367666,14,37,82,23,0.23007078506933315,0.40034320968452025
254,0.3574731687086667,PRUNED,0:00:04.753536,0.001882991205984987,9,41,86,27,0.32212144258047704,0.23669631770157445
255,0.004830626693207955,COMPLETE,0:00:25.873190,0.0018976901446649355,14,41,86,27,0.1383575334961567,0.22608185120964291
256,1.1159780860509512,PRUNED,0:00:00.824504,0.002480875853309866,14,40,80,27,0.3201432023614835,0.25281130384213346
257,2.7700327924319676,PRUNED,0:00:00.232967,0.001965201661131781,85,50,85,24,0.8998363868227173,0.4239200686612989
258,1.5802723054702466,PRUNED,0:00:00.635054,0.00042532218940615656,19,46,88,28,0.1332772923780091,0.4805616416527724
259,1.5990381525495114,PRUNED,0:00:00.647104,0.000441446903338465,19,46,93,23,0.14801156436326207,0.48131791647263644
260,0.377077264221091,PRUNED,0:00:02.597486,0.002601579775841246,13,60,93,23,0.2880257918389996,0.6876607711971936
261,0.003910949610479742,COMPLETE,0:01:20.000648,0.002482884780966882,4,63,98,30,0.22816989332325596,0.6719555656053005
262,1.3176033062473782,PRUNED,0:00:00.925245,0.0010738852472348581,14,63,98,31,0.2461120818103382,0.41934656755513994
263,0.004609890373883987,COMPLETE,0:01:17.409206,0.00223451031427194,4,49,80,26,0.22451595593684107,0.3697048779035781
264,0.00440919094255436,COMPLETE,0:01:15.013526,0.002281438570036516,4,49,81,27,0.22706016046335675,0.5786427366538396
265,0.0058613837834094,COMPLETE,0:01:16.174273,0.0021532255009419072,4,31,84,104,0.23650106927704342,0.27383732879947265
266,0.2767863368185667,PRUNED,0:00:36.464023,0.0023413512734902163,4,44,82,31,0.23926528429557697,0.2633997779203232
267,0.00475796196137809,COMPLETE,0:01:15.554387,0.0024137990116325334,4,49,82,25,0.1900179211126166,0.20874908085589913
268,0.004173340668058067,COMPLETE,0:01:14.199599,0.002540672670651451,4,28,82,23,0.1984778780679755,0.2590376370843655
269,0.005037787814387781,COMPLETE,0:00:31.408966,0.0027186802106541953,11,26,90,23,0.19387350793581368,0.1583498170190844
270,0.005202736028545973,COMPLETE,0:00:27.520023,0.002789777476603996,12,49,90,23,0.21071389094785548,0.17865318673298589
271,0.004302974944762423,COMPLETE,0:00:33.369015,0.0028381285525967406,10,49,98,30,0.23121986731353342,0.5672733691062629
272,0.2778007192490073,PRUNED,0:00:13.494686,0.0027206597780585202,10,65,97,30,0.207488536658695,0.5674089557902002
273,0.3158662872102132,PRUNED,0:00:06.612824,0.0027574657350903165,11,66,97,33,0.19221370119406767,0.672030833532435
274,1.914266179714884,PRUNED,0:00:00.259088,0.0027664348740534597,106,61,113,32,0.28509915186182555,0.601799236958963
275,1.1858750067842312,PRUNED,0:00:00.679545,0.0038650279716022657,19,54,107,35,0.32594568794248124,0.6706063645056324
276,0.004343977010965197,COMPLETE,0:00:34.439528,0.0027278947413186196,10,67,97,29,0.2641956479744304,0.7587168313989618
277,1.6481134141677547,PRUNED,0:00:01.161797,0.00022504783325743219,10,66,96,30,0.19042865078896284,0.49798701412524576
278,1.4632506210004703,PRUNED,0:00:00.708535,0.0010992822088492062,17,49,79,30,0.261467611090202,0.5716681565079332
279,0.46066245516998106,PRUNED,0:00:01.468399,0.0037352008677040333,16,50,103,115,0.27815778630543364,0.4497241359216909
280,0.004578705718744473,COMPLETE,0:00:36.585444,0.003249309579164914,9,57,103,118,0.28557242119351645,0.6242183639949225
281,1.5763400882633045,PRUNED,0:00:00.803224,0.00367005084410089,15,51,92,132,1.0320876835067925,0.4476192578630871
282,0.4526186847044593,PRUNED,0:00:02.454595,0.0031656420588458004,9,56,91,28,0.37558006898726537,0.6232531646029085
283,1.2118088676947956,PRUNED,0:00:00.534099,0.003033085367797222,23,45,84,28,0.30248099283405816,0.5164291084371938
284,0.004732579755407555,COMPLETE,0:00:39.078302,0.002412196355605735,8,56,91,36,0.24642100545143175,1.0569364922200377
285,0.45779415647349697,PRUNED,0:00:02.605097,0.0022676905906384467,8,56,93,26,0.383843043176828,0.6399993243573757
286,0.004556049637782769,COMPLETE,0:01:18.127810,0.0012677553004566198,4,73,132,37,0.2489152820067264,0.48109000656717404
287,0.37103897796669794,PRUNED,0:00:07.582209,0.001286302515027214,4,72,99,23,0.25715812160313156,0.7849504975636874
288,1.4538189507625972,PRUNED,0:00:00.633686,0.0017283595629471508,21,45,142,179,0.33588632651434264,0.4072055248751647
289,2.1984755685369235,PRUNED,0:00:01.200413,0.002382571673678603,9,61,80,35,1.8999199518417975,0.4732863194776927
290,1.3479589720567067,PRUNED,0:00:00.784044,0.0016618185892748564,15,54,84,20,0.24629734278124524,0.8388722668786784
291,0.004888570140762502,COMPLETE,0:01:15.829037,0.0038993875390691047,4,47,83,26,0.16905562670152946,0.5663664234754736
292,0.005019790053944488,COMPLETE,0:00:17.975608,0.003952513883379358,20,58,95,33,0.10056623998857335,0.5647924411789569
293,0.3753567604853773,PRUNED,0:00:03.246212,0.003965374614322457,10,58,103,37,0.2957375136367389,0.5708607450254632
294,1.1076538407657865,PRUNED,0:00:01.211727,0.0009091715667573874,9,47,98,28,0.2264787057539599,0.6041151975203742
295,1.4335242051066774,PRUNED,0:00:00.719959,0.0011558297239980472,18,53,94,23,0.25822351565347185,0.5107419014789811
296,0.004254858726080953,COMPLETE,0:01:18.302966,0.00208550107295689,4,44,111,20,0.1664962343708842,0.5437942404374565
297,0.3514139454173334,PRUNED,0:00:09.761380,0.0033528122658589353,4,69,106,32,0.2953207141396892,0.5132500235701072
298,2.344524902933844,PRUNED,0:00:02.693532,2.0193925117094734e-05,4,69,102,33,0.28982494195902425,0.7296992073093791
299,1.7024782101715463,PRUNED,0:00:02.667056,0.003907120424601876,4,63,111,30,1.759864316453461,1.022702403037104
300,0.0043770698856076835,COMPLETE,0:00:27.387481,0.0032235230208092986,13,58,106,33,0.16323550497953362,0.7616738534723583
301,1.1051714094192313,PRUNED,0:00:00.875658,0.002010208046982105,13,77,101,27,0.238589808630147,0.7266281562385193
302,0.004291582125713144,COMPLETE,0:00:40.286206,0.0030458295457902115,8,74,98,37,0.1715279994597665,0.7539161002720699
303,0.005158613860170031,COMPLETE,0:01:15.225756,0.0021876889658867965,4,68,98,29,0.17955201937823517,0.5388502887683876
304,1.9225061857386638,PRUNED,0:00:00.852266,0.0021764366643353184,13,26,98,26,1.2132281202588644,0.5443500400258301
305,0.004610111753606683,COMPLETE,0:00:39.672041,0.0013561639610569075,8,63,97,37,0.1668296244947047,0.4710533211564189
306,1.230948933734084,PRUNED,0:00:00.831140,0.001449444737568616,14,72,78,28,0.16097989737748167,0.4825690357622322
307,0.005235843772100067,COMPLETE,0:00:39.482102,0.0019201337277192903,8,52,88,23,0.16832217276435577,0.7683684158283961
308,1.8422486449396887,PRUNED,0:00:00.199425,0.0030031145859672308,140,28,109,38,0.16880028607460107,0.683044387978863
309,1.0324135042705644,PRUNED,0:00:00.735755,0.004608199698223638,17,62,85,30,0.33646354354736396,0.7253973400190074
310,0.005214298742085733,COMPLETE,0:00:40.276795,0.002802154660699938,9,149,106,36,0.15595763878236957,0.7596233128424398
311,0.2790464738070151,PRUNED,0:00:13.686536,0.004235543133056548,9,64,107,38,0.15354024169935188,0.7551304883342825
312,0.004979948064451079,COMPLETE,0:00:36.640670,0.0029413330034406557,9,73,107,43,0.22359849419332825,0.7600267967719395
313,0.00521102154896504,COMPLETE,0:00:27.726735,0.003073783454760582,13,150,120,44,0.22683271851625364,0.7646568268365759
314,0.004739589052796579,COMPLETE,0:00:27.210366,0.004111603250115464,13,66,106,34,0.2205615951739982,0.8048342968380964
315,0.0043896516914362724,COMPLETE,0:00:27.309732,0.003039248910440287,13,66,106,35,0.2200029834586199,0.8183346891298163
316,1.5219543997786547,PRUNED,0:00:00.896862,0.002779581074794662,13,67,105,42,0.9526527305517727,0.8345164881089246
317,0.005030739410155415,COMPLETE,0:00:27.465607,0.0031039173759851817,13,74,102,34,0.2273552884273343,0.8216915531166847
318,0.5748858455764619,PRUNED,0:00:01.823862,0.0028623911340551673,13,66,122,156,0.22792162144134948,0.8041812462655894
319,1.0391584031705587,PRUNED,0:00:00.891617,0.0022302766999989236,14,67,113,20,0.22040199664978133,0.9334098956264631
320,1.041189740803908,PRUNED,0:00:00.684999,0.0021111161164093766,20,44,111,20,0.10462879629764518,0.9141311369225518
321,1.2992507996491744,PRUNED,0:00:00.665848,0.0018349006118585506,21,73,111,33,0.3189739010774949,0.6608003298206783
322,0.37903175979611364,PRUNED,0:00:08.893075,0.0032660160416632723,4,74,116,33,0.31438408115686683,0.6588400100099274
323,0.34222128639920196,PRUNED,0:00:11.278338,0.003211598239127839,4,44,116,30,0.2674566831370269,0.32213373180989774
324,0.34400487046653605,PRUNED,0:00:05.595450,0.002460890956070007,8,43,101,29,0.27042914100382015,0.7125868601053837
325,0.004919427438313572,COMPLETE,0:01:14.727361,0.002437035564998,4,44,100,29,0.2737295604023536,0.694459790149032
326,0.34688364912462943,PRUNED,0:00:05.155641,0.0033536163469170053,8,41,99,23,0.26593089173339307,0.7157311085977199
327,0.37780177575141777,PRUNED,0:00:03.595265,0.0024332397619618268,9,43,101,23,0.261825833209799,0.32938280178277923
328,1.1247611419836199,PRUNED,0:00:01.208395,0.001598998461762626,9,41,167,23,0.27758924210135694,0.856198416499713
329,3.187784313130857,PRUNED,0:00:00.715643,1.1508012596253107e-05,17,60,99,24,0.7531409716025648,0.327196177682361
330,1.9821748214354102,PRUNED,0:00:01.276739,0.00012579991124540393,9,43,102,23,0.25974790094493094,0.6155728245586404
331,1.0959200634345834,PRUNED,0:00:02.551821,0.0017675363530724748,4,37,101,26,0.8530563071056059,0.609498642075745
332,1.37346523678849,PRUNED,0:00:00.791919,0.0017378048530822352,16,48,103,26,0.3478742437124254,0.41434709638685313
333,1.096811350061422,PRUNED,0:00:00.724740,0.0018193656687457555,17,38,93,27,0.1288604529832991,0.42655661632894926
334,0.005038588990544945,COMPLETE,0:00:29.707227,0.002427431811814817,12,78,94,20,0.12206427229647515,0.5986313165617722
335,1.124303850641957,PRUNED,0:00:00.566981,0.0025175636375612195,22,37,94,97,0.1317002408872054,0.26374461236461244
336,1.1837844769159953,PRUNED,0:00:00.605025,0.00250264588847161,22,70,95,20,0.20514178032710673,0.5934498760942177
337,1.28950443032176,PRUNED,0:00:00.572489,0.002480258512975617,23,79,95,20,0.2039791675518372,0.5821823844091432
338,1.1450860285506232,PRUNED,0:00:00.582491,0.0025705692564596057,21,71,95,32,0.20281945418051414,0.6865742634989611
339,1.0800791470579398,PRUNED,0:00:00.567227,0.003917760311938151,23,78,110,33,0.19907418349542227,0.5882451492766814
340,2.408163924543363,PRUNED,0:00:00.867441,1.0397469735998522e-06,14,69,88,32,0.20079951332493828,1.1422779580537137
341,1.0017987318196386,PRUNED,0:00:00.830833,0.0036979620912264114,14,60,88,32,0.3190638155055675,0.69075955442297
342,2.138939894173505,PRUNED,0:00:00.842317,0.003824116638247206,14,62,110,32,1.523469569237467,0.692612602143047
343,1.0564451225383102,PRUNED,0:00:00.832247,0.003733386400995611,14,60,110,31,0.30957498327757826,0.5338923526671864
344,0.3704558471707921,PRUNED,0:00:02.498999,0.005379569920825058,13,60,89,30,0.3075847755520401,0.7946413752415834
345,0.005268131501203345,COMPLETE,0:00:26.359788,0.0052518178790759195,13,64,79,29,0.10085184371184863,0.7976009694817698
346,1.0734803489165756,PRUNED,0:00:01.142638,0.002091567156609791,11,124,77,29,0.2960096921355432,0.8016970055056892
347,1.0670224498950485,PRUNED,0:00:01.003895,0.0030887310409720144,11,50,91,29,0.3657778200498465,0.5301859486595304
348,0.26466901636797097,PRUNED,0:00:17.525727,0.005574875392804576,10,124,79,39,0.3593746876942261,0.7394932614499369
349,0.29837962467218376,PRUNED,0:00:10.194957,0.004811197876389198,8,30,48,40,0.10116498286563261,0.7434840673075351
350,0.4576346993486569,PRUNED,0:00:02.610380,0.0053468528249914675,8,65,80,28,0.129904620163332,1.278003995799128
351,0.27147962762550876,PRUNED,0:00:08.214055,0.004897426117982588,18,64,80,26,0.15640660841624257,0.4475060611544081
352,0.005519948582277459,COMPLETE,0:01:13.322264,0.004983520483452503,4,65,81,27,0.12613257377907133,0.7362980106341832
353,0.004753639991981914,COMPLETE,0:00:39.242622,0.002060364271210496,8,32,48,26,0.16911012380980395,0.4406206137958615
354,0.31476139927763047,PRUNED,0:00:15.622991,0.0019816817024460877,4,48,92,76,0.24539014449202004,0.734481042140172
355,0.22933912378523433,PRUNED,0:01:00.993776,0.0023841630245288294,4,47,92,50,0.23874523362363512,0.3851705481290013
356,2.9656597120421275,PRUNED,0:00:00.165934,0.002158131052621606,213,47,22,25,0.6997451274832449,0.5082419432398294
357,0.2920639566152122,PRUNED,0:00:22.150707,0.001934130532310424,4,52,92,36,0.24085597432509762,1.4267907995067732
358,1.2189127026182232,PRUNED,0:00:00.678931,0.0015958909870867866,18,51,85,49,0.17497350149917082,1.4174239702017268
359,0.22445259441328758,PRUNED,0:00:39.156378,0.0028701643275012476,8,54,97,36,0.24650333706849215,0.3942926508459317
360,2.540317769973509,PRUNED,0:00:00.238143,0.0027434579537042735,97,118,97,23,0.7957849614237498,0.5534656434979066
361,0.3768124226053395,PRUNED,0:00:03.910718,0.0021662503160135003,8,54,90,25,0.2498204909129582,0.3939261652117132
362,0.3267306392753494,PRUNED,0:00:13.070518,0.0032769405540554212,4,54,90,36,0.24758379325006907,0.868293192332717
363,0.004795252021036077,COMPLETE,0:00:20.770927,0.0031242659696881195,17,69,84,27,0.1829989046976041,0.441357716793212
364,1.226507753636512,PRUNED,0:00:02.518608,0.003259615335905897,4,69,85,26,0.9939760859092033,0.8706458148298937
365,0.9847278122649048,PRUNED,0:00:00.699593,0.0029855147938080908,18,33,86,26,0.17811558771292857,0.9686690033349544
366,0.43447514803383835,PRUNED,0:00:02.768380,0.001524414957957155,8,67,98,23,0.2847113212137502,0.45057118296093945
367,2.215670564235785,PRUNED,0:00:00.188124,0.00158267914881533,153,67,105,23,0.2757597495671884,0.4571804652822982
368,1.2226610939230835,PRUNED,0:00:00.518525,0.004103271730678973,26,57,98,22,0.3368194648444418,0.39450169426897314
369,1.6879167235211323,PRUNED,0:00:00.510801,0.002605111703879258,26,45,97,22,0.6600294087435445,0.6412890500300532
370,1.591289725378796,PRUNED,0:00:00.706289,0.0005484638979179922,17,45,82,29,0.20481283330644015,0.641119846006721
371,1.142552452732977,PRUNED,0:00:00.707716,0.0016049258781566896,17,47,89,30,0.2009051890163665,0.4874946203767342
372,2.3801680973597934,PRUNED,0:00:00.214583,0.0003083287188600869,121,48,99,34,0.29468982716149456,0.49655573185141694
373,1.1261637654614087,PRUNED,0:00:01.084029,0.00111656278245689,10,59,83,36,0.2850878709791986,0.3516601385304069
374,2.297602504491806,PRUNED,0:00:00.184288,0.001131956399090582,191,134,83,20,0.2785316256873121,0.5519740850916854
375,0.004383863139988705,COMPLETE,0:00:34.258147,0.0027169925420376393,10,62,84,54,0.1471447771042021,0.3590168007691577
376,1.038709132003945,PRUNED,0:00:01.137116,0.002712805279562951,10,62,107,27,0.394280691311106,0.5102124535529554
377,1.9100726719026442,PRUNED,0:00:00.255186,0.0028490526180313704,77,62,76,27,0.3989616093751984,0.5320728220688652
378,0.005544088917965842,COMPLETE,0:01:15.490758,0.0023191664384783067,4,75,93,28,0.14932671308275286,0.2101577159181316
379,0.2753913627482458,PRUNED,0:00:29.676852,0.003820177419213178,4,75,93,59,0.15279694731223192,0.42103241173300693
380,0.004675867957828317,COMPLETE,0:01:15.241376,0.0020899675733306007,4,40,93,31,0.14883079777085895,0.37514570066109476
381,0.004921039960010923,COMPLETE,0:01:17.598448,0.0021057624162284265,4,75,87,31,0.1526147220823171,0.2684555092023819
382,0.00512626682534652,COMPLETE,0:01:13.465948,0.0019796505930194477,4,23,93,23,0.1572097344823983,0.3586741176909546
383,0.4324760939925909,PRUNED,0:00:01.800424,0.003927854806756782,13,180,88,57,0.15973519307332648,0.5617627621547919
384,1.1034852900365104,PRUNED,0:00:00.889041,0.0019077288496140011,12,40,92,23,0.33326308996660536,0.20301209920573987
385,1.1440137947849955,PRUNED,0:00:00.612509,0.0019929644196538623,20,51,42,40,0.1430524076898191,0.6429532513732088
386,2.2157090974576548,PRUNED,0:00:00.633225,4.255561766460658e-06,20,71,87,40,0.2040906800038572,0.27750298445245736
387,3.63022665977478,PRUNED,0:00:00.164300,0.0019660901659966207,246,82,113,20,1.0791440441887976,0.3566722362342584
388,1.2272879874054718,PRUNED,0:00:00.965807,0.0008473048695572205,12,83,105,90,0.22490227146454833,0.27049946361406074
389,0.4404150255114926,PRUNED,0:00:01.745497,0.0035029160697252937,12,23,88,33,0.20920912831693272,0.5129164606583331
390,1.1282507431531241,PRUNED,0:00:00.942010,0.0014198963284162917,12,57,104,33,0.2207036954507963,0.7767461680455858
391,1.3593985697930064,PRUNED,0:00:01.188996,0.001395930948875161,9,157,95,32,0.5561807235003761,0.510708031144272
392,0.9569617233526001,PRUNED,0:00:01.220579,0.0032808978051572643,9,22,88,138,0.334561795070004,0.5117379113113383
393,1.0654433113218982,PRUNED,0:00:01.231911,0.0023056936009550996,9,50,96,84,0.3331143024270049,0.4773394318139681
394,1.0837573544034418,PRUNED,0:00:00.727132,0.002295799387935099,16,39,77,24,0.18291084138511096,0.5840467388035123
395,1.0398562994768035,PRUNED,0:00:00.740033,0.0023377935677786985,16,39,78,24,0.17699814729653263,0.5931721938024637
396,0.3643421158647006,PRUNED,0:00:07.311869,0.0018251984609021577,4,35,94,30,0.24695349544821743,1.4788457962463895
397,1.1352551560196273,PRUNED,0:00:00.724338,0.0018312815874966457,16,42,85,30,0.24964479393647396,0.35041281269591446
398,1.015541870695676,PRUNED,0:00:00.624111,0.004356901048537331,23,129,81,46,0.13468482465609208,0.42044247999609613
399,1.0381074894357611,PRUNED,0:00:00.581503,0.0040859060846892906,22,63,82,45,0.15214761821390915,1.4728673843634996
400,2.1602226599507968,PRUNED,0:00:00.554371,0.004441119729089917,24,63,100,38,1.353665544347752,1.219667100441595
401,2.001420883031992,PRUNED,0:00:00.232439,0.0031494595281521334,114,59,119,35,0.3021054031551107,1.4781487747736062
402,0.004588138043375122,COMPLETE,0:00:39.314494,0.0029433737950080516,8,59,101,35,0.10015573286191048,0.6694505482184024
403,0.3645789729036622,PRUNED,0:00:04.104463,0.0028021499831890548,8,65,92,29,0.2338854645183111,0.6656884878358913
404,0.443579768301987,PRUNED,0:00:02.561787,0.0028757975555148197,8,67,92,30,0.22963676596380556,0.4631311010851169
405,1.284470601865866,PRUNED,0:00:00.706201,0.0016949288972416944,16,55,94,30,0.2613073359959713,0.5568216744212052
406,0.00439586738360664,COMPLETE,0:00:40.231011,0.0035487056470698934,8,59,90,169,0.18467811051240723,0.7034521710326657
407,0.005033149618222545,COMPLETE,0:01:21.444094,0.003437702770279065,4,58,108,52,0.17979986956073676,0.387387774787533
408,0.005084368627061551,COMPLETE,0:00:25.587824,0.0033115089020216747,13,70,108,42,0.18505919898851453,0.7069846441242427
409,1.2267906655294774,PRUNED,0:00:00.632617,0.0023844355103602227,19,58,75,25,0.36809767541918753,0.375531822346288
410,2.3576478276158683,PRUNED,0:00:01.153534,4.16838607772325e-05,9,50,85,62,0.30901970242671006,0.43345365339317443
411,0.005196367133458652,COMPLETE,0:01:17.844379,0.0012342251924151904,4,141,90,33,0.12307992428466523,0.6231729420507182
412,0.9585741817388894,PRUNED,0:00:00.802301,0.0036423617881011575,14,55,89,54,0.14378379303326042,0.6155347244771056
413,0.004832626938674766,COMPLETE,0:01:15.768981,0.0010430750134318761,4,75,97,26,0.1907424942361945,0.543734467235461
414,1.3423173727411213,PRUNED,0:00:00.675460,0.0012851230775205618,18,61,66,69,0.20404117143642836,0.47634463647425657
415,1.251202065211076,PRUNED,0:00:00.921261,0.0010451065171971175,12,52,52,25,0.2747413296923088,0.5491117149642734
416,1.4496712181626297,PRUNED,0:00:00.461122,0.0015092240913405267,29,67,103,33,0.17519786433583295,0.8256275614817481
417,0.36649388356408286,PRUNED,0:00:07.424928,0.0019208079247648613,4,45,98,23,0.2986364913413305,0.39727594530782084
418,0.3171039339300753,PRUNED,0:00:14.366640,0.00601748544528713,4,57,89,22,0.21546744944193494,0.748804309044444
419,0.33840840041898845,PRUNED,0:00:03.505533,0.00447603907473008,13,56,68,149,0.21618433470591653,1.3101907938288824
420,0.9964710672696432,PRUNED,0:00:00.660572,0.0036208525134758967,18,62,62,23,0.18025248210834152,1.3756144422155354
421,0.30673398090296966,PRUNED,0:00:04.776120,0.0058152081365023,17,61,63,168,0.18783679721842134,1.3688017058370974
422,0.005114774911945929,COMPLETE,0:00:38.139533,0.005985899949907686,9,64,90,131,0.21878383350480363,0.3283574135949112
423,0.005197529929956318,COMPLETE,0:00:36.465312,0.003613598262410301,9,52,90,20,0.22310430979956025,0.7574948470777736
424,0.005078005191998805,COMPLETE,0:00:32.962799,0.003624229329504803,10,49,85,20,0.13052701627361185,0.3274262092927982
425,0.3665457848855255,PRUNED,0:00:03.206674,0.0036096362295551304,10,52,85,113,0.2613870192830039,0.7766874004297184
426,0.47802862389521167,PRUNED,0:00:02.036543,0.0027877807577212114,11,66,80,128,0.2282378788552043,0.5290076662100778
427,0.3131223050990568,PRUNED,0:00:05.465083,0.0027690502278064385,12,65,90,20,0.23348782338772098,0.5308717748253636
428,0.004646302522164176,COMPLETE,0:00:17.564898,0.004404798788638398,23,48,71,157,0.10272996964623905,0.4654930956937913
429,1.7187433858879475,PRUNED,0:00:00.675001,0.0007391556141782673,25,71,73,145,0.27570459128537067,0.4703970377034484
430,1.0180387659123424,PRUNED,0:00:00.798615,0.0043675486665538145,21,49,97,156,0.12311617859247453,0.6206689629931619
431,0.004736254983688497,COMPLETE,0:00:37.150450,0.0015852741121198913,9,46,83,26,0.19370080973339365,0.4281459823252383
432,0.9562145801704823,PRUNED,0:00:01.205125,0.0016074607609287226,9,54,83,26,0.19423791949465374,0.31308479755512625
433,0.984881136777266,PRUNED,0:00:00.816332,0.003426032064892477,14,59,90,27,0.3374014568025363,0.42326850460424303
434,2.1521511038144427,PRUNED,0:00:00.185775,0.002552821310839471,204,45,100,20,0.26100863511560457,0.7156084772884269
435,0.4338398268036488,PRUNED,0:00:02.324957,0.0033302106891974093,9,69,78,26,0.30456415896565114,0.5729598456508899
436,1.1215089026821583,PRUNED,0:00:01.267589,0.0012529277530691132,9,63,77,27,0.30996790985179284,0.575795620143797
437,1.3070400770944406,PRUNED,0:00:00.748387,0.0012137454780201684,16,64,85,102,0.2152196194125648,0.4900657175867725
438,2.0062949863084243,PRUNED,0:00:00.785042,0.0025215990971909873,16,52,86,20,1.270928545644201,0.33190388242683544
439,1.229943576567578,PRUNED,0:00:00.808455,0.0025352598075400416,14,51,95,20,0.25009030700063584,1.1070358315331517
440,0.9676381740521227,PRUNED,0:00:01.275255,0.0016134640002797734,9,47,96,25,0.2503996848650971,0.4324002860290854
441,0.004548329438217293,COMPLETE,0:00:35.406614,0.0016468519586128434,9,46,90,73,0.1358689806522556,0.4265164562380186
442,0.0042744305370509645,COMPLETE,0:00:37.761091,0.001719932919865052,9,44,90,29,0.13178718786010257,0.777233678733874
443,1.4437388410471907,PRUNED,0:00:00.630672,0.00090639472998372,20,43,114,28,0.17440689726873557,0.5011501022339038
444,1.2570044605486226,PRUNED,0:00:00.963387,0.0018064421121529682,13,71,81,174,0.3582935524362516,0.7543952236177414
445,0.004684779492401883,COMPLETE,0:00:37.719607,0.004470924749490189,9,55,105,123,0.14373676207876546,0.632850862490029
446,0.36222383790170615,PRUNED,0:00:03.773690,0.002838112270923719,8,56,105,33,0.2801822318596297,0.10171322448511544
447,1.237949560386966,PRUNED,0:00:00.652909,0.0021810054601529277,20,28,103,161,0.2861112696258099,0.64374997019958
448,1.0612228618889321,PRUNED,0:00:00.506665,0.0047831302736031645,29,60,82,34,0.19229015315988396,0.5514936120124551
449,0.004701557813298471,COMPLETE,0:01:15.700721,0.0028007253365899118,4,55,100,24,0.16530538058909713,0.41168161979834905
450,1.0460777784688304,PRUNED,0:00:00.798848,0.0017549890053861084,15,67,99,25,0.14324799180613682,0.6874591199448502
451,0.00492969204889278,COMPLETE,0:01:16.097827,0.0026169961281162233,4,45,89,122,0.17910656154847793,0.44166554580092143
452,2.185620461289042,PRUNED,0:00:00.727774,0.0026327677951003166,17,61,96,30,1.6862782435392165,0.4538491845235624
453,0.9499518074165633,PRUNED,0:00:01.361960,0.0021922610514984587,8,43,87,23,0.2486304378201097,1.4228740744372954
454,0.37425931390279377,PRUNED,0:00:07.741950,0.0029464890655123608,4,56,90,30,0.32996482753708517,0.7892576787915305
455,1.918424965730354,PRUNED,0:00:00.243611,0.002844826760164396,89,54,101,107,0.3371101944803899,0.8117851104061479
456,0.2721912402071451,PRUNED,0:00:26.964433,0.004001163993930537,4,69,93,29,0.16672783428490612,0.8949148339443153
457,0.27434114176990854,PRUNED,0:00:08.508005,0.004341442821764165,14,68,92,29,0.1621419169806182,0.8444390503383369
458,1.9317459412983486,PRUNED,0:00:00.188900,0.0044342590029028866,170,71,94,123,0.275592860944952,0.5039120743169756
459,1.041108287494592,PRUNED,0:00:00.807497,0.002137766946148721,15,68,111,38,0.16226573763155833,0.402856387758116
