trial_number,value,state,duration,lr,batch_size
708,0.31915281598555517,PRUNED,0:00:05.393539,0.01447604631696344,13
709,0.29855170929767044,PRUNED,0:00:02.369062,0.014898886934166924,35
710,0.218359596970858,PRUNED,0:00:05.984963,0.00853806151692617,12
711,0.3004577305516291,PRUNED,0:00:07.095916,0.008647817892595564,10
712,1.543253091392138,PRUNED,0:00:00.521929,0.007919681416713899,116
713,0.24397376089898187,PRUNED,0:00:05.006232,0.008419618026170212,12
714,0.288890424628095,PRUNED,0:00:05.378406,0.008834996778409843,14
715,0.30798794932736107,PRUNED,0:00:07.172034,0.008594635586951454,10
716,0.1732521460605844,PRUNED,0:00:07.418715,0.008728651166229862,10
717,0.1731229272696994,PRUNED,0:00:02.426303,0.008037308877187017,27
718,0.8142261969927704,PRUNED,0:00:01.310532,0.0050885942750051325,26
719,0.1807619643220601,PRUNED,0:00:03.521392,0.004723370403594872,18
720,2.3701560464170246,PRUNED,0:00:00.390671,0.005093748454673391,245
721,0.763047679681518,PRUNED,0:00:01.659950,0.005007025294314206,25
722,2.1664434173604943,PRUNED,0:00:00.436364,0.005318218612060197,193
723,2.0627880527859643,PRUNED,0:00:00.464182,0.005384795625709301,166
724,0.1622912115532874,PRUNED,0:00:03.694120,0.010890693898995158,18
725,0.2161340191233449,PRUNED,0:00:04.569261,0.007160571364574131,17
726,0.24960280799360807,PRUNED,0:00:04.559921,0.010851981249422663,18
727,0.28264012370905106,PRUNED,0:00:04.421363,0.007125343841810279,18
728,1.763791173696518,PRUNED,0:00:00.438066,0.010258187550075128,183
729,0.3007980128365361,PRUNED,0:00:03.607815,0.007048727863416929,18
730,0.2338132786233563,PRUNED,0:00:04.349416,0.007356538311231286,18
731,0.7764068373404516,PRUNED,0:00:01.095038,0.007166252948663832,34
732,0.8098293223903199,PRUNED,0:00:01.245902,0.006871045111500984,36
733,2.1625078932235113,PRUNED,0:00:00.426753,0.006892566150720094,231
734,0.0027007312386628547,COMPLETE,0:00:17.486940,0.006639921371764646,30
735,0.9151159973626726,PRUNED,0:00:01.252829,0.003953272279312927,28
736,0.9183007752579633,PRUNED,0:00:01.504406,0.0036389162734744517,28
737,0.779939112192895,PRUNED,0:00:01.933143,0.0038799293884224733,21
738,0.8775491084010906,PRUNED,0:00:01.689717,0.003828315696145607,25
739,2.9138147422065837,PRUNED,0:00:01.489698,0.00013765664788778758,23
740,0.9002221036632913,PRUNED,0:00:01.375314,0.0036012153666251487,25
741,0.8001618648650889,PRUNED,0:00:01.668085,0.004127929585338544,24
742,0.3278913701193943,PRUNED,0:00:03.277981,0.026712857007629126,23
743,1.0545773634035396,PRUNED,0:00:01.697069,0.0022077669246241324,24
744,1.4323643186327182,PRUNED,0:00:01.039745,0.0022630775562471213,44
745,0.176153081240897,PRUNED,0:00:07.125600,0.013105730715120563,8
746,0.12789386622710333,PRUNED,0:00:10.767889,0.005548023706535486,8
747,0.18015090467132922,PRUNED,0:00:08.892299,0.005404433285404424,8
748,0.20827749104019258,PRUNED,0:00:08.755482,0.012612212768808683,8
749,0.11068100101807085,PRUNED,0:00:15.531455,0.0054558755811692,9
750,0.876221887562253,PRUNED,0:00:01.275825,0.0054837596981647165,32
751,0.19461188019621908,PRUNED,0:00:08.328695,0.005544438584187508,8
752,0.003150129197872115,COMPLETE,0:00:25.129805,0.005197139634342767,14
753,0.11154385352205821,PRUNED,0:00:11.429938,0.005438059631599998,13
754,0.20383445374577877,PRUNED,0:00:05.239752,0.009953347202609113,14
755,0.28887179294025084,PRUNED,0:00:04.357626,0.009743087941026102,14
756,0.2694489940701718,PRUNED,0:00:05.237491,0.018593208104641823,14
757,0.2703864534550608,PRUNED,0:00:04.615248,0.010154863878554332,15
758,1.14313797800939,PRUNED,0:00:01.307844,0.0030497061260984283,31
759,1.7574815371610824,PRUNED,0:00:00.531962,0.006164520842998932,128
760,1.1712076081952236,PRUNED,0:00:01.120968,0.003014298614477449,31
761,3.761624596039919,PRUNED,0:00:01.263719,1.7659045355016236e-05,34
762,0.19374425015071542,PRUNED,0:00:04.637758,0.004612301028667834,17
763,0.17149192686617476,PRUNED,0:00:04.301611,0.004649054060883639,15
764,0.12439572661409792,PRUNED,0:00:07.772707,0.004639628729093272,15
765,0.09790023124861738,PRUNED,0:00:15.121004,0.004463014962111562,15
766,0.12096398343426099,PRUNED,0:00:05.753262,0.004447435401599459,20
767,0.10413932684945677,PRUNED,0:00:09.155529,0.004868639943075457,20
768,0.18514671755117287,PRUNED,0:00:03.399083,0.004375218766866589,20
769,0.17535117139798984,PRUNED,0:00:03.579755,0.006436795914378154,23
770,0.12395826532359583,PRUNED,0:00:05.682820,0.006855704263041938,21
771,0.7278098852457277,PRUNED,0:00:01.557951,0.006908039510506804,27
772,0.7457043893935141,PRUNED,0:00:01.320152,0.006771831233531245,27
773,0.8325547855972444,PRUNED,0:00:01.217692,0.007043667405163722,39
774,0.8944189669501862,PRUNED,0:00:01.196890,0.007168862733529558,39
775,1.472909222168425,PRUNED,0:00:00.540841,0.007638398053956711,107
776,0.90569480873016,PRUNED,0:00:01.630855,0.002597832558462656,21
777,1.228194931321893,PRUNED,0:00:01.202438,0.0026255974681341663,36
778,0.8497852431183838,PRUNED,0:00:01.914368,0.0031737904787758897,21
779,1.4995519594245015,PRUNED,0:00:00.928461,0.002646049401554087,52
780,0.8461480197597699,PRUNED,0:00:02.000674,0.0035092319584626897,21
781,1.070954986478697,PRUNED,0:00:01.515977,0.003158173526153859,28
782,1.4797868196021866,PRUNED,0:00:00.901701,0.0034249017557653467,59
783,0.9106605094468262,PRUNED,0:00:01.362033,0.003738287799746078,27
784,0.8968852588586975,PRUNED,0:00:01.488045,0.0037379253900176983,28
785,0.869737864844202,PRUNED,0:00:01.374116,0.003676395718562889,28
786,0.9484272080778877,PRUNED,0:00:01.356978,0.0038942314076791207,29
787,0.7507539204676454,PRUNED,0:00:01.501379,0.005568774783922805,27
788,0.19690614608112172,PRUNED,0:00:14.183433,0.0056967604903849,4
789,1.620638403892517,PRUNED,0:00:00.572244,0.005623614592262256,100
790,0.17012811555801674,PRUNED,0:00:15.190951,0.005671751389120412,4
791,0.2661197760275432,PRUNED,0:00:04.787898,0.005751340436831528,15
792,0.10260500716888658,PRUNED,0:00:11.772903,0.005764430271843575,15
793,0.31954530757724475,PRUNED,0:00:16.682338,0.008972273879684162,4
794,0.20378496205624497,PRUNED,0:00:05.521814,0.00853845946271904,13
795,0.1978838332604593,PRUNED,0:00:16.646063,0.008558485975239363,4
796,0.22653805504900865,PRUNED,0:00:08.002020,0.008683155851460298,7
797,0.25165212093646744,PRUNED,0:00:09.792308,0.008233838287769326,7
798,0.1305471408693307,PRUNED,0:00:15.345173,0.008981411631177279,7
799,0.12550488499585877,PRUNED,0:00:03.110800,0.008634632769883901,33
800,0.19499883319111172,PRUNED,0:00:03.255375,0.00899593045714081,23
801,0.7601676404927716,PRUNED,0:00:01.067023,0.009062882049430928,33
802,0.2631843283095143,PRUNED,0:00:02.939816,0.008925308821748874,22
803,0.003282702515576538,COMPLETE,0:00:24.330320,0.004384213689844332,19
804,0.7449879073020484,PRUNED,0:00:01.532504,0.004416057009321292,22
805,0.19271391065398213,PRUNED,0:00:03.807702,0.004565617142005036,20
806,0.003055866267826377,COMPLETE,0:00:22.237906,0.0043743138893149475,19
807,0.9739138844523055,PRUNED,0:00:01.866257,0.0020695325628566122,18
808,0.002642703296180455,COMPLETE,0:00:25.093830,0.006304100324982681,18
809,1.184008476668291,PRUNED,0:00:00.820231,0.004344550040522277,47
810,0.26415667156077394,PRUNED,0:00:04.065562,0.006415482752454257,16
811,0.17924245133638902,PRUNED,0:00:03.396089,0.006976226391309612,19
812,0.3035320075341018,PRUNED,0:00:05.026176,0.006308254299071678,14
813,0.18569336828747482,PRUNED,0:00:06.439436,0.0071376801959822656,11
814,1.9916904870800407,PRUNED,0:00:02.540293,0.00029198565705353975,12
815,0.2101509573692379,PRUNED,0:00:05.805241,0.011982628953987487,12
816,0.3072361981357671,PRUNED,0:00:05.225262,0.012614848108228521,12
817,2.472891586069739,PRUNED,0:00:01.591850,0.0003012124615342929,25
818,1.4928823212212434,PRUNED,0:00:01.336068,0.0011106884318648116,25
819,0.7695581905094974,PRUNED,0:00:00.906879,0.013077469938468152,42
820,0.3966574921188029,PRUNED,0:00:02.404779,0.0666338452794946,33
821,0.7306877021270105,PRUNED,0:00:01.184068,0.012800779843880656,35
822,1.1439893157974785,PRUNED,0:00:01.053039,0.0032756079699581848,34
823,1.172289941562425,PRUNED,0:00:01.290901,0.002673098715783686,32
824,0.839911811583496,PRUNED,0:00:01.664252,0.0031457194941566327,20
825,0.8797961243790043,PRUNED,0:00:01.842094,0.002627182210743036,18
826,1.0946930191907747,PRUNED,0:00:02.074395,0.0016058803176454018,19
827,0.8917198746610399,PRUNED,0:00:01.885490,0.0026390037729418867,20
828,1.3559664455101346,PRUNED,0:00:00.731221,0.004568718838827352,66
829,0.8164979652361343,PRUNED,0:00:01.403753,0.004387242350995159,25
830,0.8749038441170524,PRUNED,0:00:01.294244,0.004347773170122018,26
831,0.7543497341400465,PRUNED,0:00:01.530798,0.005405111653522686,26
832,0.73289373078767,PRUNED,0:00:01.687221,0.005392157483816826,25
833,0.8276755493076593,PRUNED,0:00:01.579488,0.005060072281251112,27
834,0.7455068548028314,PRUNED,0:00:01.429912,0.005853187589371158,27
835,0.7851434104553673,PRUNED,0:00:01.312567,0.005727779513018237,29
836,0.002604315629362354,COMPLETE,0:00:25.687237,0.006354227214217723,17
837,0.12180646022489248,PRUNED,0:00:07.056114,0.006639710697541743,16
838,0.10249034072567777,PRUNED,0:00:10.732500,0.006922636809200416,17
839,0.17666192487245652,PRUNED,0:00:03.927715,0.007300611269894787,17
840,0.24777960413944017,PRUNED,0:00:05.960381,0.0073935061781342,10
841,0.10245042611009693,PRUNED,0:00:15.198664,0.0038348453336738623,10
842,0.1204037387062952,PRUNED,0:00:09.775340,0.00359158292290968,10
843,0.7379444178854029,PRUNED,0:00:01.984803,0.003563976058443235,16
844,0.11175473098843243,PRUNED,0:00:15.723113,0.0035568567161610386,9
845,1.2706887050678854,PRUNED,0:00:00.685454,0.010304156487362286,92
846,0.11004488511375324,PRUNED,0:00:12.062966,0.003790357571859788,12
847,0.10704273499689496,PRUNED,0:00:14.601222,0.00327086709977294,10
848,0.7314500142398355,PRUNED,0:00:01.369408,0.007301682978295133,31
849,0.28219319168034923,PRUNED,0:00:02.651963,0.010235521649556618,31
850,0.7788060974888087,PRUNED,0:00:01.078984,0.01054518880552649,39
851,0.19395867411989764,PRUNED,0:00:07.131909,0.005780584994648744,10
852,0.15857857951160634,PRUNED,0:00:03.417330,0.006046491436440169,22
853,0.17363253159148712,PRUNED,0:00:03.256541,0.0062448516844944724,23
854,0.1213068763447783,PRUNED,0:00:05.031298,0.008103557949686585,23
855,0.30598767389157655,PRUNED,0:00:06.014647,0.007741226739712912,11
856,1.7188069170171565,PRUNED,0:00:00.418019,0.00781736084515119,145
857,0.15692546446461322,PRUNED,0:00:05.186607,0.00829346807271056,12
858,0.31715605122904666,PRUNED,0:00:03.529430,0.01649602969609796,23
859,0.1216932145407401,PRUNED,0:00:05.597106,0.007816419026268652,21
860,0.31685956199911464,PRUNED,0:00:03.324870,0.01651980900674624,23
861,0.7280229137708174,PRUNED,0:00:01.132578,0.01111386973811951,37
862,0.10301507901866977,PRUNED,0:00:04.885375,0.00961370601295393,37
863,0.11778364818854188,PRUNED,0:00:05.538786,0.011064102864511885,31
864,0.8213784441274948,PRUNED,0:00:01.425801,0.005201475054580318,30
865,0.8196954100953537,PRUNED,0:00:01.299882,0.005133672918403621,31
866,1.897068402858881,PRUNED,0:00:00.530779,0.005239385643211967,135
867,0.2983047479187628,PRUNED,0:00:05.498118,0.0063258390809404945,14
868,0.10060897882073379,PRUNED,0:00:13.881037,0.005201160836727677,16
869,0.15737131463074705,PRUNED,0:00:04.111050,0.0053297781255738485,16
870,0.3024650341262095,PRUNED,0:00:05.143994,0.006601448723200514,15
871,0.12110744356507003,PRUNED,0:00:07.332279,0.005864776196025459,16
872,0.0027029707040894667,COMPLETE,0:00:22.917781,0.0061613162504697205,18
873,0.09966056176802007,PRUNED,0:00:11.206015,0.006156480879873462,17
874,2.9432865995349307,PRUNED,0:00:02.384635,9.415094755286835e-05,16
875,0.10839161703395558,PRUNED,0:00:08.093049,0.004596151377598418,16
876,0.0028417808194887055,COMPLETE,0:00:24.651988,0.004464870999256927,18
877,0.1757871554369112,PRUNED,0:00:16.904938,0.004629445404853491,4
878,0.002666636132650441,COMPLETE,0:00:23.914202,0.004884674015569398,19
879,0.2987689032827404,PRUNED,0:00:17.014353,0.004382062257628059,4
880,0.12207778470199025,PRUNED,0:00:11.142188,0.004564759401865432,8
881,0.7292149668898095,PRUNED,0:00:01.773522,0.004204334799880623,22
882,0.12252644668149362,PRUNED,0:00:20.921271,0.004462684143798396,4
883,0.21220471835938942,PRUNED,0:00:16.181124,0.007276138810634946,4
884,0.21216977975708395,PRUNED,0:00:08.632708,0.006865895917539392,8
885,0.17088026651104943,PRUNED,0:00:02.608683,0.007053163277429658,26
886,1.9539442847414714,PRUNED,0:00:00.359441,0.009206346585373025,213
887,0.00283252474181827,COMPLETE,0:00:17.214391,0.007246962992819473,27
888,0.721928346352499,PRUNED,0:00:01.567873,0.0075097165047171574,26
889,0.263819020990662,PRUNED,0:00:02.903637,0.007307589628953924,24
890,0.24998352915407662,PRUNED,0:00:03.720204,0.009273652415406336,21
891,0.3340555741494402,PRUNED,0:00:03.363641,0.010407002873293042,20
892,0.29597272095911276,PRUNED,0:00:03.859414,0.009684335443099627,20
893,0.7933939924441188,PRUNED,0:00:01.049660,0.011035818357048845,42
894,0.7987526927271116,PRUNED,0:00:00.999495,0.013773469050116774,46
895,0.3027828024598009,PRUNED,0:00:02.796468,0.013201159323347204,29
896,0.7202569761503649,PRUNED,0:00:01.591621,0.006144797852003384,26
897,0.7486980270079884,PRUNED,0:00:01.495171,0.0063131942288883495,29
898,0.7675567284449563,PRUNED,0:00:01.388710,0.006020889330558991,29
899,0.7620502728075583,PRUNED,0:00:01.161434,0.006497815059214221,31
900,0.7290818816346877,PRUNED,0:00:01.468383,0.006118080631744232,28
901,2.610741036611594,PRUNED,0:00:01.339963,0.09701760211100832,31
902,0.7552162014369147,PRUNED,0:00:01.222362,0.009004897766626592,34
903,2.609230927144638,PRUNED,0:00:01.584573,0.09030572534404925,22
904,0.30812258653417984,PRUNED,0:00:03.642488,0.008857290848080868,22
905,1.1447868277588167,PRUNED,0:00:00.711868,0.008197138315827497,72
906,0.10759676559815394,PRUNED,0:00:06.576754,0.008391675637601034,24
907,0.7769874197022975,PRUNED,0:00:01.259628,0.008457956183311776,36
908,0.20020523744003754,PRUNED,0:00:03.379261,0.008837377879927144,23
909,0.775756674836654,PRUNED,0:00:01.838558,0.005222770699917288,24
910,0.7891372709481184,PRUNED,0:00:01.405272,0.00513026221454528,24
911,0.7238372646415857,PRUNED,0:00:01.485696,0.005382827482234354,24
912,0.7296550461044412,PRUNED,0:00:01.818773,0.005564826375320503,23
913,0.11593465750107708,PRUNED,0:00:06.841583,0.005687491350428945,19
914,0.12087596959842384,PRUNED,0:00:06.065903,0.007637763217011165,18
915,0.20221183138845628,PRUNED,0:00:04.067057,0.008059298783130414,18
916,0.4591478657958047,PRUNED,0:00:05.358308,0.047259410621732396,13
917,0.21247056121594154,PRUNED,0:00:05.190017,0.02079106868946522,13
918,0.2879427289291605,PRUNED,0:00:05.363726,0.023280506452536976,13
919,0.2932498835132782,PRUNED,0:00:05.315441,0.012618066687665512,13
920,0.19696319343685695,PRUNED,0:00:04.251153,0.012207177137168944,15
921,0.20780494644693437,PRUNED,0:00:05.373712,0.011683139540862739,13
922,0.2398232402839739,PRUNED,0:00:05.266605,0.021096642136065262,13
923,0.31256933815099974,PRUNED,0:00:03.869119,0.012080382805544042,18
924,0.19671382178329513,PRUNED,0:00:04.584949,0.011765698149388876,13
925,1.03333426856944,PRUNED,0:00:01.016770,0.003996702439117249,37
926,0.9940005975392362,PRUNED,0:00:01.200755,0.004014350855671783,34
927,1.0777752785827994,PRUNED,0:00:01.140476,0.004203810208511457,36
928,0.2648455668037883,PRUNED,0:00:03.506308,0.0060888332446467405,19
929,3.796404659009177,PRUNED,0:00:03.626364,2.2071660275849626e-06,9
930,0.1604612487626131,PRUNED,0:00:07.671661,0.006243832792539967,9
931,0.22344450668762783,PRUNED,0:00:06.527040,0.006103434702699656,9
932,0.7329852868658785,PRUNED,0:00:01.949221,0.006412853913121625,19
933,0.28744098910968546,PRUNED,0:00:03.909100,0.006509863272273075,19
934,0.1019430440645494,PRUNED,0:00:09.161218,0.006395576353022108,20
935,3.7830908279357716,PRUNED,0:00:01.440461,9.601289065469988e-06,28
936,1.826451882198974,PRUNED,0:00:00.458434,0.005002092112485391,122
937,1.1629111190282164,PRUNED,0:00:00.841938,0.00484724701022695,52
938,0.002994161832899601,COMPLETE,0:00:15.221242,0.006832363892978848,29
939,1.5447772324849398,PRUNED,0:00:00.522785,0.0068424321022024495,112
940,0.12287800157033253,PRUNED,0:00:04.351256,0.007203491455787485,27
941,3.744238210374348,PRUNED,0:00:01.563945,1.6633706094388286e-05,25
942,0.10752915504222701,PRUNED,0:00:06.344528,0.010127438997132214,29
943,1.2366984404366592,PRUNED,0:00:01.005820,0.0032145753906058566,43
944,3.7803675070041565,PRUNED,0:00:00.557691,3.0292836301402845e-05,85
945,0.09348603163600583,PRUNED,0:00:08.046689,0.009672355991004617,30
946,1.8930028994595813,PRUNED,0:00:01.255782,0.0008057225986926964,31
947,0.3105429747748539,PRUNED,0:00:03.596111,0.01015168180518771,20
948,0.29169111479836773,PRUNED,0:00:03.435876,0.00973817475470534,21
949,0.12127406591304926,PRUNED,0:00:04.806282,0.0048244915283268365,22
950,0.7393714196678965,PRUNED,0:00:01.598691,0.004913643008061937,22
951,0.31470690431591564,PRUNED,0:00:03.042689,0.01511210441428347,24
952,0.0023483333106999135,COMPLETE,0:00:23.736245,0.004886432388479633,16
953,0.2732295031417257,PRUNED,0:00:04.398528,0.0038013687665066852,15
954,0.3327074161327903,PRUNED,0:00:04.157299,0.015127534728804034,16
955,1.367617841249977,PRUNED,0:00:00.769397,0.0037849420268574368,57
956,0.15663110135241753,PRUNED,0:00:03.997584,0.00373133137394778,15
957,0.7336593534527184,PRUNED,0:00:02.174834,0.003920945642914958,16
958,0.19250029053400494,PRUNED,0:00:06.636749,0.007631353019064473,9
959,0.200581533395616,PRUNED,0:00:06.872397,0.008009118791913756,9
960,0.20814499745053078,PRUNED,0:00:06.635597,0.007896961623960707,9
961,0.178608177679602,PRUNED,0:00:06.780098,0.005147778305322694,8
962,1.0136750430219315,PRUNED,0:00:00.914321,0.005365271774465436,41
963,0.9274313293876704,PRUNED,0:00:01.055398,0.004779902899414899,34
964,3.8077644942220576,PRUNED,0:00:01.143178,4.386363369811532e-06,36
965,0.9481587156899705,PRUNED,0:00:00.987865,0.005266217799189332,36
966,1.043436459497439,PRUNED,0:00:01.306911,0.0028908539875035235,26
967,0.8386668397320641,PRUNED,0:00:01.771421,0.0029477946885603677,19
968,0.9283593846231143,PRUNED,0:00:01.206923,0.003248310263419425,25
969,0.9492762897626247,PRUNED,0:00:01.705196,0.002281104415652265,19
970,0.2630370944230394,PRUNED,0:00:03.289893,0.005508919583889722,18
971,0.1111517125306436,PRUNED,0:00:06.808694,0.006058043994177733,19
972,0.7328015002470614,PRUNED,0:00:01.307523,0.005860748841344119,26
973,1.7718928812915444,PRUNED,0:00:00.390880,0.007453569724711908,149
974,0.0030007772896010858,COMPLETE,0:00:23.909680,0.004151474887622713,14
975,0.00268062895893029,COMPLETE,0:00:25.986392,0.004205326881944972,13
976,0.227640580539861,PRUNED,0:00:04.982375,0.004046315950886224,12
977,0.09628130812146611,PRUNED,0:00:21.374951,0.004139599933903338,8
978,0.08969251441540961,PRUNED,0:00:27.470334,0.0030275513784175294,8
979,0.15801218407580173,PRUNED,0:00:08.173100,0.002463332063825398,7
980,0.11285154255907459,PRUNED,0:00:16.267925,0.0029520187654460306,7
981,0.11967766529874478,PRUNED,0:00:10.727295,0.0031606225153303262,8
982,0.1872535969487317,PRUNED,0:00:04.867321,0.003026210888882515,12
983,0.002576478285638458,COMPLETE,0:00:27.694011,0.0033901377705221774,12
984,0.24014110029254895,PRUNED,0:00:04.455884,0.0036426751138986914,13
985,0.002657282497077052,COMPLETE,0:00:24.545707,0.00415341836951675,14
986,0.11066061906051318,PRUNED,0:00:26.747501,0.002297697628318334,4
987,0.1929811138935093,PRUNED,0:00:13.274399,0.002204451652792558,4
988,0.15398529721277002,PRUNED,0:00:10.843305,0.0019153561702166596,5
989,0.7396005338594092,PRUNED,0:00:02.516246,0.0024115123547608056,11
990,0.10839498805564625,PRUNED,0:00:13.507944,0.0026993781290670683,8
991,0.10857933220451957,PRUNED,0:00:10.972764,0.0031722255303382883,10
992,0.0029726374212463856,COMPLETE,0:00:25.803686,0.003492254498145946,12
993,0.1670301344666435,PRUNED,0:00:04.746844,0.0034168400327761455,12
994,0.002673034952398772,COMPLETE,0:00:23.801512,0.0040623657980699305,13
995,0.10735822808685053,PRUNED,0:00:25.129190,0.0021435911462717714,4
996,0.8797781616338236,PRUNED,0:00:02.111110,0.0017162222099092494,13
997,0.7301137423799786,PRUNED,0:00:02.064700,0.0025267823194604594,13
998,2.466705533522594,PRUNED,0:00:00.292597,0.0037337111057688705,223
999,0.10863741641544332,PRUNED,0:00:12.837349,0.0027122657926983516,8
