trial_number,value,state,duration,lr,batch_size,latent_dim,poly_order,lambda1_metaweight
316,0.2985315167776342,PRUNED,0:00:10.848189,0.0024337970193741214,5,3,2,0.6810905925151594
317,0.2505756889625746,PRUNED,0:00:24.293723,0.002405091174654192,5,3,2,0.7469908074543963
318,1.7282440309171323,PRUNED,0:00:00.187785,0.0014405308135696097,245,3,2,0.7417606296755173
319,1.632286509323298,PRUNED,0:00:03.189494,4.729498999219626e-05,6,3,2,0.6916600565122636
320,0.3860205595067251,PRUNED,0:00:09.003667,0.001045522496143574,4,3,2,0.7499498174101844
321,1.0808443568953097,PRUNED,0:00:00.928682,0.00104860579841599,22,3,2,0.7489048888232482
322,1.0695387836634982,PRUNED,0:00:01.302421,0.0007161764391731557,14,3,2,0.7217206381480525
323,1.1776158857059895,PRUNED,0:00:01.371724,0.0006159511900086756,14,3,2,0.9286108960708277
324,0.004118384435716932,COMPLETE,0:00:38.982177,0.002084994761868031,17,3,2,1.270331512952729
325,1.0704905052911746,PRUNED,0:00:00.922035,0.0010498657046731363,22,3,2,1.2734776345241299
326,0.2716874908499357,PRUNED,0:00:04.376451,0.0021328989413750797,18,3,2,0.8380361683320546
327,0.0041551180380946014,COMPLETE,0:00:38.538931,0.0019739565584015796,17,3,2,1.3464783334416464
328,0.189328868578629,PRUNED,0:00:35.940323,0.0020154420193029274,18,3,2,1.3020988923815535
329,0.21532508659444444,PRUNED,0:00:22.870402,0.003565783643673971,11,3,2,0.9803264114979181
330,0.2316891039485362,PRUNED,0:00:13.539235,0.0035766274359545253,12,3,2,1.3457397101620483
331,0.005196407212992876,COMPLETE,0:00:52.625352,0.0018338724038848774,12,3,2,1.2950554923177748
332,0.0050551049794977584,COMPLETE,0:00:40.001442,0.001823847929966892,17,3,2,1.3036680211188676
333,0.2208552347345752,PRUNED,0:00:12.021127,0.0018908045595607565,20,3,2,1.374330926778336
334,1.5514401122927666,PRUNED,0:00:00.246697,0.0018853630962019064,135,3,2,1.3025156428741973
335,0.9605529047027022,PRUNED,0:00:01.066196,0.0013051116820831606,18,3,2,1.3798840191913542
336,0.9703766009700832,PRUNED,0:00:00.739595,0.0029653379547494533,24,1,2,1.1640790668046566
337,0.9854997619116816,PRUNED,0:00:00.731897,0.002975919130092023,25,1,2,1.1990208272293292
338,1.2799194019938271,PRUNED,0:00:01.156513,0.06115153723767813,17,3,2,1.2645853449864888
339,0.31945456465873767,PRUNED,0:00:03.354928,0.0019360998726338818,17,3,2,1.288044009752591
340,1.606518498488835,PRUNED,0:00:00.221199,0.001823644637256733,154,3,2,1.2826371314753304
341,1.3616710556488412,PRUNED,0:00:01.012436,0.0004168779364497335,21,3,2,1.2351754233689463
342,0.29757441904939597,PRUNED,0:00:04.455374,0.002387912522497784,14,3,2,1.3283711543395116
343,1.5778516916667713,PRUNED,0:00:00.184618,0.002777602643098458,189,3,2,1.3235453783994242
344,0.21539900679864102,PRUNED,0:00:19.945819,0.002615119213563949,12,3,2,1.320025530067092
345,1.041402417421341,PRUNED,0:00:00.705952,0.0015300278083305845,30,3,2,1.3532096058015795
346,0.9635077136110014,PRUNED,0:00:01.538054,0.0008018916006964967,12,3,2,1.333611119580223
347,0.21949418918239785,PRUNED,0:00:13.848036,0.0022707418057297583,14,3,2,1.3363514328120674
348,0.806895164138112,PRUNED,0:00:00.598769,0.003838857028520233,36,3,2,1.3153423194686327
349,0.30608023882575847,PRUNED,0:00:04.300832,0.002565405790454353,13,3,2,1.340765671152347
350,0.8377524988892477,PRUNED,0:00:00.908963,0.002630670865007463,25,3,2,1.3594133259330272
351,0.19929863363179764,PRUNED,0:00:32.911234,0.0021846081933200655,14,3,2,1.4012825712685275
352,0.19462388815303241,PRUNED,0:00:51.253907,0.0015718637706663412,10,3,2,1.3939394793117765
