trial_number,value,state,duration,lr,batch_size,latent_dim,poly_order
579,0.9222038275408513,PRUNED,0:00:00.666292,0.005997899020647727,185,3,3
580,0.13339133732200079,PRUNED,0:00:01.980698,0.07451779022152308,65,3,2
581,0.6836426723058577,PRUNED,0:00:00.554305,0.00963912425720172,176,3,2
582,0.21225711173481412,PRUNED,0:00:03.956515,0.06589975094422457,30,3,2
583,0.7173121906816959,PRUNED,0:00:00.490092,0.010686802003881002,197,3,2
584,1.2422463423327397,PRUNED,0:00:00.518544,0.0020332727889691648,200,3,2
585,1.1750926109296935,PRUNED,0:00:00.548189,0.002105711278987626,170,3,2
586,0.6408202059212185,PRUNED,0:00:00.542122,0.011842876185103797,181,3,2
587,0.6057812113847051,PRUNED,0:00:00.515260,0.013364062320684543,181,3,2
588,1.0246474719047547,PRUNED,0:00:00.545012,0.004725776550641263,190,3,2
589,0.8810530268483692,PRUNED,0:00:00.580878,0.007795884035071896,212,3,2
590,1.8206032538574013,PRUNED,0:00:00.617079,2.044994065390873e-05,127,3,2
591,0.043895826276423314,PRUNED,0:00:05.667956,0.009814182686205715,40,3,2
592,0.0383447068452955,PRUNED,0:00:09.102751,0.010070000357598304,38,3,2
593,0.0031052201573171703,COMPLETE,0:00:42.807907,0.009632844901662475,36,3,2
594,0.9640822405385416,PRUNED,0:00:01.118890,0.0009772685983181584,55,3,2
595,0.06388554070716256,PRUNED,0:00:02.109210,0.024135003227119155,58,3,2
596,0.0646596101216144,PRUNED,0:00:03.259079,0.02452887060397085,35,3,2
597,0.003521856865815096,COMPLETE,0:00:40.641370,0.004021800052857205,35,3,2
598,0.6193797597471549,PRUNED,0:00:00.501304,0.012842229560540503,193,3,2
599,0.6842763899488652,PRUNED,0:00:00.604062,0.013639662383317786,201,3,2
600,0.8869235033684588,PRUNED,0:00:00.591693,0.007199556617882151,201,3,3
601,0.8731400071372909,PRUNED,0:00:00.715250,0.00417697742658459,153,3,3
602,0.562460242825396,PRUNED,0:00:00.493943,0.020342801456303846,186,3,2
603,0.7783095127344132,PRUNED,0:00:00.515045,0.008087602153467837,189,3,2
604,0.88208748121838,PRUNED,0:00:00.433521,0.007657513496944922,208,3,2
605,0.9179727694502583,PRUNED,0:00:00.492193,0.005525148101473811,176,3,2
606,0.7192734546750505,PRUNED,0:00:00.509713,0.01054374763178915,177,3,2
607,0.7044763659889047,PRUNED,0:00:00.506171,0.010309912346513486,191,3,2
608,0.6120133196013142,PRUNED,0:00:00.490744,0.012964725375304811,192,3,2
609,0.04382726539070623,PRUNED,0:00:05.333779,0.01317388455080444,43,3,2
610,0.5750600108713434,PRUNED,0:00:00.542246,0.013137619944297584,167,3,2
611,0.04439720598707249,PRUNED,0:00:05.114281,0.018534841408889287,44,3,2
612,0.06314376116424174,PRUNED,0:00:03.654845,0.019682349484350797,44,3,3
613,0.8362681446144882,PRUNED,0:00:00.515370,0.0064561400759866275,184,3,2
614,1.078155053158601,PRUNED,0:00:00.493452,0.0037296692607297313,197,3,2
615,0.04438249974149021,PRUNED,0:00:09.551614,0.003954031582281091,22,3,2
616,0.4105829783966617,PRUNED,0:00:01.202601,0.005010922921348756,50,3,2
617,0.050363207534144916,PRUNED,0:00:09.606324,0.018291601312961907,24,3,3
618,0.06358709908416625,PRUNED,0:00:03.211278,0.004518797092192019,53,3,3
619,0.004194689432077174,COMPLETE,0:01:40.884898,0.005114059393466944,22,3,3
620,1.8183434299520544,PRUNED,0:00:00.706851,5.4852005579203816e-05,171,3,3
621,1.1488314672158315,PRUNED,0:00:00.532781,0.0025869218478886693,182,3,2
622,0.4265752007972591,PRUNED,0:00:00.645243,0.015201016861389336,120,3,2
623,0.02891687529959849,PRUNED,0:00:58.956976,0.0071271236221066145,25,3,3
624,0.04947818910378816,PRUNED,0:00:06.749541,0.008163073914194107,24,3,2
625,0.02643837168014475,PRUNED,0:00:39.749713,0.0065622078241261515,27,3,2
626,1.8225550042546315,PRUNED,0:00:00.496126,5.653478973690436e-06,206,3,2
627,0.9033160056035543,PRUNED,0:00:00.494204,0.006157150678024058,196,3,2
628,0.8785988499100009,PRUNED,0:00:00.498733,0.006499056280842925,197,3,2
629,0.6332389305531979,PRUNED,0:00:00.511752,0.01234798719539878,190,3,2
630,0.6847872071632064,PRUNED,0:00:00.530820,0.011514114450614017,187,3,2
631,0.06600198178522049,PRUNED,0:00:02.018850,0.014998466614918295,61,3,2
632,0.4629849505452615,PRUNED,0:00:00.540653,0.030492300473910612,179,3,2
633,0.5208647010912155,PRUNED,0:00:00.557033,0.015768857099535096,163,3,2
634,0.7123100537003255,PRUNED,0:00:00.652533,0.01063680913786067,186,3,3
635,0.06130611479787503,PRUNED,0:00:03.539156,0.007645437695783066,32,3,2
636,0.7435788741165942,PRUNED,0:00:00.527845,0.007746394867115973,173,3,2
637,0.6392238250171597,PRUNED,0:00:00.478155,0.021466686847588536,215,3,2
638,0.0514478848219925,PRUNED,0:00:05.659173,0.008830819897530718,29,3,2
639,0.7366594392628897,PRUNED,0:00:00.529813,0.010365011060627535,181,3,2
640,0.7279445067832344,PRUNED,0:00:00.615390,0.013455690822093662,199,3,3
641,0.931498562747782,PRUNED,0:00:00.520593,0.00553998146172233,191,3,2
642,0.40864072563616854,PRUNED,0:00:00.914588,0.009153774266959631,71,3,2
643,0.7628559997448554,PRUNED,0:00:00.487264,0.011808293697985438,208,3,2
644,0.051106766241939126,PRUNED,0:00:03.376346,0.01735568975715736,53,3,2
645,0.0625093794294766,PRUNED,0:00:02.224469,0.016283376271669446,54,3,2
646,0.06673463545585713,PRUNED,0:00:03.928681,0.026055543260893894,39,3,3
647,0.0035630893563945196,COMPLETE,0:01:41.247173,0.0025737364179297833,19,3,3
648,0.7696119104417003,PRUNED,0:00:00.453870,0.012609888905003093,194,2,2
649,1.1698480942874279,PRUNED,0:00:00.458134,0.0024302724202189593,184,3,2
650,0.9028737422667051,PRUNED,0:00:00.473361,0.00662583147879179,200,3,2
651,0.6754034493014077,PRUNED,0:00:00.506312,0.010859098995768592,177,3,2
652,0.004149590126430182,COMPLETE,0:01:46.741544,0.008345567425992425,18,3,3
653,0.003380516467165295,COMPLETE,0:01:14.415030,0.004879988354994314,33,3,3
654,0.003904549962663051,COMPLETE,0:01:16.971184,0.0051665773806696185,29,3,3
655,0.005909260849073039,COMPLETE,0:01:11.259014,0.0053575394752627655,34,3,3
656,0.06204580861661169,PRUNED,0:00:02.787124,0.0053915768025296976,42,3,2
657,0.06161273645979541,PRUNED,0:00:03.485565,0.00933123923840614,33,3,2
658,0.00397331522003836,COMPLETE,0:01:14.334850,0.008761737860154838,36,3,3
659,0.003384074224432325,COMPLETE,0:00:33.135175,0.008211389220362113,46,3,2
660,0.04395997988058341,PRUNED,0:00:11.896833,0.008546881207887332,18,3,2
661,0.07176869776952317,PRUNED,0:00:02.807130,0.008398056316515778,40,3,2
662,0.03608596415107122,PRUNED,0:00:08.675259,0.007854073768127105,46,3,2
663,0.003626375170202453,COMPLETE,0:00:36.638894,0.010825892819454909,47,3,2
664,0.07287068888545037,PRUNED,0:00:03.001235,0.010931008307960894,36,3,2
665,1.3686668231373742,PRUNED,0:00:01.252609,0.00021880978860638073,45,3,2
666,0.7954605476454247,PRUNED,0:00:00.455706,0.011370796187537906,221,3,2
667,1.0077678174462936,PRUNED,0:00:00.559998,0.0030886396172935347,145,3,2
668,0.5484479103414786,PRUNED,0:00:01.219225,0.0030802317051920303,50,3,2
669,0.0488340011049892,PRUNED,0:00:03.499747,0.013388415217722945,49,3,2
670,0.06215821836879093,PRUNED,0:00:02.777666,0.014161768402568244,41,3,2
671,0.06555437816419947,PRUNED,0:00:03.064047,0.014526500492980576,37,3,2
672,0.42347162649745035,PRUNED,0:00:00.974877,0.006693838007032689,60,3,2
673,0.06557650766335428,PRUNED,0:00:02.070202,0.009633091238798191,59,3,2
674,0.0652775516163958,PRUNED,0:00:02.808752,0.009931865289967765,39,3,2
675,0.7023102235534917,PRUNED,0:00:00.522792,0.009835101800225805,165,3,2
676,0.049380575556368815,PRUNED,0:00:03.787219,0.021468230710024565,44,3,2
677,0.0045056331040639564,COMPLETE,0:00:38.267417,0.0077044180793466,45,3,2
678,0.6066774161913062,PRUNED,0:00:00.453914,0.021192921921517633,204,3,2
679,0.7667292310847892,PRUNED,0:00:00.515728,0.007181090329880874,171,3,2
680,0.4551434834870689,PRUNED,0:00:01.239510,0.0035431194009638103,46,3,2
681,0.6656276987658607,PRUNED,0:00:00.445091,0.017056737231826463,210,3,2
682,0.0034043702342059614,COMPLETE,0:01:57.453391,0.001679757308936444,9,3,2
683,0.04346091310490448,PRUNED,0:00:03.803073,0.01175804054345558,65,3,2
684,0.06988544445685162,PRUNED,0:00:03.741595,0.012305032456223846,29,3,2
685,0.5628913258698499,PRUNED,0:00:00.503915,0.01313230259913236,178,2,2
686,1.2358668373440795,PRUNED,0:00:00.508751,0.0017860192237093618,179,3,2
687,1.1043954405439906,PRUNED,0:00:00.435340,0.004085329101102106,229,3,2
688,0.7262694914551342,PRUNED,0:00:00.458055,0.015167771457785998,224,3,2
689,0.9236019776009097,PRUNED,0:00:00.501848,0.0059924853176525315,188,3,2
690,0.7638743397864428,PRUNED,0:00:00.552886,0.006105151634722164,157,3,2
691,0.7252694456552973,PRUNED,0:00:00.615976,0.010032722280307474,194,3,3
692,0.7978965588795242,PRUNED,0:00:00.598898,0.009979314918210691,203,3,3
693,0.06772703353847777,PRUNED,0:00:02.239369,0.015815863526229924,54,3,2
694,1.522532560292957,PRUNED,0:00:00.493971,0.0007318611721785009,184,3,2
695,0.06201071432943261,PRUNED,0:00:02.154031,0.016118220167033365,55,3,2
696,0.7770541505380111,PRUNED,0:00:00.534746,0.007682116809542664,172,3,2
697,0.0468341263536687,PRUNED,0:00:22.496469,0.007142142712645147,9,3,2
698,0.5617122299914813,PRUNED,0:00:00.608583,0.0117004449449386,138,3,2
699,0.7832583274399296,PRUNED,0:00:00.474494,0.011110045297442684,213,3,2
700,0.5830798428697684,PRUNED,0:00:00.472953,0.01882684713785535,196,3,2
701,0.15060549717329025,PRUNED,0:00:10.799653,0.019368170745612416,9,3,2
702,1.1770477789821048,PRUNED,0:00:00.628054,0.0013288269611760814,115,3,2
703,0.08158887349763665,PRUNED,0:00:02.834122,0.00692562718660614,40,3,2
704,0.6654584529117132,PRUNED,0:00:00.805119,0.00391721743441323,81,3,2
705,0.13371398994917524,PRUNED,0:00:11.001281,0.013388485326601678,9,3,2
706,0.6447064337706325,PRUNED,0:00:00.526841,0.0133808166840318,191,3,2
707,0.5603845426910802,PRUNED,0:00:00.492354,0.025370308339738225,199,3,2
708,1.0214375779032707,PRUNED,0:00:00.667093,0.004653787543079295,183,3,3
709,0.03841388558072072,PRUNED,0:00:12.093214,0.01899863735050925,28,3,2
710,0.8368669314549702,PRUNED,0:00:00.487473,0.006971404764656382,188,3,2
711,0.05935013771800571,PRUNED,0:00:02.707904,0.008504004839784108,41,3,2
712,0.15464040429503828,PRUNED,0:00:03.809270,0.03954261021974406,28,3,2
713,0.048655083903244564,PRUNED,0:00:06.070197,0.00893033101321435,27,3,2
714,0.7399536781354782,PRUNED,0:00:00.644589,0.008643869986906756,174,3,3
715,0.35827552498069737,PRUNED,0:00:01.168759,0.006331336498139554,51,3,2
716,0.06749138785721538,PRUNED,0:00:03.361647,0.014644637243371804,33,3,2
717,0.06735870246026483,PRUNED,0:00:03.550773,0.014758963408371623,33,3,2
718,0.6434047935150002,PRUNED,0:00:00.473361,0.01513729208219671,204,3,2
719,0.6472075051647059,PRUNED,0:00:00.493520,0.011626191989669563,193,3,2
720,0.7107956342551173,PRUNED,0:00:00.615902,0.011722198176702923,193,3,3
721,1.178633723503504,PRUNED,0:00:00.726721,0.0023425310164717655,162,3,3
722,0.06522589125972,PRUNED,0:00:04.931999,0.0026752821655152276,34,3,3
723,1.0063560051577431,PRUNED,0:00:00.581786,0.004293641560378356,169,2,3
724,0.919499838581452,PRUNED,0:00:00.489272,0.005231031851460003,182,2,2
725,1.052941959637862,PRUNED,0:00:00.533702,0.003651214377352414,182,3,2
726,0.7101285015591062,PRUNED,0:00:00.513782,0.009955543425214684,183,3,2
727,0.4170643178253903,PRUNED,0:00:00.744999,0.010336704401735236,98,3,2
728,0.706629811094539,PRUNED,0:00:00.511568,0.010725884971848973,187,3,2
729,0.06393193270242403,PRUNED,0:00:01.387316,0.023897665724208417,100,3,2
730,0.6297985037478308,PRUNED,0:00:00.502560,0.021297003251272543,198,3,2
731,0.5593972240609152,PRUNED,0:00:00.529087,0.02203091220851869,176,3,2
732,0.5697588473558426,PRUNED,0:00:00.520795,0.016283178993290796,176,3,2
733,0.06150654882717506,PRUNED,0:00:03.059017,0.01613248627882956,37,3,2
734,0.0032306535873838113,COMPLETE,0:00:37.437567,0.005926030989291855,40,3,2
735,0.5751847447581077,PRUNED,0:00:01.199594,0.002689517553020051,50,3,2
736,0.04376310547734848,PRUNED,0:00:07.879970,0.012680756683240674,40,3,3
737,0.061339533130220114,PRUNED,0:00:02.945651,0.005841182098205569,41,3,2
738,0.8965427735447884,PRUNED,0:00:00.483742,0.006067436650190863,189,3,2
739,0.34863386814674685,PRUNED,0:00:00.872071,0.012579266866416186,75,3,2
740,0.829638780783052,PRUNED,0:00:00.481293,0.008754100583438859,206,3,2
741,0.9651488194340154,PRUNED,0:00:00.465174,0.00554078105255949,199,3,2
742,0.04343182521959041,PRUNED,0:00:10.577747,0.007625773390703511,20,3,2
743,0.07509146887266198,PRUNED,0:00:07.507742,0.03218094505049449,21,3,3
744,0.06628425128361178,PRUNED,0:00:02.134702,0.008220471970485648,56,3,2
745,1.2484482444158875,PRUNED,0:00:00.503566,0.0018413823648978159,188,3,2
746,0.7834819587825359,PRUNED,0:00:00.457637,0.011782130429435666,217,3,2
747,0.6226049108603566,PRUNED,0:00:00.595689,0.01830634700270282,195,3,3
748,0.6063775593528942,PRUNED,0:00:00.524958,0.018519263561069168,194,3,2
749,0.9053351860748579,PRUNED,0:00:00.587019,0.0036114872340469316,130,3,2
750,0.8964046882258521,PRUNED,0:00:00.489913,0.0075138399234443015,210,3,2
751,0.003971462731889343,COMPLETE,0:00:35.262518,0.007496510991593374,46,3,2
752,0.8020694980278928,PRUNED,0:00:00.508077,0.00942950550266731,201,3,2
753,0.4783589547248583,PRUNED,0:00:01.207011,0.004657191333365786,52,3,2
754,0.0592443493505319,PRUNED,0:00:02.690229,0.013719940460939876,45,3,2
755,0.5919371828037713,PRUNED,0:00:00.615924,0.013503945116102246,169,3,2
756,0.0032523495553427105,COMPLETE,0:00:34.684415,0.01045939863293022,44,3,2
757,0.345600362762913,PRUNED,0:00:01.000714,0.01030550706799769,66,3,2
758,0.8130817549569266,PRUNED,0:00:00.524838,0.006518405521302573,180,3,2
759,0.7098669039351599,PRUNED,0:00:00.639362,0.01002210170307936,180,3,3
760,1.8162992048745203,PRUNED,0:00:00.663835,8.140583826273936e-05,191,3,3
761,0.5107071075108972,PRUNED,0:00:00.481664,0.027865934624388498,187,3,2
762,0.05916118152382864,PRUNED,0:00:02.581668,0.011464686132678644,48,3,2
763,0.02738149288739196,PRUNED,0:00:17.778305,0.012188987296071747,48,3,2
764,0.06665766894274258,PRUNED,0:00:02.856084,0.01633526362540077,43,3,2
765,0.8450117355331461,PRUNED,0:00:00.499160,0.00837396231505291,202,3,2
766,1.083419462629393,PRUNED,0:00:00.541188,0.003262402496223648,186,3,2
767,0.6823424658517248,PRUNED,0:00:00.516364,0.013530192633462765,195,3,2
768,1.194023190466173,PRUNED,0:00:01.136829,0.0005110843972531583,58,3,2
769,0.9633514687970832,PRUNED,0:00:00.545983,0.004778165765221612,175,3,2
770,0.06048276981477527,PRUNED,0:00:03.097502,0.006598036329976526,38,3,2
771,0.8092375909504683,PRUNED,0:00:00.613560,0.009858107164378096,206,3,3
772,0.049344971164982154,PRUNED,0:00:03.696711,0.017077031032311743,50,3,2
773,0.5617952970048737,PRUNED,0:00:00.605616,0.01222731584949425,151,3,2
774,0.040758009073255684,PRUNED,0:00:08.918138,0.012040984902283905,31,3,2
775,0.7273071784654568,PRUNED,0:00:00.570973,0.008895598651375446,164,3,2
776,0.6145744755004461,PRUNED,0:00:00.530634,0.013617738342470495,182,3,2
777,0.004472903103965733,COMPLETE,0:01:22.960804,0.004228984953140265,32,3,3
778,0.0034569577263579916,COMPLETE,0:01:15.392908,0.0042434939715460945,30,3,3
779,1.8211627540489037,PRUNED,0:00:00.610813,2.900011502482479e-05,198,3,3
780,0.17328592424864991,PRUNED,0:00:06.497613,0.020339201698781117,16,3,2
781,0.6093971319872924,PRUNED,0:00:00.494550,0.020502243383365704,191,3,2
782,1.0899318255735246,PRUNED,0:00:00.567282,0.004237630978362756,213,3,3
783,0.6092669144272804,PRUNED,0:00:00.497971,0.01715024787812577,185,3,2
784,0.6961721983822909,PRUNED,0:00:00.530317,0.010016620699720305,172,3,2
785,0.7489628191584738,PRUNED,0:00:00.527650,0.00781278891441552,177,3,2
786,0.8256422896134226,PRUNED,0:00:00.485003,0.007575931200110386,200,3,2
787,0.05070799413668223,PRUNED,0:00:06.206485,0.01496971278667916,26,3,2
788,0.050670703413791075,PRUNED,0:00:08.798974,0.015520350135213938,26,3,3
789,1.8228757778803508,PRUNED,0:00:00.631449,1.7962133243139933e-06,191,3,3
790,0.04967084384299673,PRUNED,0:00:06.851523,0.015531061393543483,24,3,2
791,0.0642803753089669,PRUNED,0:00:03.320195,0.005775215101375087,34,3,2
792,0.14679963683052885,PRUNED,0:00:03.476250,0.04829596611978479,34,3,2
793,0.970846754996503,PRUNED,0:00:01.035930,0.0011667947815557217,62,3,2
794,0.6015294919981331,PRUNED,0:00:01.001721,0.0037192241956299746,62,3,2
795,1.1140410082856405,PRUNED,0:00:00.531632,0.0032575087279663956,195,3,2
796,0.04320350459628028,PRUNED,0:00:04.342743,0.010286680740481492,56,3,2
797,0.0486500552089433,PRUNED,0:00:03.095301,0.009246635817274161,56,2,2
798,0.9120913028132682,PRUNED,0:00:00.508460,0.009167120677152972,186,2,2
799,0.33967265396340357,PRUNED,0:00:01.116960,0.011174445189390276,56,3,2
800,1.0279716041780287,PRUNED,0:00:00.611618,0.004749634445308323,205,3,3
801,0.9538623210603157,PRUNED,0:00:00.666164,0.005045589514155411,168,3,3
802,0.5183426914345316,PRUNED,0:00:00.578734,0.0256269473118969,159,3,2
803,0.4599198946640605,PRUNED,0:00:00.533043,0.026821067600662093,180,3,2
804,0.5146573217213154,PRUNED,0:00:00.502578,0.025693863370387645,190,3,2
805,0.8137269030511379,PRUNED,0:00:00.526345,0.007274404211834483,190,3,2
806,0.8367766390740872,PRUNED,0:00:00.512854,0.0067423258323988985,189,3,2
807,0.8545006189184884,PRUNED,0:00:00.513266,0.006705541279949574,198,3,2
808,0.06031438225710934,PRUNED,0:00:03.029945,0.013366965819121017,39,3,2
809,0.5912977358782886,PRUNED,0:00:01.449020,0.0022839966160268796,41,3,2
810,0.6106335676654622,PRUNED,0:00:00.521495,0.012925644172946553,175,3,2
811,0.684034188684908,PRUNED,0:00:00.634764,0.013320629554274297,184,3,3
812,0.6613016458494323,PRUNED,0:00:00.465256,0.018129420775620277,227,3,2
813,0.6493829892969679,PRUNED,0:00:00.463299,0.017691652298194534,218,3,2
814,0.8467356189229023,PRUNED,0:00:00.452628,0.009023200372883886,218,3,2
815,0.04364185691924108,PRUNED,0:00:04.675415,0.009217762723885184,51,3,2
816,0.04443740319571084,PRUNED,0:00:04.679350,0.011788170178453395,51,3,2
817,0.003652429085067144,COMPLETE,0:01:04.504150,0.010938616447239459,52,3,3
818,0.7424811645523532,PRUNED,0:00:00.583686,0.011199196541789972,208,3,3
819,0.993076353937715,PRUNED,0:00:00.578139,0.005593117267514912,208,3,3
820,1.1385266313847808,PRUNED,0:00:00.491996,0.0029444666627364245,196,3,2
821,1.0597954944093178,PRUNED,0:00:00.485740,0.00391435550661392,202,3,2
822,0.4077053260066848,PRUNED,0:00:01.335316,0.003974857666908759,44,3,2
823,0.06326667774829567,PRUNED,0:00:03.551652,0.008536821050885952,31,3,2
824,0.7564654481884475,PRUNED,0:00:00.510650,0.008039001732955213,178,3,2
825,0.06346673662109034,PRUNED,0:00:03.634181,0.01473531997614117,30,3,2
826,0.6023732336979468,PRUNED,0:00:00.598831,0.015656715430936215,184,3,2
827,0.003889643858067634,COMPLETE,0:01:10.317345,0.006170767493148699,17,3,2
828,0.6083593906201038,PRUNED,0:00:00.464185,0.020946182737947832,195,3,2
829,0.37534529188253585,PRUNED,0:00:01.239685,0.006078836186635938,69,3,3
830,0.6895786224477058,PRUNED,0:00:00.528605,0.01101794174516433,168,3,2
831,0.6811555079438469,PRUNED,0:00:00.531014,0.011074522162211858,172,3,2
832,0.02699815544184938,PRUNED,0:00:45.123038,0.010057999036292398,17,3,2
833,0.004080231215877384,COMPLETE,0:00:40.156078,0.0073158612265688434,37,3,2
834,0.05006022705874975,PRUNED,0:00:08.294456,0.00742230263988001,18,3,2
835,0.04438406327960477,PRUNED,0:00:11.638603,0.007450490432313316,19,3,2
836,0.07237178933482535,PRUNED,0:00:02.945220,0.013196448662618177,38,3,2
837,0.040090040178663695,PRUNED,0:00:06.126690,0.013606853240576856,47,3,2
838,0.07409421876258221,PRUNED,0:00:02.450124,0.018424618410345834,47,3,2
839,0.05291216864891876,PRUNED,0:00:03.853112,0.01687769800142157,46,3,2
840,0.895756354465068,PRUNED,0:00:00.491235,0.005832259327199188,185,3,2
841,1.1683994898892411,PRUNED,0:00:00.494306,0.0025812971598036145,191,3,2
842,0.5978855638276963,PRUNED,0:00:00.502742,0.014277764038290312,181,3,2
843,0.721093846239009,PRUNED,0:00:00.515765,0.00872184420202097,179,3,2
844,0.7613831829834492,PRUNED,0:00:00.471298,0.009167619616329949,201,3,2
845,0.7321875777016295,PRUNED,0:00:00.478349,0.010490102175745135,201,3,2
846,0.4990295000878492,PRUNED,0:00:00.729152,0.018028204041873802,142,3,3
847,1.7604460667089088,PRUNED,0:00:00.611937,0.0003206073426302942,195,3,3
848,0.7781246939515756,PRUNED,0:00:00.599791,0.0049671420435117,124,3,2
849,0.9704259341896171,PRUNED,0:00:00.486567,0.005184615277210469,187,3,2
850,0.06069590902990765,PRUNED,0:00:02.712972,0.02108152185928771,42,3,2
851,0.07530042151610057,PRUNED,0:00:02.722931,0.006654901387269604,42,3,2
852,0.05111946708212296,PRUNED,0:00:04.145159,0.021736870584168743,42,3,2
853,0.8735485507838302,PRUNED,0:00:01.543590,0.0008427586377139877,40,3,2
854,0.6762125974502227,PRUNED,0:00:00.473660,0.011594915726165538,191,3,2
855,0.6371188072694672,PRUNED,0:00:00.500407,0.011898306676499878,192,3,2
856,0.06132091081011065,PRUNED,0:00:02.295145,0.012081225901605154,52,3,2
857,0.10183857309047102,PRUNED,0:00:02.519336,0.03213734869403897,51,3,2
858,0.003416480086073991,COMPLETE,0:01:33.052906,0.008756996831735578,23,3,3
859,1.0869152671700224,PRUNED,0:00:00.542891,0.0030121895990169382,174,3,2
860,0.05948902566743681,PRUNED,0:00:04.850545,0.013248416562351093,23,3,2
861,0.7702377877819041,PRUNED,0:00:00.499637,0.008691979253151984,197,3,2
862,0.6076084828259898,PRUNED,0:00:00.522825,0.014620741306328885,186,3,2
863,0.054133612975641524,PRUNED,0:00:09.702970,0.015015520844003122,23,3,3
864,0.5650867360333601,PRUNED,0:00:00.587538,0.03659335932504605,212,3,3
865,0.7375912288060555,PRUNED,0:00:00.695178,0.008944010932673534,183,3,3
866,0.40545489873178986,PRUNED,0:00:02.375745,0.0021979152445661585,23,3,2
867,0.0593622502275616,PRUNED,0:00:04.733639,0.015265567496435832,24,3,2
868,0.8232660959257143,PRUNED,0:00:00.526832,0.006289102235378991,177,3,2
869,0.037448387217052556,PRUNED,0:00:09.913743,0.005992754666789436,35,3,2
870,0.049273252242961044,PRUNED,0:00:04.580236,0.016869728235519174,37,3,2
871,0.8571619135491988,PRUNED,0:00:00.476403,0.009537168737471615,223,3,2
872,0.7456779280870125,PRUNED,0:00:00.555145,0.007513405386909782,163,2,2
873,0.0487227784814658,PRUNED,0:00:05.046843,0.016918900160503268,35,3,2
874,1.8204500820578597,PRUNED,0:00:00.446979,2.608310363553465e-06,233,3,2
875,0.9969421540913375,PRUNED,0:00:00.576828,0.0052633354003676575,206,3,3
876,0.7509646165805558,PRUNED,0:00:00.582877,0.010223076920055661,197,3,2
877,1.3103163033416592,PRUNED,0:00:00.478971,0.0015315353837907113,196,3,2
878,1.0658778995275497,PRUNED,0:00:00.519176,0.00349933052373255,182,3,2
879,0.42906660410974706,PRUNED,0:00:00.599425,0.02337150518603752,135,3,2
880,0.587974076718092,PRUNED,0:00:00.489541,0.022133248041249824,189,3,2
881,0.7980210262217692,PRUNED,0:00:00.524576,0.006492885546461324,170,3,2
882,1.8076135106042985,PRUNED,0:00:00.534309,0.00013211429435621571,174,3,2
883,0.06211553679335685,PRUNED,0:00:03.096843,0.008938503568246669,36,3,2
884,0.06080487680242017,PRUNED,0:00:03.255685,0.008467185198916812,35,3,2
885,0.6461439720458455,PRUNED,0:00:00.502336,0.011293302297303784,192,3,2
886,0.8186772288160121,PRUNED,0:00:00.639094,0.008060754269737555,202,3,3
887,0.39556450708731405,PRUNED,0:00:00.925201,0.012425002040781669,77,3,2
888,0.3978446643284666,PRUNED,0:00:00.872417,0.009510869587620874,77,3,2
889,0.6527580976730487,PRUNED,0:00:00.601487,0.009921343591387691,155,3,2
890,0.6094022187281329,PRUNED,0:00:00.552019,0.012496712927947615,179,3,2
891,0.6480676435288929,PRUNED,0:00:00.532378,0.013504540164405396,180,3,2
892,0.6707684330496133,PRUNED,0:00:00.655403,0.013172368715196855,186,3,3
893,1.1747921675443649,PRUNED,0:00:00.687257,0.0029198697893304242,189,3,3
894,1.1538634530388483,PRUNED,0:00:00.649893,0.0030453151988219015,187,3,3
895,0.6706636555138088,PRUNED,0:00:01.042683,0.002918440516013814,60,3,2
896,0.37026319162435195,PRUNED,0:00:01.347616,0.004393730618039098,46,3,2
897,1.0352801061078403,PRUNED,0:00:00.514878,0.004427993120321478,213,3,2
898,0.06153708456241223,PRUNED,0:00:02.219711,0.018673704061240304,57,3,2
899,0.06921583100464512,PRUNED,0:00:02.584523,0.018995304183754114,46,3,2
900,0.5905533304778479,PRUNED,0:00:00.489034,0.019475000741681448,204,3,2
901,0.4774334063132604,PRUNED,0:00:00.831379,0.007317006139701636,84,3,2
902,0.03565580007129696,PRUNED,0:00:08.448011,0.015517692732518809,56,3,2
903,0.06633504381248205,PRUNED,0:00:08.756253,0.010165256740923084,12,3,2
904,0.6696871549499278,PRUNED,0:00:00.589030,0.010501410912199928,193,3,2
905,0.06512228899476898,PRUNED,0:00:09.108101,0.014563573424831097,11,3,2
906,0.04711133871978639,PRUNED,0:00:18.749346,0.007772337920103929,11,3,2
907,0.8066815272496458,PRUNED,0:00:00.607140,0.007158293217736952,166,2,3
908,0.6401570859708284,PRUNED,0:00:00.492983,0.014391521684918274,200,3,2
909,0.7772664738675723,PRUNED,0:00:00.527486,0.00808903290363048,183,3,2
910,1.1791396135633643,PRUNED,0:00:00.558220,0.0021378198961116337,172,3,2
911,0.4647921217406321,PRUNED,0:00:00.634386,0.011181054744854004,119,3,2
912,0.4374686172675519,PRUNED,0:00:01.239314,0.004960134364000656,50,3,2
913,1.8011250331919029,PRUNED,0:00:01.642420,4.4659283969863006e-05,50,3,3
914,0.003498334653527093,COMPLETE,0:01:17.644733,0.005914567775797924,28,3,3
915,0.07009790831969843,PRUNED,0:00:02.705438,0.006324018853732463,42,3,2
916,0.4448751153217422,PRUNED,0:00:00.651276,0.011638672228572983,111,3,2
